"","date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period","max_incidence","scaling_type"
"138",2022-04-17,20.8717639185891,6.21720696767179,35.5263208695063,27.0790697588036,20.6841904606685,33.4739490569387,25.785587287424,19.4787929008608,32.0923816739872,0.919899661032524,0.727928813503583,1.13399737849464,1.13399737849464,0.727928813503583,0.828159095832158,1.01164022623289,"ARA Werdhölzli","IAV","2021/22",58,"Minimum measurement is 1 case"
"139",2022-04-18,23.3764055301554,6.04399626554275,40.7088147947681,26.6087414390422,20.4305664265611,32.7869164515233,25.2554041954854,18.5771349278904,31.9336734630803,0.936033729990834,0.739116170194523,1.15585512106604,1.15585512106604,0.739116170194523,0.83520417894479,1.03686328103688,"ARA Werdhölzli","IAV","2021/22",58,"Minimum measurement is 1 case"
"140",2022-04-19,23.8629169117917,7.55685916729074,40.1689746562926,26.0624884257798,19.8572802334479,32.2676966181118,24.8191396892011,17.5840666427151,32.0542127356872,0.943960224595417,0.743609647973801,1.16784761831319,1.16784761831319,0.743609647973801,0.834713641787519,1.05320680740332,"ARA Werdhölzli","IAV","2021/22",58,"Minimum measurement is 1 case"
"141",2022-04-20,23.016716948465,9.06232603745335,36.9711078594767,25.5119619349202,19.0407556620103,31.9831682078301,24.4104026125847,16.4650430830722,32.3557621420971,0.948307519752142,0.745299659184644,1.17539648547306,1.17539648547306,0.745299659184644,0.830845861524365,1.06576917797992,"ARA Werdhölzli","IAV","2021/22",58,"Minimum measurement is 1 case"
"142",2022-04-21,22.1593159422103,9.17906527587053,35.1395666085501,25.0522540069518,18.1146724141012,31.9898355998024,24.2549011002582,15.4823319191609,33.0274702813554,0.955220686281704,0.749432402289651,1.18559537937038,1.18559537937038,0.749432402289651,0.828811401749937,1.08162997081347,"ARA Werdhölzli","IAV","2021/22",58,"Minimum measurement is 1 case"
"143",2022-04-22,22.6122241950625,9.9962812549175,35.2281671352074,24.6072422459252,17.0291644468612,32.1853200449892,24.1960343269832,14.4951353789913,33.896933274975,0.96480309742802,0.756119347081327,1.19853194087906,1.19853194087906,0.756119347081327,0.82803631406881,1.10156988078723,"ARA Werdhölzli","IAV","2021/22",58,"Minimum measurement is 1 case"
"144",2022-04-23,25.3304880942093,12.2544174059238,38.4065587824947,24.3929948890333,16.0432386336992,32.7427511443674,24.0840485416861,13.3896846771076,34.7784124062647,0.975028733701653,0.763689203919193,1.21179250349207,1.21179250349207,0.763689203919193,0.826172989358941,1.12388447804437,"ARA Werdhölzli","IAV","2021/22",58,"Minimum measurement is 1 case"
"145",2022-04-24,29.8032983674506,16.5508343666964,43.0557623682048,24.2827065189373,15.0447300724477,33.5206829654268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IAV","2021/22",58,"Minimum measurement is 1 case"
"146",2022-04-25,35.1533818277391,18.9224783833125,51.3842852721657,24.1495717182983,13.9350728308164,34.3640706057802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IAV","2021/22",58,"Minimum measurement is 1 case"
"147",2021-12-01,NA,NA,NA,NA,NA,NA,151.751119961476,84.6733995213855,218.828840401567,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"148",2021-12-02,NA,NA,NA,NA,NA,NA,175.477468651871,113.083961317272,237.870975986471,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"149",2021-12-03,124.731688671317,43.599313266659,205.864064075975,149.407645762701,82.3278695430979,216.487421982303,202.019731342953,141.824175776677,262.215286909229,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"150",2021-12-04,120.837213015907,30.7490442625823,210.925381769232,169.423725859569,106.398919108837,232.448532610302,220.85269777047,160.672440831516,281.032954709423,NA,NA,NA,NA,NA,NA,NA,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"151",2021-12-05,130.401781644097,21.2916778689458,239.511885419249,192.606448463062,132.163927498208,253.048969427916,235.577628766479,174.294926200614,296.860331332344,1.60667697923657,1.38138700802558,1.83196695044755,1.73168762151607,1.48628782685625,1.38138700802558,1.83196695044755,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"152",2021-12-06,166.884438839487,23.1619746832745,310.6069029957,211.163992429451,151.549102807609,270.778882051293,248.865672030677,185.01682790325,312.714516158104,1.37005517419802,1.17844404036732,1.56166630802872,1.47299078332374,1.27079871782898,1.17844404036732,1.56166630802872,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"153",2021-12-07,236.939458190931,76.8763496050043,397.002566776858,226.962317666745,166.932399164038,286.992236169452,253.071225752345,187.636469063364,318.505982441327,1.23913388033154,1.07767685569405,1.40059090496903,1.33014148368893,1.15130850903738,1.07767685569405,1.40059090496903,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"154",2021-12-08,320.002030508305,166.796356011056,473.207705005554,241.661903897856,179.567291312616,303.756516483096,254.189792358633,187.690425929308,320.689158787959,1.15265548439271,1.01486662650864,1.29044434227678,1.23624551640562,1.07195274479634,1.01486662650864,1.29044434227678,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"155",2021-12-09,388.702575906739,243.127467366642,534.277684446835,248.223574880609,184.466840172977,311.98030958824,255.165029763841,188.516739358462,321.813320169221,1.08942204453985,0.969889882621437,1.20895420645826,1.16809383088663,1.01345661331072,0.969889882621437,1.20895420645826,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"156",2021-12-10,415.671514501362,272.516967302633,558.826061700092,251.452948940997,186.410775345962,316.495122536032,249.31571582665,184.152624561962,314.478807091338,1.0411593434588,0.93460723376465,1.14771145315295,1.11653488894065,0.968383059720844,0.93460723376465,1.14771145315295,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"157",2021-12-11,383.711775629063,227.862247842462,539.561303415664,254.00584305405,188.349081921905,319.662604186194,239.671439590266,175.509422152284,303.833457028247,0.999768467989772,0.900952380592782,1.09858455538676,1.07286216276655,0.929219390401939,0.900952380592782,1.09858455538676,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"158",2021-12-12,316.316325513754,147.18753145399,485.445119573518,250.158192984191,185.419499442277,314.896886526105,229.607091121495,167.262323599964,291.951858643025,0.960538906597432,0.865170519225021,1.05590729396984,1.03202399452037,0.891585527079906,0.865170519225021,1.05590729396984,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"159",2021-12-13,247.150639601102,65.8313534618411,428.469925740364,242.456740516051,178.497648096412,306.41583293569,211.832859060753,152.840024944915,270.82569317659,0.919756998074566,0.825420170356229,1.0140938257929,0.990098483397552,0.85197311904908,0.825420170356229,1.0140938257929,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"160",2021-12-14,202.568964415627,30.4081680591251,374.729760772129,234.133705623828,171.66370655763,296.603704690026,191.692381822035,134.707313352567,248.677450291503,0.877466304270898,0.785233761942738,0.969698846599059,0.947115979914501,0.810441507575921,0.785233761942738,0.969698846599059,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"161",2021-12-15,179.68063079724,36.7452285888208,322.616033005659,218.45310210196,158.969820668085,277.936383535836,173.167355029405,119.470658115101,226.86405194371,0.83427622696321,0.743892134064212,0.924660319862208,0.903723832551209,0.767568499841955,0.743892134064212,0.924660319862208,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"162",2021-12-16,168.283740664702,47.6529876206887,288.914493708716,199.88995783481,142.269477333325,257.510438336294,153.813147416044,104.922676697313,202.703618134776,0.797351479869972,0.708993207568501,0.885709752171444,0.867413033097358,0.730201398743497,0.708993207568501,0.885709752171444,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"163",2021-12-17,158.176395936776,58.2573564848778,258.095435388675,182.022827538387,127.342154761618,236.703500315156,137.583319942883,92.4058924667114,182.760747419054,0.771920108484229,0.685268541893547,0.85857167507491,0.843670887435322,0.703316153271139,0.685268541893547,0.85857167507491,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"164",2021-12-18,141.838183775229,51.5458867951178,232.130480755341,162.665656029227,112.476430835596,212.854881222858,125.257655382383,84.8006145383397,165.714696226427,0.758224244813653,0.669914669862303,0.846533819765003,0.832733036770791,0.687161771208089,0.669914669862303,0.846533819765003,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"165",2021-12-19,122.474632313858,31.6232009456164,213.326063682099,145.728640977901,99.0732016255897,192.384080330212,114.656885229525,78.1288685831526,151.184901875897,0.758515241091116,0.665231138234919,0.851799343947313,0.836912498457481,0.683923127878462,0.665231138234919,0.851799343947313,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"166",2021-12-20,105.972754929464,8.17612128979978,203.769388569129,132.275465707381,90.2114667229042,174.339464691859,105.692242374458,71.6929740512059,139.69151069771,0.768560141563378,0.665291551174673,0.871828731952083,0.851668438278965,0.689663036471535,0.665291551174673,0.871828731952083,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"167",2021-12-21,96.8006797967861,5.29520718628284,188.306152407289,120.596240996677,82.782985554353,158.409496439002,98.7098779234982,66.6307057677395,130.789050079257,0.782893909964875,0.669588301360037,0.896199518569712,0.871092610257494,0.699341748767089,0.669588301360037,0.896199518569712,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"168",2021-12-22,93.7509942823017,19.8504947152705,167.651493849333,110.692175818797,75.8526295416972,145.531722095897,92.1158387623631,61.1286282152019,123.103049309524,0.798117545688173,0.680914575744896,0.915320515631451,0.891475566163108,0.709856376342818,0.680914575744896,0.915320515631451,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"169",2021-12-23,94.1974005504246,29.9279647695445,158.466836331305,102.90866794693,70.369788935157,135.447546958702,86.8402623544071,57.533163280533,116.147361428281,0.814319879818346,0.698685976689421,0.929953782947271,0.912840905285982,0.721352105486908,0.698685976689421,0.929953782947271,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"170",2021-12-24,95.513600765568,38.0339117419693,152.993289789167,95.6778462623899,64.4388421903299,126.91685033445,83.6404761992487,56.2739987295099,111.006953668988,0.833247569063329,0.724482536204821,0.942012601921837,0.936991150302889,0.735512263927929,0.724482536204821,0.942012601921837,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"171",2021-12-25,95.2937202401425,38.6592582403836,151.928182239902,89.7601380413338,60.1310470763952,119.389229006272,81.4671673341061,55.9079786517543,107.026356016458,0.858250243743407,0.755544738622831,0.967405756594092,0.967405756594092,0.755544738622831,0.755577674676227,0.960922812810587,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"172",2021-12-26,92.0135768785474,32.1808238090109,151.846329948084,85.8487916561415,58.0591463258943,113.638436986389,79.4989049530649,55.1712814036121,103.826528502518,0.885819579339968,0.778287594593063,1.00020847408439,1.00020847408439,0.778287594593063,0.782645807029202,0.988993351650734,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"173",2021-12-27,84.369411733179,17.9530228709992,150.785800595359,83.0835606604637,57.0799073619733,109.087213958954,78.048251473606,54.3839127489713,101.712590198241,0.909735287390381,0.798058230340551,1.02861906543449,1.02861906543449,0.798058230340551,0.803322878791192,1.01614769598957,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"174",2021-12-28,72.0704991003445,5.34299041928368,138.798007781405,80.7245784680671,56.1164906300694,105.332666306065,76.9964928942403,54.0832639528647,99.9097218356159,0.928347714873694,0.813341037731728,1.05084866844534,1.05084866844534,0.813341037731728,0.819493555351584,1.0372018743958,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"175",2021-12-29,58.8782462519952,3.56764391537222,114.188848588618,78.9804028293421,55.2099828531473,102.750822805537,76.090564976524,54.2324960183173,97.9486339347306,0.943420054252687,0.825716579403332,1.0688517310242,1.0688517310242,0.825716579403332,0.836882955392256,1.04995715311312,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"176",2021-12-30,49.5670937039929,0.32094906486401,98.8132383431217,77.7038552972861,54.7045202754502,100.703190319122,73.8956224831916,52.7628591521154,95.0283858142678,0.949168782324943,0.829706482038753,1.07654855439637,1.07654855439637,0.829706482038753,0.844769096157845,1.05356846849204,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"177",2021-12-31,48.9114819721997,3.13191179257155,94.6910521518278,76.7477574248965,54.7925363924069,98.702978457386,70.5744832631587,49.9603712117393,91.1885953145781,0.941390094360377,0.821253497809698,1.06960780247846,1.06960780247846,0.821253497809698,0.835855586342624,1.04692460237813,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"178",2022-01-01,61.6858515724776,14.6894663816136,108.682236763342,74.7833127586863,53.6156554692809,95.9509700480917,68.1885372885371,48.1565563904039,88.2205181866703,0.927536022836384,0.807065122196345,1.05626481351085,1.05626481351085,0.807065122196345,0.820030509372049,1.03504153630072,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"179",2022-01-02,88.0460488670956,40.8992810724058,135.192816661785,71.7256755954582,51.1051822581691,92.3461689327472,67.2225296832861,47.3727063017884,87.0723530647837,0.92260556980304,0.800918556379217,1.05277253233155,1.05277253233155,0.800918556379217,0.81177187662317,1.03343926298291,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"180",2022-01-03,109.67354360395,58.8068819512344,160.540205256666,69.2935936136438,49.2988499192877,89.2883373079999,66.1042520729264,46.189464968434,86.0190391774188,0.930149341504438,0.806163180462928,1.06287433275042,1.06287433275042,0.806163180462928,0.813493707808248,1.04680497520063,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"181",2022-01-04,109.110103161232,59.8986914008869,158.321514921578,68.0625354561434,48.3881682010448,87.736902711242,65.8875274623394,45.9706001006829,85.8044548239958,0.946384866016464,0.819534633717934,1.08222910383711,1.08222910383711,0.819534633717934,0.826810387209612,1.06595934482332,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"182",2022-01-05,90.8130620526783,47.6430908917481,133.983033213608,66.7018730602589,47.0723360052615,86.3314101152562,66.8443740585725,47.1197992081658,86.5689489089791,0.966917313874775,0.837196302483081,1.10584492816836,1.10584492816836,0.837196302483081,0.851752663457103,1.08208196429245,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"183",2022-01-06,64.7186465759118,24.9162073412375,104.521085810586,66.1882445353464,46.5626140394264,85.8138750312664,66.608376870979,47.2768171911707,85.9399365507873,0.984694381130387,0.852749456923466,1.12599147650315,1.12599147650315,0.852749456923466,0.876224156180774,1.09316460608,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"184",2022-01-07,40.7630830285564,1.23423938001554,80.2919266770972,66.8614788548101,47.3463642641143,86.3765934455059,65.9545996935998,47.1715712373178,84.7376281498817,0.993113229027723,0.860061779224544,1.13559363752813,1.13559363752813,0.860061779224544,0.88945865058611,1.09676780746934,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"185",2022-01-08,28.8825977082357,0,68.1917320428152,66.6259649347564,47.4207787474521,85.8311511220606,66.161805463945,47.8739307175437,84.4496802103463,0.993239422088726,0.859951084815733,1.13599028806747,1.13599028806747,0.859951084815733,0.887371755714718,1.09910708846273,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"186",2022-01-09,34.9956381772065,0,76.2553805560052,66.0546522584867,47.3382086716678,84.7710958453056,65.4786485601988,47.0444900356938,83.9128070847037,0.990051838913614,0.856825907253736,1.1327638281275,1.1327638281275,0.856825907253736,0.876093124189151,1.10401055363808,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"187",2022-01-10,48.9495370562585,0,99.7748289187718,66.2535470230319,48.0660146153788,84.4410794306851,64.6223304403166,45.8430898414143,83.401571039219,0.986716743361548,0.853506264069645,1.12944546499016,1.12944546499016,0.853506264069645,0.865810785635913,1.10762270108718,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"188",2022-01-11,59.3115211911041,7.03356496079042,111.589477421418,65.6517451553368,47.474669264033,83.8288210466406,65.6509936018804,46.4143717813631,84.8876154223977,0.988792117856324,0.855133815101847,1.13201355848694,1.13201355848694,0.855133815101847,0.863528288192831,1.11405594751982,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"189",2022-01-12,65.5995092686124,18.7462632486509,112.452755288574,64.7933154760987,46.3985790945062,83.1880518576912,66.7336088283675,46.9825191769549,86.4846984797801,0.999838800558568,0.86510258938846,1.14418342402311,1.14418342402311,0.86510258938846,0.876441285063443,1.12323631605369,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"190",2022-01-13,70.0690929359419,28.5880192267687,111.550166645115,65.5546913126466,46.8133585786039,84.2960240466893,67.2619634387792,47.2016705899254,87.3222562876331,1.01492127196833,0.879026621489293,1.16044039488534,1.16044039488534,0.879026621489293,0.897299492156305,1.13254305178036,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"191",2022-01-14,74.975863840251,36.3025639588196,113.649163721682,66.4267947309298,47.1772956412521,85.6762938206074,68.8971005728265,48.4207914031111,89.3734097425419,1.02756382568047,0.891041463134342,1.17367473450893,1.17367473450893,0.891041463134342,0.915131195834888,1.13999645552605,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"192",2022-01-15,81.5658423046507,38.2380091530965,124.893675456205,66.8758185527971,47.2708481552548,86.4807889503394,70.392246439318,49.7269430748061,91.0575498038299,1.03672354436496,0.900165628301667,1.18278421655796,1.18278421655796,0.900165628301667,0.926652046272887,1.14679504245703,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"193",2022-01-16,87.0467633560609,38.959852912146,135.133673799976,68.3460274460018,48.3340116828978,88.3580432091058,71.1860103147819,50.4512869079038,91.9207337216599,1.04288924891075,0.906760087279599,1.18839955681695,1.18839955681695,0.906760087279599,0.931642746871407,1.1541357509501,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"194",2022-01-17,87.6167906973541,31.9193377203531,143.314243674355,69.7663972234956,49.5222916074066,90.0105028395846,70.9834188129707,50.0140185727883,91.9528190531531,1.03695968130856,0.902246905708566,1.18090875944008,1.18090875944008,0.902246905708566,0.923026939741738,1.15089242287538,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"195",2022-01-18,80.8117442516441,24.9048187044401,136.718669798848,70.7033340642545,50.3469417148255,91.0597264136835,71.220637774779,49.8913617829287,92.5499137666292,1.02546693818869,0.892496917322937,1.16753545480516,1.16753545480516,0.892496917322937,0.909251533778623,1.14168234259876,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"196",2022-01-19,69.5180688230096,21.544605091895,117.491532554124,70.7232441472543,50.1772168575259,91.2692714369826,72.66456035401,51.3147418567702,94.0143788512497,1.02106426637524,0.889105432729562,1.16202022581937,1.16202022581937,0.889105432729562,0.909004313387493,1.13312421936299,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"197",2022-01-20,57.9598654357707,14.6149618757389,101.304768995802,70.9774992486103,50.0738177871168,91.8811807101038,73.9914080400151,52.8361627104532,95.1466533695769,1.02667268486202,0.894876107216221,1.16739097529903,1.16739097529903,0.894876107216221,0.920504060606531,1.1328413091175,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"198",2022-01-21,50.3612351142473,6.05494768824679,94.6675225402478,72.2345745788801,51.2020156052861,93.2671335524741,74.2189469512487,53.4050997094253,95.0327941930722,1.03117764194359,0.899673109305341,1.17152145594879,1.17152145594879,0.899673109305341,0.92857666708543,1.13377861680175,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"199",2022-01-22,49.8846054605299,2.35850692905937,97.4107039920004,73.4865314687032,52.5662915838132,94.4067713535931,74.9408873698543,54.4798005267305,95.401974212978,1.03000890323865,0.899301995437083,1.16945505342673,1.16945505342673,0.899301995437083,0.926187056146093,1.13383075033121,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"200",2022-01-23,55.4457103877904,5.30132696742477,105.590093808156,73.8230336741663,53.1761596386072,94.4699077097255,75.4426777700339,54.8055224971465,96.0798330429213,1.0246569440343,0.89503553738108,1.16291603650824,1.16291603650824,0.89503553738108,0.917309940579818,1.13200394748879,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"201",2022-01-24,64.8986103869714,8.22786239019271,121.56935838375,74.6014779159627,54.309869410719,94.8930864212063,74.6246424170561,53.8382154436046,95.4110693905075,1.0161479084579,0.88771488096922,1.15313145508882,1.15313145508882,0.88771488096922,0.907905449953762,1.12439036696203,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"202",2022-01-25,76.0973659490152,16.0327148575823,136.162017040448,75.2085211968926,54.8395170721183,95.5775253216669,74.504372719242,53.7619583641561,95.246787074328,1.0067969552315,0.879426437869268,1.14265576586363,1.14265576586363,0.879426437869268,0.899792007635822,1.11380190282718,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"203",2022-01-26,86.8960375648641,34.3552104486727,139.436864681056,74.6038582003774,54.1153322026834,95.0923841980714,74.6424885274506,53.993207161547,95.2917698933542,0.999401816279598,0.872748759635097,1.13451093328223,1.13451093328223,0.872748759635097,0.897029829840174,1.10177380271902,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"204",2022-01-27,95.1486857254607,48.253347397272,142.044024053649,74.5407062248967,54.088765346833,94.9926471029604,73.7069443682196,53.5007196791831,93.9131690572561,0.994633501068057,0.868334386170358,1.12938296898212,1.12938296898212,0.868334386170358,0.897368096895338,1.09189890524078,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"205",2022-01-28,98.7093709217473,52.9532900422711,144.465451801223,74.6888406209669,54.2561025187849,95.1215787231489,73.1147328873539,53.3332122461001,92.8962535286078,0.989914966728224,0.863834855761972,1.12445808817299,1.12445808817299,0.863834855761972,0.895612615003336,1.08421731845311,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"206",2022-01-29,96.1124107382693,48.6956939490446,143.529127527494,73.8779855624967,53.7756882961804,93.980282828813,72.6650607858579,53.5468968005316,91.7832247711842,0.984286687799081,0.858379513023882,1.11868452939591,1.11868452939591,0.858379513023882,0.890603251711299,1.07797012388686,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"207",2022-01-30,88.6131511339841,37.3754629776003,139.850839290368,73.3498775929411,53.6334706351292,93.066284550753,70.6327647563339,52.3870205437974,88.8785089688705,0.975678288096341,0.850019823531091,1.10987265626278,1.10987265626278,0.850019823531091,0.880833145759631,1.07052343043305,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"208",2022-01-31,78.1471951614522,19.5061410531051,136.788249269799,72.9906439610566,53.8519293649452,92.1293585571681,68.0433001555965,50.1248500553633,85.9617502558296,0.960691113954814,0.835539353736407,1.09444923753336,1.09444923753336,0.835539353736407,0.866180915150702,1.05520131275893,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"209",2022-02-01,66.6501458732341,11.788633481994,121.511658264474,71.2600112583637,52.9370417918051,89.5829807249224,65.4159506531693,48.1885540169487,82.6433472893899,0.940050058570002,0.815509052495365,1.073311470584,1.073311470584,0.815509052495365,0.845926690957097,1.03417342618291,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"210",2022-02-02,56.05760632189,9.49850185419334,102.616710789587,68.9885643133666,51.0215509645,86.9555776622332,61.3723853415905,45.2264309332585,77.5183397499226,0.916077140216789,0.79196663391497,1.04908934667548,1.04908934667548,0.79196663391497,0.823422465182847,1.00873181525073,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"211",2022-02-03,48.3051795599805,8.35380923934221,88.2565498806188,66.6490456174454,49.3029844190959,83.9951068157948,56.6134756759151,41.2484175568372,71.978533794993,0.888399263030833,0.764485525250634,1.0214834240568,1.0214834240568,0.764485525250634,0.798164213711635,0.978634312350032,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"212",2022-02-04,45.328468640066,8.30352926881718,82.3534080113149,62.9971312927704,46.6662377021102,79.3280248834305,51.9325244825173,37.592921066043,66.2721278989915,0.85708705875663,0.733072758293643,0.99065014823874,0.99065014823874,0.733072758293643,0.767394268057401,0.946779849455859,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"213",2022-02-05,48.582686889733,12.8231067995086,84.3422669799573,58.5821258072996,42.9958725222648,74.1683790923344,47.9442389021282,35.1054862219505,60.782991582306,0.832250234815425,0.706979212545414,0.967588389879782,0.967588389879782,0.706979212545414,0.745896598078398,0.918603871552452,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"214",2022-02-06,57.6014887366718,23.7725265661904,91.4304509071533,54.0174347655496,39.3464203520632,68.688449179036,44.8250544252196,33.1711289191257,56.4789799313135,0.820940089664484,0.692650012453523,0.959968854985551,0.959968854985551,0.692650012453523,0.733475300533013,0.908404878795954,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"215",2022-02-07,68.713131137517,36.4409484560979,100.985313818936,49.9164637720368,36.6371465452172,63.1957809988564,42.012521799962,30.9225114263701,53.102532173554,0.821521657472154,0.688708610688167,0.965871273349425,0.965871273349425,0.688708610688167,0.721681149016052,0.921362165928256,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"216",2022-02-08,70.7613948419916,44.6029091650965,96.9198805188868,46.5831931683032,34.5731826496784,58.5932036869279,39.1419075075765,28.7772291125463,49.5065859026067,0.826261985249253,0.68830847041379,0.976628639261232,0.976628639261232,0.68830847041379,0.71429472688393,0.938229243614575,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"217",2022-02-09,63.5272719634055,42.4015930019135,84.6529509248976,43.5724954693927,32.2796229061752,54.8653680326102,39.447953037841,29.6315059313218,49.2644001443603,0.849799255776375,0.704936817555418,1.00799711944536,1.00799711944536,0.704936817555418,0.73535412052487,0.96424439102788,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
"218",2022-02-10,50.2073093924854,33.577887422357,66.8367313626137,40.3741145400755,29.8571163836756,50.8911126964754,41.1900959657509,31.5876093596413,50.7925825718604,0.900592438202478,0.746570549962169,1.06884376564299,1.06884376564299,0.746570549962169,0.786511275138644,1.01467360126631,"ARA Werdhölzli","IAV","2021/22",579,"Minimum measurement is 10 cases"
