"region","data_type","date","median_R_mean","median_R_highHPD","median_R_lowHPD"
"SG","infection_norm_n1",2021-10-28,1.3245739259746,1.70623400715413,0.942913844795065
"SG","infection_norm_n1",2021-10-29,1.65722970217451,2.04434759623646,1.27011180811257
"SG","infection_norm_n1",2021-10-30,1.99297568904556,2.40929227741996,1.57665910067116
"SG","infection_norm_n1",2021-10-31,2.25627323814796,2.74675628148463,1.76579019481129
"SG","infection_norm_n1",2021-11-01,2.39032570699943,2.96255689976291,1.81809451423596
"SG","infection_norm_n1",2021-11-02,2.40364014520814,3.04246293716986,1.76481735324643
"SG","infection_norm_n1",2021-11-03,2.33859113790015,2.99786284290707,1.67931943289324
"SG","infection_norm_n1",2021-11-04,2.22810595074426,2.86589247359996,1.59031942788856
"SG","infection_norm_n1",2021-11-05,2.08877810095746,2.69025296639652,1.48730323551839
"SG","infection_norm_n1",2021-11-06,1.93290383943582,2.49336229252953,1.37244538634212
"SG","infection_norm_n1",2021-11-07,1.77333074502551,2.30104787214628,1.24561361790474
"SG","infection_norm_n1",2021-11-08,1.62821369866223,2.1202582687394,1.13616912858507
"SG","infection_norm_n1",2021-11-09,1.50880053658737,1.9559793658265,1.06162170734823
"SG","infection_norm_n1",2021-11-10,1.42019925287715,1.81858155404639,1.0218169517079
"SG","infection_norm_n1",2021-11-11,1.35929738532893,1.71932184786155,0.999272922796307
"SG","infection_norm_n1",2021-11-12,1.31709331258151,1.66191326121787,0.972273363945154
"SG","infection_norm_n1",2021-11-13,1.28739263122684,1.63397822873692,0.940807033716752
"SG","infection_norm_n1",2021-11-14,1.26443655183706,1.61746778390535,0.911405319768762
"SG","infection_norm_n1",2021-11-15,1.24848717991369,1.60688209653855,0.890092263288834
"SG","infection_norm_n1",2021-11-16,1.2407643629927,1.60483430812548,0.876694417859918
"SG","infection_norm_n1",2021-11-17,1.24013514169484,1.6103207977121,0.869949485677577
"SG","infection_norm_n1",2021-11-18,1.24448080129379,1.61994851869534,0.869013083892253
"GR","infection_norm_n1",2021-10-01,0.924580953650565,1.15936557193793,0.689796335363197
"GR","infection_norm_n1",2021-10-02,0.930743913983334,1.1527313088986,0.708756519068068
"GR","infection_norm_n1",2021-10-03,0.934578337977893,1.15168827085987,0.717468405095911
"GR","infection_norm_n1",2021-10-04,0.933619559211517,1.15507824352107,0.712160874901963
"GR","infection_norm_n1",2021-10-05,0.927515636184003,1.16039803458136,0.694633237786644
"GR","infection_norm_n1",2021-10-06,0.920043895732958,1.16633665237072,0.673751139095191
"GR","infection_norm_n1",2021-10-07,0.909841084157796,1.16527760817294,0.654404560142648
"GR","infection_norm_n1",2021-10-08,0.899055890829396,1.16491960708239,0.633192174576407
"GR","infection_norm_n1",2021-10-09,0.902518936925294,1.18536079331392,0.619677080536668
"GR","infection_norm_n1",2021-10-10,0.938679555316706,1.24754472280321,0.629814387830206
"GR","infection_norm_n1",2021-10-11,1.01773345367762,1.36311773768068,0.672349169674569
"GR","infection_norm_n1",2021-10-12,1.14026573327629,1.52504073803654,0.75549072851604
"GR","infection_norm_n1",2021-10-13,1.30457552411222,1.72241886991033,0.886732178314115
"GR","infection_norm_n1",2021-10-14,1.50205689817115,1.95778186265114,1.04633193369117
"GR","infection_norm_n1",2021-10-15,1.71383823796338,2.23003496165987,1.19764151426688
"GR","infection_norm_n1",2021-10-16,1.91265710595284,2.47882421548406,1.34648999642162
"GR","infection_norm_n1",2021-10-17,2.07470027623765,2.6389959762033,1.510404576272
"GR","infection_norm_n1",2021-10-18,2.18761149911246,2.71667698077845,1.65854601744647
"GR","infection_norm_n1",2021-10-19,2.22684137740988,2.70875383469438,1.74492892012538
"GR","infection_norm_n1",2021-10-20,2.1918418638909,2.6331709738278,1.750512753954
