"sample_date","wwtp","measuring_period","measurement_type","mean","min","max","n_measurements"
2022-04-18,"ARA Werdhölzli","2021/22","IBV_gc_per_mL_WW",0,0,0,2
2022-04-18,"STEP Aire","2021/22","IAV_gc_per_day",1773281447333.31,1432184582809.44,2283212553708.84,4
2022-04-18,"STEP Aire","2021/22","IAV_gc_per_mL_WW",17.0642376425,13.78187208,21.97129038,4
2022-04-18,"STEP Aire","2021/22","IBV_gc_per_day",110771770725.233,0,221543541450.466,2
2022-04-18,"STEP Aire","2021/22","IBV_gc_per_mL_WW",1.0659536435,0,2.131907287,2
2022-04-22,"ARA Werdhölzli","2021/22","IAV_gc_per_day",3062848549031.32,1468307253624.86,4064626433758.86,4
2022-04-22,"ARA Werdhölzli","2021/22","IAV_gc_per_mL_WW",21.3156867525,10.21858475,28.287492,4
2022-04-22,"ARA Werdhölzli","2021/22","IBV_gc_per_day",0,0,0,2
2022-04-22,"ARA Werdhölzli","2021/22","IBV_gc_per_mL_WW",0,0,0,2
2022-04-22,"STEP Aire","2021/22","IAV_gc_per_day",1523733127595.15,511407728317.005,2336844664967.54,4
2022-04-22,"STEP Aire","2021/22","IAV_gc_per_mL_WW",13.200837998,4.430572815,20.24521702,4
2022-04-22,"STEP Aire","2021/22","IBV_gc_per_day",0,0,0,2
2022-04-22,"STEP Aire","2021/22","IBV_gc_per_mL_WW",0,0,0,2
2022-04-25,"ARA Werdhölzli","2021/22","IAV_gc_per_day",4761560985590.49,3007009173181.04,6808425435163.01,4
2022-04-25,"ARA Werdhölzli","2021/22","IAV_gc_per_mL_WW",14.637943524,9.244117756,20.9303939,4
2022-04-25,"ARA Werdhölzli","2021/22","IBV_gc_per_day",0,0,0,2
2022-04-25,"ARA Werdhölzli","2021/22","IBV_gc_per_mL_WW",0,0,0,2
2022-04-25,"STEP Aire","2021/22","IAV_gc_per_day",549577182385.033,280899288737.511,810770392950.972,4
2022-04-25,"STEP Aire","2021/22","IAV_gc_per_mL_WW",4.28630511075,2.190811583,6.323423516,4
2022-04-25,"STEP Aire","2021/22","IBV_gc_per_day",134730449243.4,0,269460898486.8,2
2022-04-25,"STEP Aire","2021/22","IBV_gc_per_mL_WW",1.0508002,0,2.1016004,2
2022-04-28,"STEP Aire","2021/22","IAV_gc_per_day",1161810693812.66,258565899441.521,1986293251363.05,3
2022-04-28,"STEP Aire","2021/22","IAV_gc_per_mL_WW",10.139468279,2.256581687,17.33497335,3
2022-04-29,"STEP Aire","2021/22","IAV_gc_per_day",1031542987629.44,939119040748.594,1123966934510.28,2
2022-04-29,"STEP Aire","2021/22","IAV_gc_per_mL_WW",9.221485099,8.395260638,10.04770956,2
2022-04-29,"STEP Aire","2021/22","IBV_gc_per_day",0,0,0,2
2022-04-29,"STEP Aire","2021/22","IBV_gc_per_mL_WW",0,0,0,2
2022-09-12,"ARA Werdhölzli","2022/23","IAV_gc_per_day",0,0,0,1
2022-09-12,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-09-12,"ARA Werdhölzli","2022/23","IBV_gc_per_day",316050581741.256,316050581741.256,316050581741.256,1
2022-09-12,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",2.511065324,2.511065324,2.511065324,1
2022-09-16,"ARA Werdhölzli","2022/23","IAV_gc_per_day",706981382511.19,0,1413962765022.38,2
2022-09-16,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",3.271092087,0,6.542184174,2
2022-09-16,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-09-16,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-09-16,"STEP Aire","2022/23","IAV_gc_per_day",254362433888.632,0,508724867777.264,2
2022-09-16,"STEP Aire","2022/23","IAV_gc_per_mL_WW",2.122942127,0,4.245884254,2
2022-09-16,"STEP Aire","2022/23","IBV_gc_per_day",246943605155.3,0,493887210310.6,2
2022-09-16,"STEP Aire","2022/23","IBV_gc_per_mL_WW",2.0610236125,0,4.122047225,2
2022-09-19,"ARA Werdhölzli","2022/23","IAV_gc_per_day",143234109968.004,0,286468219936.007,2
2022-09-19,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.0364431015,0,2.072886203,2
2022-09-19,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-09-19,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-09-19,"STEP Aire","2022/23","IAV_gc_per_day",367384722512.346,250886271979.416,483883173045.276,2
2022-09-19,"STEP Aire","2022/23","IAV_gc_per_mL_WW",2.984586759,2.038168164,3.931005354,2
2022-09-19,"STEP Aire","2022/23","IBV_gc_per_day",120968736545.22,0,241937473090.44,2
2022-09-19,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0.98273463,0,1.96546926,2
2022-09-23,"ARA Werdhölzli","2022/23","IAV_gc_per_day",135451007499.745,0,270902014999.49,2
2022-09-23,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.0521007665,0,2.104201533,2
2022-09-23,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-09-23,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-09-23,"STEP Aire","2022/23","IAV_gc_per_day",134856596229.96,0,269713192459.92,2
2022-09-23,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.00905068,0,2.01810136,2
2022-09-23,"STEP Aire","2022/23","IBV_gc_per_day",136308074418.399,0,272616148836.798,2
2022-09-23,"STEP Aire","2022/23","IBV_gc_per_mL_WW",1.019911217,0,2.039822434,2
2022-09-26,"ARA Werdhölzli","2022/23","IAV_gc_per_day",600265588565.548,396237801563.394,804293375567.702,2
2022-09-26,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",3.1730118695,2.094518279,4.25150546,2
2022-09-26,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-09-26,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-09-26,"STEP Aire","2022/23","IAV_gc_per_day",0,0,0,2
2022-09-26,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0,0,0,2
2022-09-26,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-09-26,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-09-30,"ARA Werdhölzli","2022/23","IAV_gc_per_day",227602714894.238,0,455205429788.476,2
2022-09-30,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.0287328165,0,2.057465633,2
2022-09-30,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-09-30,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-09-30,"STEP Aire","2022/23","IAV_gc_per_day",130998264508.024,0,261996529016.048,2
2022-09-30,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.029795803,0,2.059591606,2
2022-09-30,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-09-30,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-10-03,"ARA Werdhölzli","2022/23","IAV_gc_per_day",387801838905.289,0,775603677810.578,2
2022-10-03,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.02562977,0,2.05125954,2
2022-10-03,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-10-03,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-10-03,"STEP Aire","2022/23","IAV_gc_per_day",403158725513.283,0,806317451026.566,2
2022-10-03,"STEP Aire","2022/23","IAV_gc_per_mL_WW",3.066009031,0,6.132018062,2
2022-10-03,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-10-03,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-10-07,"ARA Werdhölzli","2022/23","IAV_gc_per_day",976340674539.251,957047249214.478,995634099864.025,2
2022-10-07,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",6.1435377495,6.022135569,6.26493993,2
2022-10-07,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-10-07,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-10-07,"STEP Aire","2022/23","IAV_gc_per_day",120968665312.803,0,241937330625.605,2
2022-10-07,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.0552507115,0,2.110501423,2
2022-10-07,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-10-07,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-10-10,"ARA Werdhölzli","2022/23","IAV_gc_per_day",325302880755.473,316125507336.297,334480254174.648,2
2022-10-10,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",2.2234846125,2.160756153,2.286213072,2
2022-10-10,"ARA Werdhölzli","2022/23","IBV_gc_per_day",167240127087.324,0,334480254174.648,2
2022-10-10,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",1.143106536,0,2.286213072,2
2022-10-10,"STEP Aire","2022/23","IAV_gc_per_day",129444572277.3,0,258889144554.6,2
2022-10-10,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.105419063,0,2.210838126,2
2022-10-10,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-10-10,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-10-30,"ARA Werdhölzli","2022/23","IAV_gc_per_day",291965575222.748,0,583931150445.497,2
2022-10-30,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",2.1021736275,0,4.204347255,2
2022-10-30,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-10-30,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-10-31,"ARA Werdhölzli","2022/23","IAV_gc_per_day",635769408683.374,310239777974.951,961299039391.796,2
2022-10-31,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",4.518192875,2.204766595,6.831619155,2
2022-10-31,"ARA Werdhölzli","2022/23","IBV_gc_per_day",160210194804.049,0,320420389608.098,2
2022-10-31,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",1.138558337,0,2.277116674,2
2022-10-31,"STEP Aire","2022/23","IAV_gc_per_day",353542265482.333,0,707084530964.665,2
2022-10-31,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.8834994565,0,3.766998913,2
2022-10-31,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-10-31,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-01,"ARA Werdhölzli","2022/23","IAV_gc_per_day",626050729183.045,611729584167.747,640371874198.344,2
2022-11-01,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",4.473265523,4.370937898,4.575593148,2
2022-11-01,"ARA Werdhölzli","2022/23","IBV_gc_per_day",480288410614.438,0,960576821228.875,2
2022-11-01,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",3.431762776,0,6.863525552,2
2022-11-01,"STEP Aire","2022/23","IAV_gc_per_day",0,0,0,2
2022-11-01,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0,0,0,2
2022-11-01,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-01,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-02,"ARA Werdhölzli","2022/23","IAV_gc_per_day",781541115159.93,608933380764.705,954148849555.156,2
2022-11-02,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",5.512586552,4.295100924,6.73007218,2
2022-11-02,"ARA Werdhölzli","2022/23","IBV_gc_per_day",311249153829.688,304461034452.789,318037273206.588,2
2022-11-02,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",2.195390449,2.147510568,2.24327033,2
2022-11-02,"STEP Aire","2022/23","IAV_gc_per_day",0,0,0,2
2022-11-02,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0,0,0,2
2022-11-02,"STEP Aire","2022/23","IBV_gc_per_day",265018371019.2,0,530036742038.4,2
2022-11-02,"STEP Aire","2022/23","IBV_gc_per_mL_WW",2.10572695,0,4.2114539,2
2022-11-03,"ARA Werdhölzli","2022/23","IAV_gc_per_day",667647217477.82,349667905538.812,985626529416.829,2
2022-11-03,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",4.295915268,2.24990632,6.341924216,2
2022-11-03,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-03,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-03,"STEP Aire","2022/23","IAV_gc_per_day",438621837404.188,0,877243674808.375,2
2022-11-03,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.8486579875,0,3.697315975,2
2022-11-03,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-03,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-04,"ARA Werdhölzli","2022/23","IAV_gc_per_day",225649737007.589,0,451299474015.179,2
2022-11-04,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.208443297,0,2.416886594,2
2022-11-04,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-04,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-04,"STEP Aire","2022/23","IAV_gc_per_day",0,0,0,2
2022-11-04,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0,0,0,2
2022-11-04,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-04,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-05,"ARA Werdhölzli","2022/23","IAV_gc_per_day",818410738152.194,0,1636821476304.39,2
2022-11-05,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",3.6710715085,0,7.342143017,2
2022-11-05,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-05,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-05,"STEP Aire","2022/23","IAV_gc_per_day",245560358876.448,0,491120717752.896,2
2022-11-05,"STEP Aire","2022/23","IAV_gc_per_mL_WW",2.1280535815,0,4.256107163,2
2022-11-05,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-05,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-06,"ARA Werdhölzli","2022/23","IAV_gc_per_day",1669396653040.79,1291874403386.6,2046918902694.98,2
2022-11-06,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",12.065139254,9.336693318,14.79358519,2
2022-11-06,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-06,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-06,"STEP Aire","2022/23","IAV_gc_per_day",245815567330.804,0,491631134661.608,2
2022-11-06,"STEP Aire","2022/23","IAV_gc_per_mL_WW",2.004350644,0,4.008701288,2
2022-11-06,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-06,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-08,"ARA Werdhölzli","2022/23","IAV_gc_per_day",482099876143.416,0,964199752286.831,2
2022-11-08,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",3.472583552,0,6.945167104,2
2022-11-08,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-08,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-08,"STEP Aire","2022/23","IAV_gc_per_day",0,0,0,1
2022-11-08,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-11-08,"STEP Aire","2022/23","IBV_gc_per_day",1699740346952.37,1699740346952.37,1699740346952.37,1
2022-11-08,"STEP Aire","2022/23","IBV_gc_per_mL_WW",9.217730828,9.217730828,9.217730828,1
2022-11-10,"ARA Werdhölzli","2022/23","IAV_gc_per_day",495983524906.929,495983524906.929,495983524906.929,1
2022-11-10,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",2.523122208,2.523122208,2.523122208,1
2022-11-10,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,1
2022-11-10,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-12,"ARA Werdhölzli","2022/23","IAV_gc_per_day",0,0,0,1
2022-11-12,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2022-11-12,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,1
2022-11-12,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2022-11-13,"ARA Werdhölzli","2022/23","IAV_gc_per_day",1146808973931.56,511973251500.379,1781644696362.74,2
2022-11-13,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",8.4123389245,3.755544829,13.06913302,2
2022-11-13,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-13,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0,0,0,2
2022-11-13,"STEP Aire","2022/23","IAV_gc_per_day",1311517404329.35,1279015849641.02,1344018959017.68,2
2022-11-13,"STEP Aire","2022/23","IAV_gc_per_mL_WW",8.8396244765,8.620564068,9.058684885,2
2022-11-13,"STEP Aire","2022/23","IBV_gc_per_day",0,0,0,2
2022-11-13,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0,0,0,2
