"","date","region_nr","measuring_period","pathogen","total_cnslt"
"2209",2023-02-13,4,"2022/23","IVB",0
"2210",2023-02-13,5,"2022/23","IVB",15.3846153846154
"2211",2023-02-13,6,"2022/23","IVB",2.42857142857143
"2212",2023-02-20,1,"2022/23","IVB",3.35714285714286
"2213",2023-02-20,2,"2022/23","IVB",8.90909090909091
"2214",2023-02-20,3,"2022/23","IVB",13.875
"2215",2023-02-20,4,"2022/23","IVB",4
"2216",2023-02-20,5,"2022/23","IVB",14.4736842105263
"2217",2023-02-20,6,"2022/23","IVB",2.66666666666667
"2218",2023-02-27,1,"2022/23","IVB",13.95
"2219",2023-02-27,2,"2022/23","IVB",7.125
"2220",2023-02-27,3,"2022/23","IVB",2.5
"2221",2023-02-27,4,"2022/23","IVB",4.61538461538462
"2222",2023-02-27,5,"2022/23","IVB",11.5
"2223",2023-02-27,6,"2022/23","IVB",5.45454545454545
"2224",2023-03-06,1,"2022/23","IVB",0
"2225",2023-03-06,2,"2022/23","IVB",5.64
"2226",2023-03-06,3,"2022/23","IVB",8
"2227",2023-03-06,4,"2022/23","IVB",4.5
"2228",2023-03-06,5,"2022/23","IVB",13.4615384615385
"2229",2023-03-06,6,"2022/23","IVB",2.6
"2230",2023-03-13,1,"2022/23","IVB",3.29411764705882
"2231",2023-03-13,2,"2022/23","IVB",7.23809523809524
"2232",2023-03-13,3,"2022/23","IVB",6
"2233",2023-03-13,4,"2022/23","IVB",2
"2234",2023-03-13,5,"2022/23","IVB",11.5789473684211
"2235",2023-03-13,6,"2022/23","IVB",5.45454545454545
"2236",2023-03-20,1,"2022/23","IVB",8.23529411764706
"2237",2023-03-20,2,"2022/23","IVB",12.1578947368421
"2238",2023-03-20,3,"2022/23","IVB",3.25
"2239",2023-03-20,4,"2022/23","IVB",0
"2240",2023-03-20,5,"2022/23","IVB",13.5294117647059
"2241",2023-03-20,6,"2022/23","IVB",1.85714285714286
"2242",2023-03-27,1,"2022/23","IVB",4
"2243",2023-03-27,2,"2022/23","IVB",5.7
"2244",2023-03-27,3,"2022/23","IVB",1.4
"2245",2023-03-27,4,"2022/23","IVB",1.8
"2246",2023-03-27,5,"2022/23","IVB",0
"2247",2023-03-27,6,"2022/23","IVB",2.2
"2248",2023-04-03,1,"2022/23","IVB",3
"2249",2023-04-03,2,"2022/23","IVB",0
"2250",2023-04-03,3,"2022/23","IVB",0
"2251",2023-04-03,4,"2022/23","IVB",1.33333333333333
"2252",2023-04-03,5,"2022/23","IVB",7
"2253",2023-04-03,6,"2022/23","IVB",1
"2254",2023-04-10,1,"2022/23","IVB",0
"2255",2023-04-10,2,"2022/23","IVB",0
"2256",2023-04-10,3,"2022/23","IVB",0
"2257",2023-04-10,4,"2022/23","IVB",0
"2258",2023-04-10,5,"2022/23","IVB",0
"2259",2023-04-10,6,"2022/23","IVB",0
"2260",2023-04-17,1,"2022/23","IVB",0
"2261",2023-04-17,2,"2022/23","IVB",1.33333333333333
"2262",2023-04-17,3,"2022/23","IVB",0
"2263",2023-04-17,4,"2022/23","IVB",0
"2264",2023-04-17,5,"2022/23","IVB",2.36363636363636
"2265",2023-04-17,6,"2022/23","IVB",0
"2266",2020-10-05,1,"2020/21","SARS-COV-2",0
"2267",2020-10-05,2,"2020/21","SARS-COV-2",4
"2268",2020-10-05,3,"2020/21","SARS-COV-2",0
"2269",2020-10-05,5,"2020/21","SARS-COV-2",67
"2270",2020-10-05,6,"2020/21","SARS-COV-2",0
"2271",2020-10-12,1,"2020/21","SARS-COV-2",0
"2272",2020-10-12,2,"2020/21","SARS-COV-2",0
"2273",2020-10-12,3,"2020/21","SARS-COV-2",0
"2274",2020-10-12,4,"2020/21","SARS-COV-2",0
"2275",2020-10-12,5,"2020/21","SARS-COV-2",0
"2276",2020-10-12,6,"2020/21","SARS-COV-2",0
"2277",2020-10-19,1,"2020/21","SARS-COV-2",3
"2278",2020-10-19,2,"2020/21","SARS-COV-2",18
"2279",2020-10-19,3,"2020/21","SARS-COV-2",4
"2280",2020-10-19,4,"2020/21","SARS-COV-2",0
"2281",2020-10-19,5,"2020/21","SARS-COV-2",0
"2282",2020-10-19,6,"2020/21","SARS-COV-2",15
"2283",2020-10-26,1,"2020/21","SARS-COV-2",6
"2284",2020-10-26,2,"2020/21","SARS-COV-2",30
"2285",2020-10-26,3,"2020/21","SARS-COV-2",0
"2286",2020-10-26,4,"2020/21","SARS-COV-2",80
"2287",2020-10-26,5,"2020/21","SARS-COV-2",428
"2288",2020-10-26,6,"2020/21","SARS-COV-2",66
"2289",2020-11-02,1,"2020/21","SARS-COV-2",90
"2290",2020-11-02,2,"2020/21","SARS-COV-2",140
"2291",2020-11-02,3,"2020/21","SARS-COV-2",12
"2292",2020-11-02,4,"2020/21","SARS-COV-2",0
"2293",2020-11-02,5,"2020/21","SARS-COV-2",555
"2294",2020-11-02,6,"2020/21","SARS-COV-2",0
"2295",2020-11-09,1,"2020/21","SARS-COV-2",7
"2296",2020-11-09,2,"2020/21","SARS-COV-2",84
"2297",2020-11-09,3,"2020/21","SARS-COV-2",15
"2298",2020-11-09,4,"2020/21","SARS-COV-2",0
"2299",2020-11-09,5,"2020/21","SARS-COV-2",564
"2300",2020-11-09,6,"2020/21","SARS-COV-2",11
"2301",2020-11-16,1,"2020/21","SARS-COV-2",70
"2302",2020-11-16,2,"2020/21","SARS-COV-2",63
"2303",2020-11-16,3,"2020/21","SARS-COV-2",3
"2304",2020-11-16,4,"2020/21","SARS-COV-2",0
"2305",2020-11-16,5,"2020/21","SARS-COV-2",107
"2306",2020-11-16,6,"2020/21","SARS-COV-2",0
"2307",2020-11-23,1,"2020/21","SARS-COV-2",0
"2308",2020-11-23,2,"2020/21","SARS-COV-2",6
"2309",2020-11-23,3,"2020/21","SARS-COV-2",0
"2310",2020-11-23,4,"2020/21","SARS-COV-2",0
"2311",2020-11-23,5,"2020/21","SARS-COV-2",95
"2312",2020-11-23,6,"2020/21","SARS-COV-2",6
"2313",2020-11-30,1,"2020/21","SARS-COV-2",5
"2314",2020-11-30,2,"2020/21","SARS-COV-2",9
"2315",2020-11-30,3,"2020/21","SARS-COV-2",18
"2316",2020-11-30,4,"2020/21","SARS-COV-2",0
"2317",2020-11-30,5,"2020/21","SARS-COV-2",0
"2318",2020-11-30,6,"2020/21","SARS-COV-2",16
"2319",2020-12-07,1,"2020/21","SARS-COV-2",14
"2320",2020-12-07,2,"2020/21","SARS-COV-2",119
"2321",2020-12-07,3,"2020/21","SARS-COV-2",5
"2322",2020-12-07,4,"2020/21","SARS-COV-2",0
"2323",2020-12-07,5,"2020/21","SARS-COV-2",188
"2324",2020-12-07,6,"2020/21","SARS-COV-2",7
"2325",2020-12-14,1,"2020/21","SARS-COV-2",0
"2326",2020-12-14,2,"2020/21","SARS-COV-2",15
"2327",2020-12-14,3,"2020/21","SARS-COV-2",4
"2328",2020-12-14,4,"2020/21","SARS-COV-2",0
"2329",2020-12-14,5,"2020/21","SARS-COV-2",555
"2330",2020-12-14,6,"2020/21","SARS-COV-2",0
"2331",2020-12-21,1,"2020/21","SARS-COV-2",15
"2332",2020-12-21,2,"2020/21","SARS-COV-2",30
"2333",2020-12-21,3,"2020/21","SARS-COV-2",4
"2334",2020-12-21,4,"2020/21","SARS-COV-2",0
"2335",2020-12-21,5,"2020/21","SARS-COV-2",123
"2336",2020-12-21,6,"2020/21","SARS-COV-2",0
"2337",2020-12-28,1,"2020/21","SARS-COV-2",0
"2338",2020-12-28,2,"2020/21","SARS-COV-2",0
"2339",2020-12-28,3,"2020/21","SARS-COV-2",0
"2340",2020-12-28,4,"2020/21","SARS-COV-2",35
"2341",2020-12-28,5,"2020/21","SARS-COV-2",64
"2342",2020-12-28,6,"2020/21","SARS-COV-2",0
"2343",NA,1,"2020/21","SARS-COV-2",0
"2344",NA,2,"2020/21","SARS-COV-2",30
"2345",NA,4,"2020/21","SARS-COV-2",0
"2346",NA,5,"2020/21","SARS-COV-2",50
"2347",NA,6,"2020/21","SARS-COV-2",13
"2348",2021-01-04,1,"2020/21","SARS-COV-2",21
"2349",2021-01-04,2,"2020/21","SARS-COV-2",91
"2350",2021-01-04,2,"2020/21","SARS-COV-2",0
"2351",2021-01-04,3,"2020/21","SARS-COV-2",10
"2352",2021-01-04,4,"2020/21","SARS-COV-2",170
"2353",2021-01-04,5,"2020/21","SARS-COV-2",174
"2354",2021-01-04,6,"2020/21","SARS-COV-2",0
"2355",2021-01-11,1,"2020/21","SARS-COV-2",6
"2356",2021-01-11,2,"2020/21","SARS-COV-2",78
"2357",2021-01-11,3,"2020/21","SARS-COV-2",5
"2358",2021-01-11,4,"2020/21","SARS-COV-2",12
"2359",2021-01-11,5,"2020/21","SARS-COV-2",144
"2360",2021-01-11,6,"2020/21","SARS-COV-2",2
"2361",2021-01-18,1,"2020/21","SARS-COV-2",6
"2362",2021-01-18,2,"2020/21","SARS-COV-2",14
"2363",2021-01-18,3,"2020/21","SARS-COV-2",6
"2364",2021-01-18,4,"2020/21","SARS-COV-2",8
"2365",2021-01-18,5,"2020/21","SARS-COV-2",0
"2366",2021-01-18,6,"2020/21","SARS-COV-2",0
"2367",2021-01-25,1,"2020/21","SARS-COV-2",0
"2368",2021-01-25,2,"2020/21","SARS-COV-2",10
"2369",2021-01-25,3,"2020/21","SARS-COV-2",0
"2370",2021-01-25,4,"2020/21","SARS-COV-2",0
"2371",2021-01-25,5,"2020/21","SARS-COV-2",0
"2372",2021-01-25,6,"2020/21","SARS-COV-2",0
"2373",2021-02-01,1,"2020/21","SARS-COV-2",24
"2374",2021-02-01,2,"2020/21","SARS-COV-2",5
"2375",2021-02-01,3,"2020/21","SARS-COV-2",0
"2376",2021-02-01,4,"2020/21","SARS-COV-2",0
"2377",2021-02-01,5,"2020/21","SARS-COV-2",0
"2378",2021-02-01,6,"2020/21","SARS-COV-2",0
"2379",2021-02-08,1,"2020/21","SARS-COV-2",10
"2380",2021-02-08,2,"2020/21","SARS-COV-2",0
"2381",2021-02-08,3,"2020/21","SARS-COV-2",0
"2382",2021-02-08,4,"2020/21","SARS-COV-2",0
"2383",2021-02-08,5,"2020/21","SARS-COV-2",69
"2384",2021-02-08,6,"2020/21","SARS-COV-2",0
"2385",2021-02-15,1,"2020/21","SARS-COV-2",0
"2386",2021-02-15,2,"2020/21","SARS-COV-2",18
"2387",2021-02-15,5,"2020/21","SARS-COV-2",0
"2388",2021-02-15,6,"2020/21","SARS-COV-2",0
"2389",2021-02-22,1,"2020/21","SARS-COV-2",0
"2390",2021-02-22,2,"2020/21","SARS-COV-2",10
"2391",2021-02-22,4,"2020/21","SARS-COV-2",0
"2392",2021-02-22,5,"2020/21","SARS-COV-2",0
"2393",2021-02-22,6,"2020/21","SARS-COV-2",0
"2394",2021-03-01,1,"2020/21","SARS-COV-2",0
"2395",2021-03-01,2,"2020/21","SARS-COV-2",7
"2396",2021-03-01,3,"2020/21","SARS-COV-2",0
"2397",2021-03-01,4,"2020/21","SARS-COV-2",0
"2398",2021-03-01,5,"2020/21","SARS-COV-2",24
"2399",2021-03-01,6,"2020/21","SARS-COV-2",0
"2400",2021-03-08,1,"2020/21","SARS-COV-2",0
"2401",2021-03-08,2,"2020/21","SARS-COV-2",28
"2402",2021-03-08,3,"2020/21","SARS-COV-2",6
"2403",2021-03-08,4,"2020/21","SARS-COV-2",12
"2404",2021-03-08,5,"2020/21","SARS-COV-2",76
"2405",2021-03-08,6,"2020/21","SARS-COV-2",0
"2406",2021-03-15,1,"2020/21","SARS-COV-2",0
"2407",2021-03-15,2,"2020/21","SARS-COV-2",40
"2408",2021-03-15,4,"2020/21","SARS-COV-2",0
"2409",2021-03-15,5,"2020/21","SARS-COV-2",68
"2410",2021-03-15,6,"2020/21","SARS-COV-2",0
"2411",2021-03-22,1,"2020/21","SARS-COV-2",6
"2412",2021-03-22,2,"2020/21","SARS-COV-2",17
"2413",2021-03-22,3,"2020/21","SARS-COV-2",0
"2414",2021-03-22,4,"2020/21","SARS-COV-2",0
"2415",2021-03-22,5,"2020/21","SARS-COV-2",117
"2416",2021-03-22,6,"2020/21","SARS-COV-2",0
"2417",2021-03-29,1,"2020/21","SARS-COV-2",0
"2418",2021-03-29,2,"2020/21","SARS-COV-2",18
"2419",2021-03-29,4,"2020/21","SARS-COV-2",9
"2420",2021-03-29,5,"2020/21","SARS-COV-2",0
"2421",2021-04-05,1,"2020/21","SARS-COV-2",0
"2422",2021-04-05,2,"2020/21","SARS-COV-2",11
"2423",2021-04-05,3,"2020/21","SARS-COV-2",0
"2424",2021-04-05,4,"2020/21","SARS-COV-2",0
"2425",2021-04-05,5,"2020/21","SARS-COV-2",60
"2426",2021-04-05,6,"2020/21","SARS-COV-2",0
"2427",2021-04-12,1,"2020/21","SARS-COV-2",7
"2428",2021-04-12,2,"2020/21","SARS-COV-2",10
"2429",2021-04-12,4,"2020/21","SARS-COV-2",0
"2430",2021-04-12,5,"2020/21","SARS-COV-2",20
"2431",2021-04-12,6,"2020/21","SARS-COV-2",0
"2432",2021-04-19,1,"2020/21","SARS-COV-2",0
"2433",2021-04-19,2,"2020/21","SARS-COV-2",18
"2434",2021-04-19,4,"2020/21","SARS-COV-2",0
"2435",2021-04-19,5,"2020/21","SARS-COV-2",56
"2436",2021-04-19,6,"2020/21","SARS-COV-2",0
"2437",2021-04-26,1,"2020/21","SARS-COV-2",0
"2438",2021-04-26,2,"2020/21","SARS-COV-2",6
"2439",2021-04-26,3,"2020/21","SARS-COV-2",0
"2440",2021-04-26,4,"2020/21","SARS-COV-2",0
"2441",2021-04-26,5,"2020/21","SARS-COV-2",21
"2442",2021-04-26,6,"2020/21","SARS-COV-2",0
"2443",2021-05-03,1,"2020/21","SARS-COV-2",0
"2444",2021-05-03,2,"2020/21","SARS-COV-2",7
"2445",2021-05-03,4,"2020/21","SARS-COV-2",0
"2446",2021-05-03,5,"2020/21","SARS-COV-2",0
"2447",2021-05-03,6,"2020/21","SARS-COV-2",0
"2448",2021-05-10,1,"2020/21","SARS-COV-2",0
"2449",2021-05-10,2,"2020/21","SARS-COV-2",4
"2450",2021-05-10,4,"2020/21","SARS-COV-2",0
"2451",2021-05-10,5,"2020/21","SARS-COV-2",0
"2452",2021-05-10,6,"2020/21","SARS-COV-2",0
"2453",2021-05-17,1,"2020/21","SARS-COV-2",9
"2454",2021-05-17,2,"2020/21","SARS-COV-2",15
"2455",2021-05-17,3,"2020/21","SARS-COV-2",0
"2456",2021-05-17,4,"2020/21","SARS-COV-2",8
"2457",2021-05-17,5,"2020/21","SARS-COV-2",46
"2458",2021-05-17,6,"2020/21","SARS-COV-2",0
"2459",2021-05-24,1,"2020/21","SARS-COV-2",1
"2460",2021-05-24,4,"2020/21","SARS-COV-2",0
"2461",2021-05-24,5,"2020/21","SARS-COV-2",0
"2462",2021-05-31,1,"2020/21","SARS-COV-2",0
"2463",2021-05-31,2,"2020/21","SARS-COV-2",9
"2464",2021-05-31,3,"2020/21","SARS-COV-2",1
"2465",2021-05-31,4,"2020/21","SARS-COV-2",3
"2466",2021-05-31,5,"2020/21","SARS-COV-2",0
"2467",2021-06-07,1,"2020/21","SARS-COV-2",0
"2468",2021-06-07,2,"2020/21","SARS-COV-2",0
"2469",2021-06-07,4,"2020/21","SARS-COV-2",0
"2470",2021-06-07,5,"2020/21","SARS-COV-2",0
"2471",2021-06-07,6,"2020/21","SARS-COV-2",0
"2472",2021-06-14,1,"2020/21","SARS-COV-2",0
"2473",2021-06-14,2,"2020/21","SARS-COV-2",0
"2474",2021-06-14,3,"2020/21","SARS-COV-2",0
"2475",2021-06-14,4,"2020/21","SARS-COV-2",0
"2476",2021-06-14,5,"2020/21","SARS-COV-2",0
"2477",2021-06-21,1,"2020/21","SARS-COV-2",0
"2478",2021-06-21,2,"2020/21","SARS-COV-2",0
"2479",2021-06-21,4,"2020/21","SARS-COV-2",0
"2480",2021-06-21,6,"2020/21","SARS-COV-2",0
"2481",2021-06-28,1,"2020/21","SARS-COV-2",0
"2482",2021-06-28,2,"2020/21","SARS-COV-2",2
"2483",2021-06-28,4,"2020/21","SARS-COV-2",0
"2484",2021-06-28,5,"2020/21","SARS-COV-2",0
"2485",2021-06-28,6,"2020/21","SARS-COV-2",0
"2486",2021-07-05,1,"2020/21","SARS-COV-2",0
"2487",2021-07-05,2,"2020/21","SARS-COV-2",0
"2488",2021-07-05,3,"2020/21","SARS-COV-2",1
"2489",2021-07-05,5,"2020/21","SARS-COV-2",0
"2490",2021-07-05,6,"2020/21","SARS-COV-2",0
"2491",2021-07-12,1,"2020/21","SARS-COV-2",0
"2492",2021-07-12,2,"2020/21","SARS-COV-2",0
"2493",2021-07-12,3,"2020/21","SARS-COV-2",0
"2494",2021-07-12,4,"2020/21","SARS-COV-2",0
"2495",2021-07-12,5,"2020/21","SARS-COV-2",0
"2496",2021-07-12,6,"2020/21","SARS-COV-2",0
"2497",2021-07-19,1,"2020/21","SARS-COV-2",3
"2498",2021-07-19,2,"2020/21","SARS-COV-2",0
"2499",2021-07-19,4,"2020/21","SARS-COV-2",0
"2500",2021-07-19,5,"2020/21","SARS-COV-2",0
"2501",2021-07-19,6,"2020/21","SARS-COV-2",0
"2502",2021-07-26,2,"2020/21","SARS-COV-2",0
"2503",2021-07-26,4,"2020/21","SARS-COV-2",0
"2504",2021-08-02,1,"2021/22","SARS-COV-2",0
"2505",2021-08-02,2,"2021/22","SARS-COV-2",0
"2506",2021-08-02,6,"2021/22","SARS-COV-2",0
"2507",2021-08-09,1,"2021/22","SARS-COV-2",16
"2508",2021-08-09,2,"2021/22","SARS-COV-2",4
"2509",2021-08-09,4,"2021/22","SARS-COV-2",0
"2510",2021-08-09,6,"2021/22","SARS-COV-2",0
"2511",2021-08-16,1,"2021/22","SARS-COV-2",9
"2512",2021-08-16,2,"2021/22","SARS-COV-2",112
"2513",2021-08-16,4,"2021/22","SARS-COV-2",32
"2514",2021-08-23,1,"2021/22","SARS-COV-2",8
"2515",2021-08-23,2,"2021/22","SARS-COV-2",18
"2516",2021-08-23,4,"2021/22","SARS-COV-2",0
"2517",2021-08-23,5,"2021/22","SARS-COV-2",114
"2518",2021-08-23,6,"2021/22","SARS-COV-2",0
"2519",2021-08-30,1,"2021/22","SARS-COV-2",0
"2520",2021-08-30,2,"2021/22","SARS-COV-2",0
"2521",2021-08-30,4,"2021/22","SARS-COV-2",0
"2522",2021-08-30,5,"2021/22","SARS-COV-2",24
"2523",2021-08-30,6,"2021/22","SARS-COV-2",0
"2524",2021-09-06,1,"2021/22","SARS-COV-2",0
"2525",2021-09-06,2,"2021/22","SARS-COV-2",39
"2526",2021-09-06,4,"2021/22","SARS-COV-2",0
"2527",2021-09-06,5,"2021/22","SARS-COV-2",92
"2528",2021-09-06,6,"2021/22","SARS-COV-2",0
"2529",2021-09-13,1,"2021/22","SARS-COV-2",0
"2530",2021-09-13,2,"2021/22","SARS-COV-2",10
"2531",2021-09-13,3,"2021/22","SARS-COV-2",0
"2532",2021-09-13,4,"2021/22","SARS-COV-2",0
"2533",2021-09-13,5,"2021/22","SARS-COV-2",102
"2534",2021-09-13,6,"2021/22","SARS-COV-2",0
"2535",2021-09-20,1,"2021/22","SARS-COV-2",0
"2536",2021-09-20,2,"2021/22","SARS-COV-2",8
"2537",2021-09-20,4,"2021/22","SARS-COV-2",0
"2538",2021-09-20,5,"2021/22","SARS-COV-2",68
"2539",2021-09-20,6,"2021/22","SARS-COV-2",0
"2540",2021-09-27,1,"2021/22","SARS-COV-2",0
"2541",2021-09-27,2,"2021/22","SARS-COV-2",0
"2542",2021-09-27,4,"2021/22","SARS-COV-2",0
"2543",2021-09-27,5,"2021/22","SARS-COV-2",30
"2544",2021-09-27,6,"2021/22","SARS-COV-2",0
"2545",2021-10-04,1,"2021/22","SARS-COV-2",20
"2546",2021-10-04,2,"2021/22","SARS-COV-2",0
"2547",2021-10-04,3,"2021/22","SARS-COV-2",0
"2548",2021-10-04,5,"2021/22","SARS-COV-2",19
"2549",2021-10-04,6,"2021/22","SARS-COV-2",0
"2550",2021-10-11,1,"2021/22","SARS-COV-2",0
"2551",2021-10-11,2,"2021/22","SARS-COV-2",0
"2552",2021-10-11,3,"2021/22","SARS-COV-2",0
"2553",2021-10-11,5,"2021/22","SARS-COV-2",12
"2554",2021-10-11,6,"2021/22","SARS-COV-2",0
"2555",2021-10-18,1,"2021/22","SARS-COV-2",1
"2556",2021-10-18,2,"2021/22","SARS-COV-2",0
"2557",2021-10-18,3,"2021/22","SARS-COV-2",0
"2558",2021-10-18,4,"2021/22","SARS-COV-2",0
"2559",2021-10-18,5,"2021/22","SARS-COV-2",0
"2560",2021-10-18,6,"2021/22","SARS-COV-2",0
"2561",2021-10-25,1,"2021/22","SARS-COV-2",0
"2562",2021-10-25,2,"2021/22","SARS-COV-2",0
"2563",2021-10-25,3,"2021/22","SARS-COV-2",0
"2564",2021-10-25,5,"2021/22","SARS-COV-2",0
"2565",2021-10-25,6,"2021/22","SARS-COV-2",0
"2566",2021-11-01,1,"2021/22","SARS-COV-2",0
"2567",2021-11-01,2,"2021/22","SARS-COV-2",0
"2568",2021-11-01,3,"2021/22","SARS-COV-2",0
"2569",2021-11-01,4,"2021/22","SARS-COV-2",15
"2570",2021-11-01,5,"2021/22","SARS-COV-2",0
"2571",2021-11-01,6,"2021/22","SARS-COV-2",5
"2572",2021-11-08,1,"2021/22","SARS-COV-2",26
"2573",2021-11-08,2,"2021/22","SARS-COV-2",8
"2574",2021-11-08,3,"2021/22","SARS-COV-2",16
"2575",2021-11-08,4,"2021/22","SARS-COV-2",16
"2576",2021-11-08,5,"2021/22","SARS-COV-2",164
"2577",2021-11-08,6,"2021/22","SARS-COV-2",12
"2578",2021-11-15,1,"2021/22","SARS-COV-2",36
"2579",2021-11-15,2,"2021/22","SARS-COV-2",56
"2580",2021-11-15,3,"2021/22","SARS-COV-2",64
"2581",2021-11-15,4,"2021/22","SARS-COV-2",0
"2582",2021-11-15,5,"2021/22","SARS-COV-2",315
"2583",2021-11-15,6,"2021/22","SARS-COV-2",0
"2584",2021-11-22,1,"2021/22","SARS-COV-2",72
"2585",2021-11-22,2,"2021/22","SARS-COV-2",420
"2586",2021-11-22,3,"2021/22","SARS-COV-2",44
"2587",2021-11-22,4,"2021/22","SARS-COV-2",96
"2588",2021-11-22,5,"2021/22","SARS-COV-2",448
"2589",2021-11-22,6,"2021/22","SARS-COV-2",45
"2590",2021-11-29,1,"2021/22","SARS-COV-2",154
"2591",2021-11-29,2,"2021/22","SARS-COV-2",38
"2592",2021-11-29,3,"2021/22","SARS-COV-2",0
"2593",2021-11-29,4,"2021/22","SARS-COV-2",0
"2594",2021-11-29,5,"2021/22","SARS-COV-2",540
"2595",2021-11-29,6,"2021/22","SARS-COV-2",24
"2596",2021-12-06,1,"2021/22","SARS-COV-2",120
"2597",2021-12-06,2,"2021/22","SARS-COV-2",10
"2598",2021-12-06,3,"2021/22","SARS-COV-2",30
"2599",2021-12-06,4,"2021/22","SARS-COV-2",0
"2600",2021-12-06,5,"2021/22","SARS-COV-2",504
"2601",2021-12-06,6,"2021/22","SARS-COV-2",0
"2602",2021-12-13,1,"2021/22","SARS-COV-2",180
"2603",2021-12-13,2,"2021/22","SARS-COV-2",84
"2604",2021-12-13,3,"2021/22","SARS-COV-2",70
"2605",2021-12-13,4,"2021/22","SARS-COV-2",0
"2606",2021-12-13,5,"2021/22","SARS-COV-2",230
"2607",2021-12-13,6,"2021/22","SARS-COV-2",8
"2608",2021-12-20,1,"2021/22","SARS-COV-2",132
"2609",2021-12-20,2,"2021/22","SARS-COV-2",36
"2610",2021-12-20,3,"2021/22","SARS-COV-2",12
"2611",2021-12-20,4,"2021/22","SARS-COV-2",35
"2612",2021-12-20,5,"2021/22","SARS-COV-2",0
"2613",2021-12-20,6,"2021/22","SARS-COV-2",6
"2614",2021-12-27,1,"2021/22","SARS-COV-2",0
"2615",2021-12-27,2,"2021/22","SARS-COV-2",96
"2616",2021-12-27,3,"2021/22","SARS-COV-2",0
"2617",2021-12-27,5,"2021/22","SARS-COV-2",126
"2618",2021-12-27,6,"2021/22","SARS-COV-2",0
"2619",2022-01-03,1,"2021/22","SARS-COV-2",0
"2620",2022-01-03,1,"2021/22","SARS-COV-2",126
"2621",2022-01-03,2,"2021/22","SARS-COV-2",135
"2622",2022-01-03,3,"2021/22","SARS-COV-2",33
"2623",2022-01-03,4,"2021/22","SARS-COV-2",86
"2624",2022-01-03,5,"2021/22","SARS-COV-2",0
"2625",2022-01-03,5,"2021/22","SARS-COV-2",492
"2626",2022-01-03,6,"2021/22","SARS-COV-2",46
"2627",2022-01-10,1,"2021/22","SARS-COV-2",80
"2628",2022-01-10,2,"2021/22","SARS-COV-2",150
"2629",2022-01-10,3,"2021/22","SARS-COV-2",60
"2630",2022-01-10,4,"2021/22","SARS-COV-2",94
"2631",2022-01-10,5,"2021/22","SARS-COV-2",522
"2632",2022-01-10,6,"2021/22","SARS-COV-2",91
"2633",2022-01-17,1,"2021/22","SARS-COV-2",348
"2634",2022-01-17,2,"2021/22","SARS-COV-2",120
"2635",2022-01-17,3,"2021/22","SARS-COV-2",117
"2636",2022-01-17,4,"2021/22","SARS-COV-2",54
"2637",2022-01-17,5,"2021/22","SARS-COV-2",539
"2638",2022-01-17,6,"2021/22","SARS-COV-2",17
"2639",2022-01-24,1,"2021/22","SARS-COV-2",198
"2640",2022-01-24,2,"2021/22","SARS-COV-2",180
"2641",2022-01-24,3,"2021/22","SARS-COV-2",77
"2642",2022-01-24,4,"2021/22","SARS-COV-2",76
"2643",2022-01-24,5,"2021/22","SARS-COV-2",1302
"2644",2022-01-24,6,"2021/22","SARS-COV-2",60
"2645",2022-01-31,1,"2021/22","SARS-COV-2",200
"2646",2022-01-31,2,"2021/22","SARS-COV-2",546
"2647",2022-01-31,3,"2021/22","SARS-COV-2",54
"2648",2022-01-31,4,"2021/22","SARS-COV-2",0
"2649",2022-01-31,5,"2021/22","SARS-COV-2",738
"2650",2022-01-31,6,"2021/22","SARS-COV-2",24
"2651",2022-02-07,1,"2021/22","SARS-COV-2",126
"2652",2022-02-07,2,"2021/22","SARS-COV-2",245
"2653",2022-02-07,3,"2021/22","SARS-COV-2",6
"2654",2022-02-07,4,"2021/22","SARS-COV-2",29
"2655",2022-02-07,5,"2021/22","SARS-COV-2",483
"2656",2022-02-07,6,"2021/22","SARS-COV-2",24
"2657",2022-02-14,1,"2021/22","SARS-COV-2",120
"2658",2022-02-14,2,"2021/22","SARS-COV-2",120
"2659",2022-02-14,3,"2021/22","SARS-COV-2",12
"2660",2022-02-14,4,"2021/22","SARS-COV-2",69
"2661",2022-02-14,5,"2021/22","SARS-COV-2",126
"2662",2022-02-14,6,"2021/22","SARS-COV-2",0
"2663",2022-02-21,1,"2021/22","SARS-COV-2",24
"2664",2022-02-21,2,"2021/22","SARS-COV-2",15
"2665",2022-02-21,3,"2021/22","SARS-COV-2",24
"2666",2022-02-21,4,"2021/22","SARS-COV-2",28
"2667",2022-02-21,5,"2021/22","SARS-COV-2",427
"2668",2022-02-21,6,"2021/22","SARS-COV-2",40
"2669",2022-02-28,1,"2021/22","SARS-COV-2",96
"2670",2022-02-28,2,"2021/22","SARS-COV-2",38
"2671",2022-02-28,3,"2021/22","SARS-COV-2",32
"2672",2022-02-28,4,"2021/22","SARS-COV-2",0
"2673",2022-02-28,5,"2021/22","SARS-COV-2",704
"2674",2022-02-28,6,"2021/22","SARS-COV-2",8
"2675",2022-03-07,1,"2021/22","SARS-COV-2",175
"2676",2022-03-07,2,"2021/22","SARS-COV-2",100
"2677",2022-03-07,3,"2021/22","SARS-COV-2",28
"2678",2022-03-07,4,"2021/22","SARS-COV-2",105
