"sample_date","wwtp","measuring_period","measurement_type","mean"
2023-12-06,"ARA Sensetal","2023/24","RSV_gc_per_day",118943701803.615
2023-12-06,"ARA Sensetal","2023/24","SARSN1_gc_per_day",5240713395394.05
2023-12-06,"ARA Sensetal","2023/24","SARSN2_gc_per_day",5956498658252.37
2023-12-06,"CDA Lugano","2023/24","IAV_gc_per_day",599927538086.702
2023-12-06,"CDA Lugano","2023/24","IBV_gc_per_day",790647581975.151
2023-12-06,"CDA Lugano","2023/24","RSV_gc_per_day",1450055049295.77
2023-12-06,"CDA Lugano","2023/24","SARSN1_gc_per_day",97631724170678.6
2023-12-06,"CDA Lugano","2023/24","SARSN2_gc_per_day",117445642486465
2023-12-07,"ARA Chur","2023/24","IAV_gc_per_day",0
2023-12-07,"ARA Chur","2023/24","IBV_gc_per_day",0
2023-12-07,"ARA Chur","2023/24","RSV_gc_per_day",34915028560.9274
2023-12-07,"ARA Chur","2023/24","SARSN1_gc_per_day",11709674020445
2023-12-07,"ARA Chur","2023/24","SARSN2_gc_per_day",15785218482535.3
2023-12-07,"ARA Werdhölzli","2023/24","IAV_gc_per_day",0
2023-12-07,"ARA Werdhölzli","2023/24","IBV_gc_per_day",994662305759.737
2023-12-07,"ARA Werdhölzli","2023/24","RSV_gc_per_day",5968858354481.66
2023-12-07,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",201121595351170
2023-12-07,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",240425961778433
2023-12-07,"STEP Aire","2023/24","IAV_gc_per_day",899741597373.909
2023-12-07,"STEP Aire","2023/24","IBV_gc_per_day",449860171482.975
2023-12-07,"STEP Aire","2023/24","RSV_gc_per_day",4947910415587.71
2023-12-07,"STEP Aire","2023/24","SARSN1_gc_per_day",121801544443818
2023-12-07,"STEP Aire","2023/24","SARSN2_gc_per_day",152596914702223
2023-12-08,"ARA Altenrhein","2023/24","IAV_gc_per_day",161469531109.965
2023-12-08,"ARA Altenrhein","2023/24","IBV_gc_per_day",0
2023-12-08,"ARA Altenrhein","2023/24","RSV_gc_per_day",0
2023-12-08,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",16099088061627.8
2023-12-08,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",19533346596737.3
2023-12-08,"ARA Chur","2023/24","IAV_gc_per_day",96404299066.911
2023-12-08,"ARA Chur","2023/24","IBV_gc_per_day",0
2023-12-08,"ARA Chur","2023/24","RSV_gc_per_day",50777086882.0969
2023-12-08,"ARA Chur","2023/24","SARSN1_gc_per_day",13468401565057.4
2023-12-08,"ARA Chur","2023/24","SARSN2_gc_per_day",18423203947723.4
2023-12-08,"ARA Sensetal","2023/24","IAV_gc_per_day",0
2023-12-08,"ARA Sensetal","2023/24","IBV_gc_per_day",0
2023-12-08,"ARA Sensetal","2023/24","RSV_gc_per_day",0
2023-12-08,"ARA Sensetal","2023/24","SARSN1_gc_per_day",6922367320691.83
2023-12-08,"ARA Sensetal","2023/24","SARSN2_gc_per_day",8625673348675.53
2023-12-08,"ARA Werdhölzli","2023/24","IAV_gc_per_day",3939908837156.77
2023-12-08,"ARA Werdhölzli","2023/24","IBV_gc_per_day",984897568690.727
2023-12-08,"ARA Werdhölzli","2023/24","RSV_gc_per_day",7880667387769.66
2023-12-08,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",223947626660175
2023-12-08,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",281866251175718
2023-12-08,"CDA Lugano","2023/24","IAV_gc_per_day",577162496467.346
2023-12-08,"CDA Lugano","2023/24","IBV_gc_per_day",734219286210.336
2023-12-08,"CDA Lugano","2023/24","RSV_gc_per_day",1154391743115.1
2023-12-08,"CDA Lugano","2023/24","SARSN1_gc_per_day",41959452907627.9
2023-12-08,"CDA Lugano","2023/24","SARSN2_gc_per_day",49002849615271.3
2023-12-09,"ARA Altenrhein","2023/24","IAV_gc_per_day",0
2023-12-09,"ARA Altenrhein","2023/24","IBV_gc_per_day",0
2023-12-09,"ARA Altenrhein","2023/24","RSV_gc_per_day",213461329913.333
2023-12-09,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",17996060800248.2
2023-12-09,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",26130901613954.1
2023-12-09,"ARA Chur","2023/24","IAV_gc_per_day",0
2023-12-09,"ARA Chur","2023/24","IBV_gc_per_day",0
2023-12-09,"ARA Chur","2023/24","RSV_gc_per_day",68968604664.1641
2023-12-09,"ARA Chur","2023/24","SARSN1_gc_per_day",19648185326503.7
2023-12-09,"ARA Chur","2023/24","SARSN2_gc_per_day",25434760861314.8
2023-12-09,"ARA Sensetal","2023/24","IAV_gc_per_day",0
2023-12-09,"ARA Sensetal","2023/24","IBV_gc_per_day",0
2023-12-09,"ARA Sensetal","2023/24","RSV_gc_per_day",293090273085.764
2023-12-09,"ARA Sensetal","2023/24","SARSN1_gc_per_day",12484076802147.9
2023-12-09,"ARA Sensetal","2023/24","SARSN2_gc_per_day",14251127115253.4
2023-12-09,"ARA Werdhölzli","2023/24","IAV_gc_per_day",1752173714816.93
2023-12-09,"ARA Werdhölzli","2023/24","IBV_gc_per_day",7009765878308.88
2023-12-09,"ARA Werdhölzli","2023/24","RSV_gc_per_day",1752173714816.93
2023-12-09,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",253842332927138
2023-12-09,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",335809403815307
2023-12-09,"CDA Lugano","2023/24","IAV_gc_per_day",669967321946.137
2023-12-09,"CDA Lugano","2023/24","IBV_gc_per_day",1239803996323.1
2023-12-09,"CDA Lugano","2023/24","RSV_gc_per_day",377160767589.89
2023-12-09,"CDA Lugano","2023/24","SARSN1_gc_per_day",34131327635794.4
2023-12-09,"CDA Lugano","2023/24","SARSN2_gc_per_day",45067346029871.9
2023-12-09,"STEP Aire","2023/24","IAV_gc_per_day",2362455004639.9
2023-12-09,"STEP Aire","2023/24","IBV_gc_per_day",2362455004639.9
2023-12-09,"STEP Aire","2023/24","RSV_gc_per_day",9027402342501.05
2023-12-09,"STEP Aire","2023/24","SARSN1_gc_per_day",324413093526839
2023-12-09,"STEP Aire","2023/24","SARSN2_gc_per_day",402823658382202
2023-12-10,"ARA Altenrhein","2023/24","IAV_gc_per_day",0
2023-12-10,"ARA Altenrhein","2023/24","IBV_gc_per_day",0
2023-12-10,"ARA Altenrhein","2023/24","RSV_gc_per_day",102666281804.747
2023-12-10,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",21531993509193.9
2023-12-10,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",25187479575228.8
2023-12-10,"ARA Chur","2023/24","IAV_gc_per_day",0
2023-12-10,"ARA Chur","2023/24","IBV_gc_per_day",146559551328.063
2023-12-10,"ARA Chur","2023/24","RSV_gc_per_day",354445856276.874
2023-12-10,"ARA Chur","2023/24","SARSN1_gc_per_day",15696814526739.2
2023-12-10,"ARA Chur","2023/24","SARSN2_gc_per_day",20901890899084
2023-12-10,"ARA Sensetal","2023/24","IAV_gc_per_day",256022347292.056
2023-12-10,"ARA Sensetal","2023/24","IBV_gc_per_day",128007345560.689
2023-12-10,"ARA Sensetal","2023/24","RSV_gc_per_day",128007345560.689
2023-12-10,"ARA Sensetal","2023/24","SARSN1_gc_per_day",8207943220425.49
2023-12-10,"ARA Sensetal","2023/24","SARSN2_gc_per_day",10007634346959.6
2023-12-10,"ARA Werdhölzli","2023/24","IAV_gc_per_day",7191868063823.46
2023-12-10,"ARA Werdhölzli","2023/24","IBV_gc_per_day",1438207446860.43
2023-12-10,"ARA Werdhölzli","2023/24","RSV_gc_per_day",1438207446860.43
2023-12-10,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",209412171279237
2023-12-10,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",248601414590715
2023-12-10,"CDA Lugano","2023/24","IAV_gc_per_day",0
2023-12-10,"CDA Lugano","2023/24","IBV_gc_per_day",270081637454.525
2023-12-10,"CDA Lugano","2023/24","RSV_gc_per_day",810290858071.638
2023-12-10,"CDA Lugano","2023/24","SARSN1_gc_per_day",39867248713939.8
2023-12-10,"CDA Lugano","2023/24","SARSN2_gc_per_day",49954646669579.9
2023-12-10,"STEP Aire","2023/24","IAV_gc_per_day",3656542115104.25
2023-12-10,"STEP Aire","2023/24","IBV_gc_per_day",0
2023-12-10,"STEP Aire","2023/24","RSV_gc_per_day",6810788771368.85
2023-12-10,"STEP Aire","2023/24","SARSN1_gc_per_day",282942093094544
2023-12-10,"STEP Aire","2023/24","SARSN2_gc_per_day",319078236349827
2023-12-11,"ARA Altenrhein","2023/24","IAV_gc_per_day",103437245372.548
2023-12-11,"ARA Altenrhein","2023/24","IBV_gc_per_day",0
2023-12-11,"ARA Altenrhein","2023/24","RSV_gc_per_day",315191307389.436
2023-12-11,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",12901328404132.6
2023-12-11,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",17318086104349.4
2023-12-11,"ARA Chur","2023/24","IAV_gc_per_day",0
2023-12-11,"ARA Chur","2023/24","IBV_gc_per_day",0
2023-12-11,"ARA Chur","2023/24","RSV_gc_per_day",181598181797.789
2023-12-11,"ARA Chur","2023/24","SARSN1_gc_per_day",6742914122583.84
2023-12-11,"ARA Chur","2023/24","SARSN2_gc_per_day",11580710252257
2023-12-11,"ARA Sensetal","2023/24","IAV_gc_per_day",74983069791.1729
2023-12-11,"ARA Sensetal","2023/24","IBV_gc_per_day",445561310156.955
2023-12-11,"ARA Sensetal","2023/24","RSV_gc_per_day",224962736220.293
2023-12-11,"ARA Sensetal","2023/24","SARSN1_gc_per_day",2206818969959.27
2023-12-11,"ARA Sensetal","2023/24","SARSN2_gc_per_day",2577689230142.52
2023-12-11,"ARA Werdhölzli","2023/24","IAV_gc_per_day",2644345111912.21
2023-12-11,"ARA Werdhölzli","2023/24","IBV_gc_per_day",677681209412.441
2023-12-11,"ARA Werdhölzli","2023/24","RSV_gc_per_day",3800339545343.89
2023-12-11,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",167299106194775
2023-12-11,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",230010532074418
2023-12-11,"CDA Lugano","2023/24","IAV_gc_per_day",973093571082.23
2023-12-11,"CDA Lugano","2023/24","IBV_gc_per_day",1297499112472.28
2023-12-11,"CDA Lugano","2023/24","RSV_gc_per_day",324344017439.246
2023-12-11,"CDA Lugano","2023/24","SARSN1_gc_per_day",31883571987695.9
2023-12-11,"CDA Lugano","2023/24","SARSN2_gc_per_day",35801334192558.4
2023-12-11,"STEP Aire","2023/24","IAV_gc_per_day",812222457669.073
2023-12-11,"STEP Aire","2023/24","IBV_gc_per_day",1049783627094.12
2023-12-11,"STEP Aire","2023/24","RSV_gc_per_day",2911855946350.42
2023-12-11,"STEP Aire","2023/24","SARSN1_gc_per_day",271007221761537
2023-12-11,"STEP Aire","2023/24","SARSN2_gc_per_day",323470200757901
2023-12-12,"ARA Altenrhein","2023/24","IAV_gc_per_day",118760841580.967
2023-12-12,"ARA Altenrhein","2023/24","IBV_gc_per_day",236368372332.102
2023-12-12,"ARA Altenrhein","2023/24","RSV_gc_per_day",117607530751.135
2023-12-12,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",17055247397585
2023-12-12,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",23000165929605.7
2023-12-12,"ARA Sensetal","2023/24","IAV_gc_per_day",0
2023-12-12,"ARA Sensetal","2023/24","IBV_gc_per_day",140250229134.972
2023-12-12,"ARA Sensetal","2023/24","RSV_gc_per_day",28552883356.7955
2023-12-12,"ARA Sensetal","2023/24","SARSN1_gc_per_day",1905954084878.05
2023-12-12,"ARA Sensetal","2023/24","SARSN2_gc_per_day",2359850750491.62
2023-12-12,"CDA Lugano","2023/24","IAV_gc_per_day",1569848166776.75
2023-12-12,"CDA Lugano","2023/24","IBV_gc_per_day",284390675917.778
2023-12-12,"CDA Lugano","2023/24","RSV_gc_per_day",1431237063785.68
2023-12-12,"CDA Lugano","2023/24","SARSN1_gc_per_day",56972863719354.6
2023-12-12,"CDA Lugano","2023/24","SARSN2_gc_per_day",75252125404097.2
2023-12-12,"STEP Aire","2023/24","IAV_gc_per_day",13079184378361.1
2023-12-12,"STEP Aire","2023/24","IBV_gc_per_day",1404547908537.06
2023-12-12,"STEP Aire","2023/24","RSV_gc_per_day",13079184378361.1
2023-12-12,"STEP Aire","2023/24","SARSN1_gc_per_day",417245011686649
2023-12-12,"STEP Aire","2023/24","SARSN2_gc_per_day",491368641092591
2023-12-13,"ARA Chur","2023/24","IAV_gc_per_day",542156227122.391
2023-12-13,"ARA Chur","2023/24","IBV_gc_per_day",324610651583.46
2023-12-13,"ARA Chur","2023/24","RSV_gc_per_day",108762916285.233
2023-12-13,"ARA Chur","2023/24","SARSN1_gc_per_day",19775386744060.5
2023-12-13,"ARA Chur","2023/24","SARSN2_gc_per_day",25125412919104.6
2023-12-13,"ARA Werdhölzli","2023/24","IAV_gc_per_day",822494868167.461
2023-12-13,"ARA Werdhölzli","2023/24","IBV_gc_per_day",0
2023-12-13,"ARA Werdhölzli","2023/24","RSV_gc_per_day",3919275829993.53
2023-12-13,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",222813550165175
2023-12-13,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",290576999057334
2023-12-13,"STEP Aire","2023/24","IAV_gc_per_day",1171784671870.17
2023-12-13,"STEP Aire","2023/24","IBV_gc_per_day",1282455430577.91
2023-12-13,"STEP Aire","2023/24","RSV_gc_per_day",3298551460387.79
2023-12-13,"STEP Aire","2023/24","SARSN1_gc_per_day",182890463267552
2023-12-13,"STEP Aire","2023/24","SARSN2_gc_per_day",219787506333122
2023-12-14,"ARA Altenrhein","2023/24","IAV_gc_per_day",383157844623.077
2023-12-14,"ARA Altenrhein","2023/24","IBV_gc_per_day",191573692487.47
2023-12-14,"ARA Altenrhein","2023/24","RSV_gc_per_day",0
2023-12-14,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",20943338810153.4
2023-12-14,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",28081058244854
2023-12-14,"ARA Sensetal","2023/24","IAV_gc_per_day",80419807441.0091
2023-12-14,"ARA Sensetal","2023/24","IBV_gc_per_day",224977235135.847
2023-12-14,"ARA Sensetal","2023/24","RSV_gc_per_day",129992309747.588
2023-12-14,"ARA Sensetal","2023/24","SARSN1_gc_per_day",6336752482628.88
2023-12-14,"ARA Sensetal","2023/24","SARSN2_gc_per_day",7214832452740.36
2023-12-14,"CDA Lugano","2023/24","IAV_gc_per_day",1865445368492.34
2023-12-14,"CDA Lugano","2023/24","IBV_gc_per_day",266447610145.639
2023-12-14,"CDA Lugano","2023/24","RSV_gc_per_day",2003242354002.95
2023-12-14,"CDA Lugano","2023/24","SARSN1_gc_per_day",94666058191647.7
2023-12-14,"CDA Lugano","2023/24","SARSN2_gc_per_day",121017832351841
2023-12-15,"ARA Chur","2023/24","IAV_gc_per_day",405127455174.759
2023-12-15,"ARA Chur","2023/24","IBV_gc_per_day",106965333492.979
2023-12-15,"ARA Chur","2023/24","RSV_gc_per_day",320913743543.651
2023-12-15,"ARA Chur","2023/24","SARSN1_gc_per_day",23474624657900.5
2023-12-15,"ARA Chur","2023/24","SARSN2_gc_per_day",31508252586468.2
2023-12-15,"ARA Werdhölzli","2023/24","IAV_gc_per_day",2605990354607.8
2023-12-15,"ARA Werdhölzli","2023/24","IBV_gc_per_day",1160238165010.89
2023-12-15,"ARA Werdhölzli","2023/24","RSV_gc_per_day",4444791157205.65
2023-12-15,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",235672895696949
2023-12-15,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",315593357259006
2023-12-15,"STEP Aire","2023/24","IAV_gc_per_day",2699907594676.94
2023-12-15,"STEP Aire","2023/24","IBV_gc_per_day",1435822324065.5
2023-12-15,"STEP Aire","2023/24","RSV_gc_per_day",5258799725147.37
2023-12-15,"STEP Aire","2023/24","SARSN1_gc_per_day",194065824774461
2023-12-15,"STEP Aire","2023/24","SARSN2_gc_per_day",234641074640421
2023-12-16,"ARA Altenrhein","2023/24","IAV_gc_per_day",0
2023-12-16,"ARA Altenrhein","2023/24","IBV_gc_per_day",0
2023-12-16,"ARA Altenrhein","2023/24","RSV_gc_per_day",833230399233.12
2023-12-16,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",18779967704893.1
2023-12-16,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",28786675538943.9
2023-12-16,"ARA Chur","2023/24","IAV_gc_per_day",246281335661.267
2023-12-16,"ARA Chur","2023/24","IBV_gc_per_day",50627521301.5773
2023-12-16,"ARA Chur","2023/24","RSV_gc_per_day",515599340717.148
2023-12-16,"ARA Chur","2023/24","SARSN1_gc_per_day",21893357759947.2
2023-12-16,"ARA Chur","2023/24","SARSN2_gc_per_day",28819184871266.4
2023-12-16,"ARA Sensetal","2023/24","IAV_gc_per_day",112192146269.931
2023-12-16,"ARA Sensetal","2023/24","IBV_gc_per_day",64373270446.6792
2023-12-16,"ARA Sensetal","2023/24","RSV_gc_per_day",35599025531.0897
2023-12-16,"ARA Sensetal","2023/24","SARSN1_gc_per_day",3878225607773.72
2023-12-16,"ARA Sensetal","2023/24","SARSN2_gc_per_day",4699693617361.26
2023-12-16,"ARA Werdhölzli","2023/24","IAV_gc_per_day",3419809450341.98
2023-12-16,"ARA Werdhölzli","2023/24","IBV_gc_per_day",0
2023-12-16,"ARA Werdhölzli","2023/24","RSV_gc_per_day",7097382631390.67
2023-12-16,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",224781489783242
2023-12-16,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",281669486053326
2023-12-16,"CDA Lugano","2023/24","IAV_gc_per_day",2077024016797.02
2023-12-16,"CDA Lugano","2023/24","IBV_gc_per_day",1024949756399.08
2023-12-16,"CDA Lugano","2023/24","RSV_gc_per_day",1682436149697.84
2023-12-16,"CDA Lugano","2023/24","SARSN1_gc_per_day",61829789654737.4
2023-12-16,"CDA Lugano","2023/24","SARSN2_gc_per_day",79808658399192.3
2023-12-17,"ARA Altenrhein","2023/24","IAV_gc_per_day",442778736372.262
2023-12-17,"ARA Altenrhein","2023/24","IBV_gc_per_day",88546001147.2918
2023-12-17,"ARA Altenrhein","2023/24","RSV_gc_per_day",974274090134.527
2023-12-17,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",30750942339530.6
2023-12-17,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",44983237911752.7
2023-12-17,"ARA Chur","2023/24","IAV_gc_per_day",415240796849.524
2023-12-17,"ARA Chur","2023/24","IBV_gc_per_day",47887256732.0774
2023-12-17,"ARA Chur","2023/24","RSV_gc_per_day",234188741916.113
2023-12-17,"ARA Chur","2023/24","SARSN1_gc_per_day",27839083905894.6
2023-12-17,"ARA Chur","2023/24","SARSN2_gc_per_day",33842925154607
2023-12-17,"ARA Sensetal","2023/24","IAV_gc_per_day",610835401658.766
2023-12-17,"ARA Sensetal","2023/24","IBV_gc_per_day",54552913473.9032
2023-12-17,"ARA Sensetal","2023/24","RSV_gc_per_day",483054346895.564
2023-12-17,"ARA Sensetal","2023/24","SARSN1_gc_per_day",12330295162402.9
2023-12-17,"ARA Sensetal","2023/24","SARSN2_gc_per_day",16502360550324.9
2023-12-17,"ARA Werdhölzli","2023/24","IAV_gc_per_day",3958642225859.27
2023-12-17,"ARA Werdhölzli","2023/24","IBV_gc_per_day",1383832499525.75
2023-12-17,"ARA Werdhölzli","2023/24","RSV_gc_per_day",5816969468865.09
2023-12-17,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",277754711595748
2023-12-17,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",339207961373517
2023-12-17,"CDA Lugano","2023/24","IAV_gc_per_day",2706261202642.06
2023-12-17,"CDA Lugano","2023/24","IBV_gc_per_day",737901019335.732
2023-12-17,"CDA Lugano","2023/24","RSV_gc_per_day",1968019715089.11
2023-12-17,"CDA Lugano","2023/24","SARSN1_gc_per_day",69176632281275.5
2023-12-17,"CDA Lugano","2023/24","SARSN2_gc_per_day",92487014833034.5
2023-12-17,"STEP Aire","2023/24","IAV_gc_per_day",2686728501145.6
2023-12-17,"STEP Aire","2023/24","IBV_gc_per_day",594466494614.327
2023-12-17,"STEP Aire","2023/24","RSV_gc_per_day",7212176731938.35
2023-12-17,"STEP Aire","2023/24","SARSN1_gc_per_day",178862577267102
2023-12-17,"STEP Aire","2023/24","SARSN2_gc_per_day",214475070603213
2023-12-18,"ARA Altenrhein","2023/24","IAV_gc_per_day",294157985226.325
2023-12-18,"ARA Altenrhein","2023/24","IBV_gc_per_day",205040703668.496
2023-12-18,"ARA Altenrhein","2023/24","RSV_gc_per_day",418923354267.94
2023-12-18,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",20776688064752.6
2023-12-18,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",29239998766039.6
2023-12-18,"ARA Sensetal","2023/24","IAV_gc_per_day",328979030559.026
2023-12-18,"ARA Sensetal","2023/24","IBV_gc_per_day",101566682874.949
2023-12-18,"ARA Sensetal","2023/24","RSV_gc_per_day",561173126098.122
2023-12-18,"ARA Sensetal","2023/24","SARSN1_gc_per_day",12403330837390.5
2023-12-18,"ARA Sensetal","2023/24","SARSN2_gc_per_day",14831546392266.1
2023-12-18,"CDA Lugano","2023/24","IAV_gc_per_day",3964138426066.38
2023-12-18,"CDA Lugano","2023/24","IBV_gc_per_day",640432388677.654
2023-12-18,"CDA Lugano","2023/24","RSV_gc_per_day",2985661261104.76
2023-12-18,"CDA Lugano","2023/24","SARSN1_gc_per_day",82950096065250.6
2023-12-18,"CDA Lugano","2023/24","SARSN2_gc_per_day",105467075662945
2023-12-18,"STEP Aire","2023/24","IAV_gc_per_day",2118588521682.79
2023-12-18,"STEP Aire","2023/24","IBV_gc_per_day",664402062745.229
2023-12-18,"STEP Aire","2023/24","RSV_gc_per_day",6484520465637.19
2023-12-18,"STEP Aire","2023/24","SARSN1_gc_per_day",195963090825779
2023-12-18,"STEP Aire","2023/24","SARSN2_gc_per_day",238139075800465
2023-12-19,"ARA Chur","2023/24","IAV_gc_per_day",337736472571.122
2023-12-19,"ARA Chur","2023/24","IBV_gc_per_day",141271311342.451
2023-12-19,"ARA Chur","2023/24","RSV_gc_per_day",244253139807.389
2023-12-19,"ARA Chur","2023/24","SARSN1_gc_per_day",19861946687461.3
2023-12-19,"ARA Chur","2023/24","SARSN2_gc_per_day",26187250724695.7
2023-12-19,"ARA Werdhölzli","2023/24","IAV_gc_per_day",1566803973480.5
2023-12-19,"ARA Werdhölzli","2023/24","IBV_gc_per_day",1265138462429.77
2023-12-19,"ARA Werdhölzli","2023/24","RSV_gc_per_day",12223834691693.8
2023-12-19,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",278183781573243
2023-12-19,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",352488661854313
2023-12-19,"STEP Aire","2023/24","IAV_gc_per_day",5445303637885.84
2023-12-19,"STEP Aire","2023/24","IBV_gc_per_day",450510983136.553
2023-12-19,"STEP Aire","2023/24","RSV_gc_per_day",4968130453081.1
2023-12-19,"STEP Aire","2023/24","SARSN1_gc_per_day",145818098539020
2023-12-19,"STEP Aire","2023/24","SARSN2_gc_per_day",178779106154156
2023-12-20,"ARA Altenrhein","2023/24","IAV_gc_per_day",277599413938.539
2023-12-20,"ARA Altenrhein","2023/24","IBV_gc_per_day",155788263098.763
2023-12-20,"ARA Altenrhein","2023/24","RSV_gc_per_day",593646016377.834
2023-12-20,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",19860515957775.1
2023-12-20,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",24959161824121.5
2023-12-20,"ARA Sensetal","2023/24","IAV_gc_per_day",0
2023-12-20,"ARA Sensetal","2023/24","IBV_gc_per_day",65667465331.3177
2023-12-20,"ARA Sensetal","2023/24","RSV_gc_per_day",65667465331.3177
2023-12-20,"ARA Sensetal","2023/24","SARSN1_gc_per_day",2296906659584.43
2023-12-20,"ARA Sensetal","2023/24","SARSN2_gc_per_day",3150066207860.1
2023-12-20,"CDA Lugano","2023/24","IAV_gc_per_day",3636243659395.9
2023-12-20,"CDA Lugano","2023/24","IBV_gc_per_day",442332761061.09
2023-12-20,"CDA Lugano","2023/24","RSV_gc_per_day",2442945190534.29
2023-12-20,"CDA Lugano","2023/24","SARSN1_gc_per_day",64744245613834.6
2023-12-20,"CDA Lugano","2023/24","SARSN2_gc_per_day",84803109670929.1
2023-12-21,"ARA Chur","2023/24","IAV_gc_per_day",417431736241.269
2023-12-21,"ARA Chur","2023/24","IBV_gc_per_day",173101219101.266
2023-12-21,"ARA Chur","2023/24","RSV_gc_per_day",228104952013.929
2023-12-21,"ARA Chur","2023/24","SARSN1_gc_per_day",22391279121535.7
2023-12-21,"ARA Chur","2023/24","SARSN2_gc_per_day",29993652689390
2023-12-21,"ARA Werdhölzli","2023/24","IAV_gc_per_day",2364225223877.57
2023-12-21,"ARA Werdhölzli","2023/24","IBV_gc_per_day",1441045831228.17
2023-12-21,"ARA Werdhölzli","2023/24","RSV_gc_per_day",7561315521546.99
2023-12-21,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",258255923788327
2023-12-21,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",331960371122075
2023-12-21,"STEP Aire","2023/24","IAV_gc_per_day",NA
2023-12-21,"STEP Aire","2023/24","IBV_gc_per_day",NA
2023-12-21,"STEP Aire","2023/24","RSV_gc_per_day",NA
2023-12-21,"STEP Aire","2023/24","SARSN1_gc_per_day",NA
2023-12-21,"STEP Aire","2023/24","SARSN2_gc_per_day",NA
2023-12-22,"ARA Altenrhein","2023/24","IAV_gc_per_day",569184272364.107
2023-12-22,"ARA Altenrhein","2023/24","IBV_gc_per_day",127768909602.018
2023-12-22,"ARA Altenrhein","2023/24","RSV_gc_per_day",216582406178.022
2023-12-22,"ARA Altenrhein","2023/24","SARSN1_gc_per_day",25498744830970.2
2023-12-22,"ARA Altenrhein","2023/24","SARSN2_gc_per_day",32694072095707.9
2023-12-22,"ARA Chur","2023/24","IAV_gc_per_day",894746901596.516
2023-12-22,"ARA Chur","2023/24","IBV_gc_per_day",205299651839.189
2023-12-22,"ARA Chur","2023/24","RSV_gc_per_day",344696947579.929
2023-12-22,"ARA Chur","2023/24","SARSN1_gc_per_day",14125411045934.9
2023-12-22,"ARA Chur","2023/24","SARSN2_gc_per_day",14191578737604.5
2023-12-22,"ARA Sensetal","2023/24","IAV_gc_per_day",0
2023-12-22,"ARA Sensetal","2023/24","IBV_gc_per_day",244661446446.744
2023-12-22,"ARA Sensetal","2023/24","RSV_gc_per_day",226539992920.345
2023-12-22,"ARA Sensetal","2023/24","SARSN1_gc_per_day",5193879978261.66
2023-12-22,"ARA Sensetal","2023/24","SARSN2_gc_per_day",7194861970837.52
2023-12-22,"ARA Werdhölzli","2023/24","IAV_gc_per_day",2954216276079.5
2023-12-22,"ARA Werdhölzli","2023/24","IBV_gc_per_day",1255880388050.8
2023-12-22,"ARA Werdhölzli","2023/24","RSV_gc_per_day",5466607801182.13
2023-12-22,"ARA Werdhölzli","2023/24","SARSN1_gc_per_day",314706855108630
2023-12-22,"ARA Werdhölzli","2023/24","SARSN2_gc_per_day",394465845694275
2023-12-22,"CDA Lugano","2023/24","IAV_gc_per_day",4767339154674.3
2023-12-22,"CDA Lugano","2023/24","IBV_gc_per_day",319260871874.581
2023-12-22,"CDA Lugano","2023/24","RSV_gc_per_day",1589963498875
