"","date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
"260",2022-02-04,9.93360705408806,3.10060689812433,16.7666072100518,9.35424004565795,6.86259853839571,11.8458815529202,9.18112438267043,6.79336291959423,11.5688858457466,0.980049133700148,0.650101887260464,1.3766383822202,1.3766383822202,0.650101887260464,0.874916144361174,1.08518212303912,"STEP Aire","IAV","2021/22"
"261",2022-02-05,6.62240470272538,0.963445680154892,12.2813637252959,9.2689240395374,6.87183606619787,11.6660120128769,9.29931376847898,6.82191079012633,11.7767167468316,0.988838472362585,0.655831262312313,1.38913089940113,1.38913089940113,0.655831262312313,0.870893507246942,1.10678343747823,"STEP Aire","IAV","2021/22"
"262",2022-02-06,3.31120235136269,0,9.24164491954498,9.19821184264686,6.83508493539829,11.5613387498954,9.34925588382731,6.75221591197568,11.9462958556789,0.997837692313957,0.662357894545764,1.40096338528755,1.40096338528755,0.662357894545764,0.86974763411015,1.12592775051777,"STEP Aire","IAV","2021/22"
"263",2022-02-07,0,0,8.46084333629119,9.29062492233738,6.87893880388324,11.7023110407915,9.50330191454652,6.80044642444247,12.2061574046506,1.01142938750634,0.673121057751715,1.41752349325265,1.41752349325265,0.673121057751715,0.884306645762756,1.13855212924992,"STEP Aire","IAV","2021/22"
"264",2022-02-08,3.69251826966287,0,9.33840257463665,9.32327439234239,6.81394508866231,11.8326036960225,9.9237355211039,7.10679153843606,12.7406795037717,1.0312052826096,0.689644302497615,1.44038368281115,1.44038368281115,0.689644302497615,0.911603143824881,1.15080742139432,"STEP Aire","IAV","2021/22"
"265",2022-02-09,7.38503653932575,3.62788558095748,11.142187497694,9.44399011114514,6.83039711894015,12.0575831033501,10.741725672904,7.74990006499824,13.7335512808097,1.07103942658437,0.723708378022683,1.48537056645427,1.48537056645427,0.723708378022683,0.953051785288744,1.18902706787999,"STEP Aire","IAV","2021/22"
"266",2022-02-10,11.0775548089886,6.93068919552037,15.2244204224569,9.78323170384235,7.05930226835371,12.507161139331,11.9113262126038,8.73745582867445,15.0851965965331,1.13182999618497,0.777235730315718,1.55201177220912,1.55201177220912,0.777235730315718,1.00912605763639,1.25453393473356,"STEP Aire","IAV","2021/22"
"267",2022-02-11,14.7700730786515,6.93224904983731,22.6078971074657,10.4714587955307,7.59112773354816,13.3517898575133,13.2441292919133,9.82241927379462,16.665839310032,1.19647905573574,0.837715048297599,1.61818393129048,1.61818393129048,0.837715048297599,1.06510182315708,1.3278562883144,"STEP Aire","IAV","2021/22"
"268",2022-02-12,13.6126982879054,6.96684823632744,20.2585483394834,11.4937987878802,8.45027532746663,14.5373222482938,14.6660107218051,10.7530270431642,18.578994400446,1.24446250990275,0.888499105828278,1.65945791755569,1.65945791755569,0.888499105828278,1.09919993233203,1.38972508747348,"STEP Aire","IAV","2021/22"
"269",2022-02-13,12.4553234971593,4.98658553238822,19.9240614619304,12.7051384429365,9.45716122650865,15.9531156593644,16.1667031761566,11.7709598670865,20.5624464852267,1.26774509593107,0.921566922585726,1.668268755322,1.668268755322,0.921566922585726,1.1185671053915,1.41692308647064,"STEP Aire","IAV","2021/22"
"270",2022-02-14,11.2979487064132,0,23.7880597723194,14.0405764263601,10.3797810895525,17.7013717631678,17.6373483716481,12.7426944889376,22.5320022543587,1.2698854663377,0.937934010586227,1.65135159190083,1.65135159190083,0.937934010586227,1.13023361283913,1.40953731983627,"STEP Aire","IAV","2021/22"
"271",2022-02-15,12.7248357061068,3.1617841530356,22.2878872591779,15.4821566752511,11.3693913602504,19.5949219902518,18.785380719229,13.5167281263146,24.0540333121435,1.25169316925369,0.936582727764277,1.61179418508065,1.61179418508065,0.936582727764277,1.12990886267451,1.37347747583286,"STEP Aire","IAV","2021/22"
"272",2022-02-16,14.1517227058003,7.24719380359107,21.0562516080095,16.9401636581292,12.3365953826598,21.5437319335987,19.7074983877575,14.3493115726946,25.0656852028205,1.21856383396217,0.920909445921678,1.5572605878851,1.5572605878851,0.920909445921678,1.11133392193353,1.32579374599081,"STEP Aire","IAV","2021/22"
"273",2022-02-17,15.5786097054938,7.98715015700531,23.1700692539824,18.1491179472747,13.1357521864857,23.1624837080638,20.762315024558,15.1205637138748,26.4040663352411,1.18472828885484,0.902525706041141,1.50473326085321,1.50473326085321,0.902525706041141,1.07387646978392,1.29558010792576,"STEP Aire","IAV","2021/22"
"274",2022-02-18,17.0054967051874,2.23902608317305,31.7719673272017,19.1490798595588,13.9853901383638,24.3127695807538,21.9455467681102,15.8789688669339,28.0121246692865,1.16270246233334,0.892360649991521,1.46826885709062,1.46826885709062,0.892360649991521,1.03990312705956,1.28550179760712,"STEP Aire","IAV","2021/22"
"275",2022-02-19,20.874183369782,8.43094079683801,33.3174259427259,20.2258184746576,14.7888313407734,25.6628056085418,23.1425886416715,16.5130099128369,29.7721673705061,1.15326978135582,0.891735941177556,1.44792297125918,1.44792297125918,0.891735941177556,1.02077438174901,1.28576518096262,"STEP Aire","IAV","2021/22"
"276",2022-02-20,24.7428700343766,10.300751036194,39.1849890325592,21.3905642232517,15.5786959324114,27.202432514092,24.6558445537382,17.4262353299102,31.8854537775662,1.15365438237472,0.898962002964924,1.43963060495152,1.43963060495152,0.898962002964924,1.02077696913409,1.28653179561535,"STEP Aire","IAV","2021/22"
"277",2022-02-21,28.6115566989712,5.90106552845021,51.3220478694922,22.5538409174611,16.2605667898503,28.8471150450719,26.4036442537552,18.729073898353,34.0782146091573,1.16028783305954,0.911457001672188,1.43869490035312,1.43869490035312,0.911457001672188,1.03838731199809,1.282188354121,"STEP Aire","IAV","2021/22"
"278",2022-02-22,32.4802433635658,16.0164149678321,48.9440717592995,23.9895251750162,17.1217540889513,30.8572962610811,27.9823223237614,19.7655261634034,36.1991184841194,1.16640311877858,0.923570528166385,1.43714991995295,1.43714991995295,0.923570528166385,1.05562836969445,1.2771778678627,"STEP Aire","IAV","2021/22"
"279",2022-02-23,27.2315074517737,17.036659460672,37.4263554428754,25.653138431041,18.313805670548,32.9924711915341,29.6514217858647,21.1301117637337,38.1727318079957,1.16762038511065,0.931442232846393,1.43008301974518,1.43008301974518,0.931442232846393,1.06264508143804,1.27259568878326,"STEP Aire","IAV","2021/22"
"280",2022-02-24,21.9827715399817,10.3788942669147,33.5866488130487,27.2018570634609,19.3210946531376,35.0826194737843,31.471287144378,22.6277823856158,40.3147919031402,1.16447635827405,0.935346304006859,1.41833115705976,1.41833115705976,0.935346304006859,1.05626922788226,1.27268348866584,"STEP Aire","IAV","2021/22"
"281",2022-02-25,16.7340356281896,0,40.3490757464371,28.846212683918,20.6245731129373,37.0678522548988,33.1720155602249,23.6817482586326,42.6622828618171,1.15984259303431,0.937644660380569,1.40531314056667,1.40531314056667,0.937644660380569,1.04349147971056,1.27619370635805,"STEP Aire","IAV","2021/22"
"282",2022-02-26,22.837547410031,2.94374647219139,42.7313483478707,30.6312261879809,22.0942736842236,39.1681786917382,35.0753077363701,24.9132146505306,45.2374008222096,1.15618207896963,0.940469065341872,1.3938338335808,1.3938338335808,0.940469065341872,1.03352252767897,1.2788416302603,"STEP Aire","IAV","2021/22"
"283",2022-02-27,28.9410591918725,6.28136107319471,51.6007573105502,32.3164080438613,23.1956860932303,41.4371299944924,37.3686639914007,26.2767006827271,48.4606273000744,1.15594081657635,0.946066144368374,1.38652619702725,1.38652619702725,0.946066144368374,1.02839864515694,1.28348298799576,"STEP Aire","IAV","2021/22"
"284",2022-02-28,35.0445709737139,3.23305317942631,66.8560887680015,34.1687959527488,24.4488261489445,43.8887657565531,39.7668824146036,28.0013276064517,51.5324372227555,1.15987941246817,0.955258823682112,1.38406114025171,1.38406114025171,0.955258823682112,1.03576657600815,1.28399224892818,"STEP Aire","IAV","2021/22"
"285",2022-03-01,36.9997486830464,12.2329943595274,61.7665030065654,36.3585910679245,25.8049052991398,46.9122768367092,42.3585299993151,30.0852174752317,54.6318425233985,1.16546233822605,0.965914804600948,1.38346829221237,1.38346829221237,0.965914804600948,1.05150327526278,1.27942140118932,"STEP Aire","IAV","2021/22"
"286",2022-03-02,38.9549263923789,22.5889918089439,55.3208609758138,38.6584382780778,27.3979493789457,49.9189271772099,45.0870347521321,32.2682289819949,57.9058405222694,1.16859255913047,0.974386974592536,1.38018419422671,1.38018419422671,0.974386974592536,1.06475554107857,1.27242957718237,"STEP Aire","IAV","2021/22"
"287",2022-03-03,40.9101041017114,22.2406881795044,59.5795200239183,41.1597661597627,29.3283588386165,52.991173480909,47.5138779548509,34.6128347702573,60.4149211394444,1.16600296123056,0.97761711956167,1.37074136504976,1.37074136504976,0.97761711956167,1.06747263191821,1.2645332905429,"STEP Aire","IAV","2021/22"
"288",2022-03-04,42.8652818110439,8.08136923718182,77.6491943849059,43.8244907440651,31.4047995120768,56.2441819760533,49.7845532195871,36.6158177944412,62.953288644733,1.15725243390088,0.975005029804361,1.35488388908208,1.35488388908208,0.975005029804361,1.05702379644618,1.25748107135559,"STEP Aire","IAV","2021/22"
"289",2022-03-05,46.0032677590927,17.1576579866708,74.8488775315146,46.2684506893485,33.6787374245303,58.8581639541667,51.424246601649,37.7089390545519,65.1395541487461,1.13983884754837,0.964034551984347,1.33015052744947,1.33015052744947,0.964034551984347,1.03742193803119,1.24225575706556,"STEP Aire","IAV","2021/22"
"290",2022-03-06,49.1412537071416,15.4769254604475,82.8055819538357,48.6209066216077,35.7659775327254,61.47583571049,52.5575173024419,38.5051814220886,66.6098531827951,1.11698496159186,0.947434939183663,1.30028552298127,1.30028552298127,0.947434939183663,1.0146555697351,1.21931435344862,"STEP Aire","IAV","2021/22"
"291",2022-03-07,52.2792396551905,4.3864580920216,100.172021218359,50.4319801225643,37.067873947469,63.7960862976596,53.2659198557359,38.9769498932293,67.5548898182425,1.09086494092159,0.927046537123387,1.26781523823088,1.26781523823088,0.927046537123387,0.992943353759973,1.1887865280832,"STEP Aire","IAV","2021/22"
"292",2022-03-08,55.4172256032394,19.8897112547966,90.9447399516821,51.7844821833966,38.0797882485163,65.4891761182769,53.1462389981549,38.9129974153518,67.3794805809581,1.0627060844012,0.903947363620522,1.23411924310422,1.23411924310422,0.903947363620522,0.973784251937033,1.15162791686536,"STEP Aire","IAV","2021/22"
"293",2022-03-09,58.5552115512882,38.0140041262158,79.0964189763607,52.7358350822656,38.7372817533064,66.7343884112248,52.5326891639987,38.6941154818494,66.3712628461481,1.03420467572663,0.87969223951064,1.20103408455465,1.20103408455465,0.87969223951064,0.953049439846593,1.11535991160667,"STEP Aire","IAV","2021/22"
"294",2022-03-10,61.6931974993371,37.224520984648,86.1618740140262,52.9078353880078,38.8320266874455,66.9836440885701,51.5408760988099,38.1508476616404,64.9309045359793,1.00623062598683,0.855109164742589,1.16946729455271,1.16946729455271,0.855109164742589,0.928333221135328,1.08412803083834,"STEP Aire","IAV","2021/22"
"295",2022-03-11,64.831183447386,21.7024296521843,107.959937242588,52.5753392768167,38.7785874816093,66.3720910720241,49.8309536219202,36.9758252427678,62.6860820010726,0.979201625389867,0.830630041785063,1.13981676251277,1.13981676251277,0.830630041785063,0.898590693390734,1.059812557389,"STEP Aire","IAV","2021/22"
"296",2022-03-12,60.7892196964917,29.5402879147794,92.038151478204,51.8432816831552,38.4288230009534,65.2577403653569,47.7757129835648,35.2566415739247,60.2947843932049,0.953263709664652,0.806436661703856,1.1121889573494,1.1121889573494,0.806436661703856,0.867761982504339,1.03876543682496,"STEP Aire","IAV","2021/22"
