"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
2021-10-15,9.53120958226994e-08,9.53120958226994e-08,9.53120958226994e-08,1.22486967134777e-07,1.22486967134777e-07,1.22486967134777e-07,1.32798743731347e-07,1.32798743731347e-07,1.32798743731347e-07,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-16,2.03447979711621e-07,2.03447979711621e-07,2.03447979711621e-07,1.30171366696599e-07,1.30171366696599e-07,1.30171366696599e-07,1.3362695076583e-07,1.3362695076583e-07,1.3362695076583e-07,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-17,2.97650959662492e-07,2.97650959662492e-07,2.97650959662492e-07,1.31199165548901e-07,1.31199165548901e-07,1.31199165548901e-07,1.42192906365538e-07,1.42192906365538e-07,1.42192906365538e-07,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-18,3.51164343671038e-07,3.51164343671038e-07,3.51164343671038e-07,1.29883854983075e-07,1.29883854983075e-07,1.29883854983075e-07,1.54031543832991e-07,1.54031543832991e-07,1.54031543832991e-07,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-19,3.37231439732987e-07,3.37231439732987e-07,3.37231439732987e-07,1.33350223354489e-07,1.33350223354489e-07,1.33350223354489e-07,1.65849077238091e-07,1.65849077238091e-07,1.65849077238091e-07,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-20,2.29095555844066e-07,2.29095555844066e-07,2.29095555844066e-07,1.43369890053208e-07,1.43369890053208e-07,1.43369890053208e-07,2.35342788122286e-07,2.35342788122286e-07,2.35342788122286e-07,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-21,0,0,0,1.56226592922668e-07,1.56226592922668e-07,1.56226592922668e-07,4.18207416041142e-07,4.18207416041142e-07,4.18207416041142e-07,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-22,0,0,0,1.68204069806302e-07,1.68204069806302e-07,1.68204069806302e-07,7.04543783981571e-07,7.04543783981571e-07,7.04543783981571e-07,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-23,0,0,0,2.33837927553832e-07,2.33837927553832e-07,2.33837927553832e-07,1.05892526393009e-06,1.05892526393009e-06,1.05892526393009e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-24,0,0,0,3.95960570189889e-07,3.95960570189889e-07,3.95960570189889e-07,1.36161426146976e-06,1.36161426146976e-06,1.36161426146976e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-25,0,0,0,6.33300931320273e-07,6.33300931320273e-07,6.33300931320273e-07,1.55686145101795e-06,1.55686145101795e-06,1.55686145101795e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-26,0,0,0,9.24587944550784e-07,9.24587944550784e-07,9.24587944550784e-07,1.70829304134284e-06,1.70829304134284e-06,1.70829304134284e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-27,0,0,0,1.18640554638367e-06,1.18640554638367e-06,1.18640554638367e-06,1.88070445163281e-06,1.88070445163281e-06,1.88070445163281e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-28,0,0,0,1.3794877992419e-06,1.3794877992419e-06,1.3794877992419e-06,2.01896509875055e-06,2.01896509875055e-06,2.01896509875055e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-29,1.32752623255728e-06,1.32752623255728e-06,1.32752623255728e-06,1.54878882561231e-06,1.54878882561231e-06,1.54878882561231e-06,2.02675232165507e-06,2.02675232165507e-06,2.02675232165507e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-30,2.83366479589938e-06,2.83366479589938e-06,2.83366479589938e-06,1.73926274798176e-06,1.73926274798176e-06,1.73926274798176e-06,1.90860461455624e-06,1.90860461455624e-06,1.90860461455624e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-10-31,4.14574304504396e-06,4.14574304504396e-06,4.14574304504396e-06,1.90219206737096e-06,1.90219206737096e-06,1.90219206737096e-06,1.69606824953966e-06,1.69606824953966e-06,1.69606824953966e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-01,4.89108833500866e-06,4.89108833500866e-06,4.89108833500866e-06,1.95798479759741e-06,1.95798479759741e-06,1.95798479759741e-06,1.83869684642403e-06,1.83869684642403e-06,1.83869684642403e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-02,4.69702802081113e-06,4.69702802081113e-06,4.69702802081113e-06,1.90528333034313e-06,1.90528333034313e-06,1.90528333034313e-06,2.71061260640413e-06,2.71061260640413e-06,2.71061260640413e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-03,3.19088945746903e-06,3.19088945746903e-06,3.19088945746903e-06,1.74273005729013e-06,1.74273005729013e-06,1.74273005729013e-06,4.24749882756949e-06,4.24749882756949e-06,4.24749882756949e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-04,0,0,0,1.8975587226845e-06,1.8975587226845e-06,1.8975587226845e-06,6.28802498492185e-06,6.28802498492185e-06,6.28802498492185e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-05,0,0,0,2.71112869695456e-06,2.71112869695456e-06,2.71112869695456e-06,9.04233925251697e-06,9.04233925251697e-06,9.04233925251697e-06,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-06,0,0,0,4.05327081105574e-06,4.05327081105574e-06,4.05327081105574e-06,1.2819537014469e-05,1.2819537014469e-05,1.2819537014469e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-07,0,0,0,5.79381589594344e-06,5.79381589594344e-06,5.79381589594344e-06,1.7507013888125e-05,1.7507013888125e-05,1.7507013888125e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-08,0,0,0,8.1722191253119e-06,8.1722191253119e-06,8.1722191253119e-06,2.28499909906772e-05,2.28499909906772e-05,2.28499909906772e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-09,0,0,0,1.14356300823608e-05,1.14356300823608e-05,1.14356300823608e-05,2.66554885061425e-05,2.66554885061425e-05,2.66554885061425e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-10,0,0,0,1.54654212123039e-05,1.54654212123039e-05,1.54654212123039e-05,2.7581583458852e-05,2.7581583458852e-05,2.7581583458852e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-11,0,0,0,2.01429649603547e-05,2.01429649603547e-05,2.01429649603547e-05,2.68434143646087e-05,2.68434143646087e-05,2.68434143646087e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-12,1.84900551599792e-05,1.84900551599792e-05,1.84900551599792e-05,2.3761840159755e-05,2.3761840159755e-05,2.3761840159755e-05,2.57622716736702e-05,2.57622716736702e-05,2.57622716736702e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-13,3.94678591628797e-05,3.94678591628797e-05,3.94678591628797e-05,2.52525740630987e-05,2.52525740630987e-05,2.52525740630987e-05,2.59229395710361e-05,2.59229395710361e-05,2.59229395710361e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-14,5.77427516709529e-05,5.77427516709529e-05,5.77427516709529e-05,2.54519617446279e-05,2.54519617446279e-05,2.54519617446279e-05,2.75846908045871e-05,2.75846908045871e-05,2.75846908045871e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-15,6.81240723464501e-05,6.81240723464501e-05,6.81240723464501e-05,2.51967982785847e-05,2.51967982785847e-05,2.51967982785847e-05,2.98813254531629e-05,2.98813254531629e-05,2.98813254531629e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-16,6.54211608516228e-05,6.54211608516228e-05,6.54211608516228e-05,2.58692558773818e-05,2.58692558773818e-05,2.58692558773818e-05,3.21738660269967e-05,3.21738660269967e-05,3.21738660269967e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-17,4.44433568487223e-05,4.44433568487223e-05,4.44433568487223e-05,2.78130195709e-05,2.78130195709e-05,2.78130195709e-05,4.56552877266773e-05,4.56552877266773e-05,4.56552877266773e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-18,0,0,0,3.03071536595828e-05,3.03071536595828e-05,3.03071536595828e-05,8.11300829292247e-05,8.11300829292247e-05,8.11300829292247e-05,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-19,0,0,0,3.26307224438737e-05,3.26307224438737e-05,3.26307224438737e-05,0.000136677862320532,0.000136677862320532,0.000136677862320532,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-20,0,0,0,4.53633525314838e-05,4.53633525314838e-05,4.53633525314838e-05,0.000205426042678471,0.000205426042678471,0.000205426042678471,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-21,0,0,0,7.68143095073965e-05,7.68143095073965e-05,7.68143095073965e-05,0.000264146147907383,0.000264146147907383,0.000264146147907383,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-22,0,0,0,0.000122857116137964,0.000122857116137964,0.000122857116137964,0.000302023096223442,0.000302023096223442,0.000302023096223442,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-23,0,0,0,0.000179365295189538,0.000179365295189538,0.000179365295189538,0.000331400044149834,0.000331400044149834,0.000331400044149834,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-24,0,0,0,0.000230156560336034,0.000230156560336034,0.000230156560336034,0.000364846969002973,0.000364846969002973,0.000364846969002973,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-25,0,0,0,0.00026761352209634,0.00026761352209634,0.00026761352209634,0.000391668821798128,0.000391668821798128,0.000391668821798128,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-26,0.000257533246007152,0.000257533246007152,0.000257533246007152,0.000300457048504271,0.000300457048504271,0.000300457048504271,0.000393179500974096,0.000393179500974096,0.000393179500974096,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-27,0.000549716363484417,0.000549716363484417,0.000549716363484417,0.000337408007593646,0.000337408007593646,0.000337408007593646,0.000370259441065733,0.000370259441065733,0.000370259441065733,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-28,0.000804252780348297,0.000804252780348297,0.000804252780348297,0.0003690154556907,0.0003690154556907,0.0003690154556907,0.000329028442408677,0.000329028442408677,0.000329028442408677,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-29,0.000948845924515294,0.000948845924515294,0.000948845924515294,0.000379838957755509,0.000379838957755509,0.000379838957755509,0.000356697512574278,0.000356697512574278,0.000356697512574278,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-11-30,0.000911199223901909,0.000911199223901909,0.000911199223901909,0.000369615144772645,0.000369615144772645,0.000369615144772645,0.000525842077863229,0.000525842077863229,0.000525842077863229,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-01,0.000619016106424644,0.000619016106424644,0.000619016106424644,0.00033808064772668,0.00033808064772668,0.00033808064772668,0.000823964426332804,0.000823964426332804,0.000823964426332804,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-02,0,0,0,0.000368116610706818,0.000368116610706818,0.000368116610706818,0.0012197148956961,0.0012197148956961,0.0012197148956961,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-03,0,0,0,0.000525944991944766,0.000525944991944766,0.000525944991944766,0.00175372285473337,0.00175372285473337,0.00175372285473337,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-04,0,0,0,0.000786313643638842,0.000786313643638842,0.000786313643638842,0.00248550729152408,0.00248550729152408,0.00248550729152408,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-05,0,0,0,0.00112397041798737,0.00112397041798737,0.00112397041798737,0.00339207206128579,0.00339207206128579,0.00339207206128579,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-06,0,0,0,0.00158536838434918,0.00158536838434918,0.00158536838434918,0.00442143863769999,0.00442143863769999,0.00442143863769999,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-07,0,0,0,0.00221845328786416,0.00221845328786416,0.00221845328786416,0.00514539678464587,0.00514539678464587,0.00514539678464587,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-08,0,0,0,0.00300021199440222,0.00300021199440222,0.00300021199440222,0.00530351074337745,0.00530351074337745,0.00530351074337745,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-09,0,0,0,0.00390763136983324,0.00390763136983324,0.00390763136983324,0.0051358229996081,0.0051358229996081,0.0051358229996081,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-10,0.00358697538894014,0.00358697538894014,0.00358697538894014,0.00460994577028338,0.00460994577028338,0.00460994577028338,0.00491266691440128,0.00491266691440128,0.00491266691440128,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-11,0.00765656122961895,0.00765656122961895,0.00765656122961895,0.00490017049335783,0.00490017049335783,0.00490017049335783,0.00537942846700423,0.00537942846700423,0.00537942846700423,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-12,0.0112017961732052,0.0112017961732052,0.0112017961732052,0.00494096381714509,0.00494096381714509,0.00494096381714509,0.00698866872184723,0.00698866872184723,0.00698866872184723,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-13,0.0132157188708677,0.0132157188708677,0.0132157188708677,0.00489498401973364,0.00489498401973364,0.00489498401973364,0.00952614741527676,0.00952614741527676,0.00952614741527676,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-14,0.0126913679737751,0.0126913679737751,0.0126913679737751,0.0054534986073569,0.0054534986073569,0.0054534986073569,0.0127663914023563,0.0127663914023563,0.0127663914023563,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-15,0.00862178213309629,0.00862178213309629,0.00862178213309629,0.00706876833181956,0.00706876833181956,0.00706876833181956,0.0214914318719221,0.0208231327150925,0.0221597310287517,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-16,0,0,0,0.00954494133956702,0.00954494133956702,0.00954494133956702,0.0404281678210792,0.0367158841136676,0.0441404515284908,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-17,0,0,0,0.0126861657770447,0.0126861657770447,0.0126861657770447,0.0687336661926827,0.0588495581152377,0.0786177742701277,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-18,0,0,0,0.0209553962235095,0.0198913899687359,0.0220194024782831,0.103631511021383,0.0848080942886713,0.122454927754094,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-19,0,0,0,0.0379236471394947,0.0336121811015583,0.0422351131774311,0.143485668610285,0.108000368096932,0.178970969123638,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-20,0,0,0,0.0620571564933603,0.0522291826899855,0.0718851302967351,0.189639891345196,0.123115070629475,0.256164712060917,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-21,0,0,0,0.0918221622534663,0.0741199600689078,0.109524364438025,0.243503781813083,0.132042756457922,0.354964807168243,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-22,0.00400858347916422,0.00400858347916422,0.00400858347916422,0.126798610728119,0.09401663682166,0.159580584634578,0.305953145584011,0.141898903964914,0.470007387203108,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-23,0.0574612535690857,0.0574612535690857,0.0574612535690857,0.168139199229765,0.108260136338033,0.228018262121497,0.364130714996752,0.159370365137585,0.56889106485592,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-24,0.13624282187788,0.13624282187788,0.13624282187788,0.216669292232975,0.119813664588571,0.313524919877378,0.407063584743942,0.181470299031264,0.632656870456619,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-25,0.232845310388526,0.232845310388526,0.232845310388526,0.273214254212317,0.132804413042583,0.41362409538205,0.439229336608746,0.200641209764813,0.677817463452679,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-26,0.33730650867285,0.33730650867285,0.33730650867285,0.327296263622417,0.150588996476755,0.50400353076808,0.466268275550935,0.210941769101162,0.721594782000707,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-27,0.439664206302677,0.439664206302677,0.439664206302677,0.370264555576455,0.170737458763476,0.569791652389434,0.484940587346549,0.213801048828806,0.756080125864292,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-28,0.529956192849833,0.042844868379005,1.01706751732066,0.405685079536831,0.188730276517037,0.622639882556624,0.487544264294397,0.215284705773252,0.759803822815543,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-29,0.598220257886141,0,1.20217516244254,0.437123784965945,0.200249033142232,0.673998536789658,0.472844146314471,0.217144504628353,0.728543788000589,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-30,0.634494190983429,0,1.32330657841865,0.461031759872942,0.205582293424458,0.716481226321426,0.441073142870143,0.218795997915357,0.663350287824929,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2021-12-31,0.63197297241525,0,1.3167838285613,0.47072650885284,0.208913840103173,0.732539177602508,0.403082536292338,0.216644311796471,0.589520760788206,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-01,0.596480345262083,0,1.26057448610029,0.465073606246852,0.211470295741088,0.718676916752616,0.367559758003703,0.211034012333355,0.52408550367405,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-02,0.536997243306137,0.0859076260650175,0.988086860547256,0.442938626396189,0.213800487157152,0.672076765635227,0.33150565408384,0.204784954515662,0.458226353652019,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-03,0.462504600329619,0.462504600329619,0.462504600329619,0.413229773774548,0.21341311113018,0.613046436418916,0.291634896545988,0.198285615333587,0.38498417775839,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-04,0.381983350114737,0.0264250328997412,0.737541667329732,0.38369102448215,0.209255697310255,0.558126351654045,0.253107547225614,0.188464119183383,0.317750975267844,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-05,0.304414426443699,0,0.679527460375801,0.3514416103,0.203234058779012,0.499649161820988,0.223229540374173,0.174759047789151,0.271700032959195,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-06,0.238778763098714,0.238778763098714,0.238778763098714,0.313600763009103,0.19730570443661,0.429895821581595,0.202074688802555,0.163853824111542,0.240295553493569,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-07,0.192036804560976,0.192036804560976,0.192036804560976,0.27545202219506,0.191666826420417,0.359237217969704,0.189119226972283,0.162956246709827,0.215282207234739,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-08,0.163067038107624,0.163067038107624,0.163067038107624,0.244378796661916,0.183813942606549,0.304943650717283,0.180622835209371,0.16700219828659,0.194243472132153,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-09,0.148727461714781,0.148727461714781,0.148727461714781,0.220650122018333,0.174050179697552,0.267250064339113,0.17362230894478,0.16852223992128,0.178722377968279,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-10,0.145876073358573,0.145876073358573,0.145876073358573,0.204535033872973,0.169397905344796,0.239672162401149,0.169123948738809,0.168057569559951,0.170190327917668,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-11,0.151370871015123,0.151370871015123,0.151370871015123,0.192821042614112,0.170455592428303,0.215186492799921,0.16837499613232,0.168272033631438,0.168477958633203,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-12,0.162069852660558,0.162069852660558,0.162069852660558,0.18293299405522,0.171473191862563,0.194392796247878,0.167248256780512,0.167221173529288,0.167275340031735,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-13,0.174831016271,0.174831016271,0.174831016271,0.17609592694275,0.172330867105098,0.179860986780402,0.160938420498517,0.16093190783726,0.160944933159773,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-14,0.186759838120821,0.186759838120821,0.186759838120821,0.173534880023155,0.172889194868554,0.174180565177755,0.150133263324747,0.15013231067072,0.150134215978774,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-15,0.195951707677375,0.195951707677375,0.195951707677375,0.17127224628398,0.170954345794021,0.17159014677394,0.136229995660678,0.136229995660678,0.136229995660678,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-16,0.200749492706262,0.200749492706262,0.200749492706262,0.164934411684643,0.164813254759996,0.16505556860929,0.12288558510153,0.12287511898823,0.122896051214829,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-17,0.199496060973082,0.199496060973082,0.199496060973082,0.155152404429399,0.155127148243737,0.15517766061506,0.111982829119579,0.111916460561325,0.112049197677833,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-18,0.190534280243435,0.190534280243435,0.190534280243435,0.142557252722504,0.142557252722504,0.142557252722504,0.102152049519897,0.101956769983815,0.102347329055979,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-19,0.172207018282922,0.172207018282922,0.172207018282922,0.130188307221053,0.130164368360956,0.13021224608115,0.0921023754058621,0.0916782758921106,0.0925264749196136,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-20,0.142857142857143,0.142857142857143,0.142857142857143,0.119718404182801,0.119603566625469,0.119833241740134,0.0897996626714426,0.086223977636414,0.0933753477064713,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-21,0.102408857426316,0.102408857426316,0.102408857426316,0.109728800212998,0.109427480945874,0.110030119480123,0.103298106910703,0.0884796075115217,0.118116606309884,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-22,0.0571117082291357,0.0571117082291357,0.0571117082291357,0.0988007519168918,0.0981887447520008,0.0994127590817829,0.131453657823438,0.0968134587811661,0.166093856865709,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-23,0.0147965771989137,0.0147965771989137,0.0147965771989137,0.0950356524161203,0.0904646592440503,0.0996066455881902,0.171819352761235,0.112353634949353,0.231285070573118,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-24,0,0,0,0.105996612241326,0.0906254910154049,0.121367733467247,0.219773583798496,0.133718700451401,0.30582846714559,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-25,0,0,0,0.129457464111264,0.0978260462800027,0.161088881942525,0.274360330527562,0.159958821006113,0.38876184004901,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-26,0,0,0,0.163192040744688,0.111083216376049,0.215300865113328,0.338528495878649,0.191951430317663,0.485105561439635,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-27,0.0319738734138571,0.0319738734138571,0.0319738734138571,0.203926586885686,0.129831669981573,0.2780215037898,0.41530018625332,0.231122556955346,0.599477815551294,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-28,0.118511531293288,0.118511531293288,0.118511531293288,0.251552264775134,0.153280304302371,0.349824225247897,0.488231741078797,0.277421786635792,0.699041695521803,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-29,0.233893313390608,0.233893313390608,0.233893313390608,0.308590283376974,0.181480553632898,0.435700013121049,0.540970067757283,0.324856870967033,0.757083264547533,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
2022-01-30,0.364826916090185,0.364826916090185,0.364826916090185,0.377561851655144,0.216721938384093,0.538401764926196,0.577975470294677,0.366509750157192,0.789441190432162,NA,NA,NA,NA,NA,NA,NA,"LAUPEN(SENSETAL)","A","2021/22"
