"","...1","date","region_nr","measuring_period","pathogen","total_cnslt","date_2","is_observation"
"5829",NA,2022-06-16,5,"2021/22","IVA",0,NA,NA
"5830",NA,2022-06-17,5,"2021/22","IVA",0,NA,NA
"5831",NA,2022-06-18,5,"2021/22","IVA",0,NA,NA
"5832",NA,2022-06-19,5,"2021/22","IVA",0,NA,NA
"5833",1254,2022-06-20,5,"2021/22","IVA",0,2022-06-20,TRUE
"5834",NA,2022-06-21,5,"2021/22","IVA",0.0644805559037152,NA,NA
"5835",NA,2022-06-22,5,"2021/22","IVA",0.163331754339339,NA,NA
"5836",NA,2022-06-23,5,"2021/22","IVA",0.305892241464126,NA,NA
"5837",NA,2022-06-24,5,"2021/22","IVA",0.50150066343533,NA,NA
"5838",NA,2022-06-25,5,"2021/22","IVA",0.759495666410208,NA,NA
"5839",NA,2022-06-26,5,"2021/22","IVA",1.08921589654601,NA,NA
"5840",1260,2022-06-27,5,"2021/22","IVA",1.5,2022-06-27,TRUE
"5841",NA,2022-06-28,5,"2021/22","IVA",1.99300958661952,NA,NA
"5842",NA,2022-06-29,5,"2021/22","IVA",2.53669812101232,NA,NA
"5843",NA,2022-06-30,5,"2021/22","IVA",3.09134203147625,NA,NA
"5844",NA,2022-07-01,5,"2021/22","IVA",3.61721774630913,NA,NA
"5845",NA,2022-07-02,5,"2021/22","IVA",4.07460169380883,NA,NA
"5846",NA,2022-07-03,5,"2021/22","IVA",4.42377030227317,NA,NA
"5847",1265,2022-07-04,5,"2021/22","IVA",4.625,2022-07-04,TRUE
"5848",NA,2022-07-05,5,"2021/22","IVA",4.650070018901,NA,NA
"5849",NA,2022-07-06,5,"2021/22","IVA",4.51677080534315,NA,NA
"5850",NA,2022-07-07,5,"2021/22","IVA",4.25439560930727,NA,NA
"5851",NA,2022-07-08,5,"2021/22","IVA",3.8922376807742,NA,NA
"5852",NA,2022-07-09,5,"2021/22","IVA",3.45959026972475,NA,NA
"5853",NA,2022-07-10,5,"2021/22","IVA",2.98574662613974,NA,NA
"5854",1271,2022-07-11,5,"2021/22","IVA",2.5,2022-07-11,TRUE
"5855",NA,2022-07-12,5,"2021/22","IVA",2.02806602290769,NA,NA
"5856",NA,2022-07-13,5,"2021/22","IVA",1.58134985295037,NA,NA
"5857",NA,2022-07-14,5,"2021/22","IVA",1.16767902983693,NA,NA
"5858",NA,2022-07-15,5,"2021/22","IVA",0.794881093276281,NA,NA
"5859",NA,2022-07-16,5,"2021/22","IVA",0.470783582977309,NA,NA
"5860",NA,2022-07-17,5,"2021/22","IVA",0.203214038648915,NA,NA
"5861",1276,2022-07-18,5,"2021/22","IVA",0,2022-07-18,TRUE
"5862",NA,2022-07-19,5,"2021/22","IVA",0,NA,NA
"5863",NA,2022-07-20,5,"2021/22","IVA",0,NA,NA
"5864",NA,2022-07-21,5,"2021/22","IVA",0,NA,NA
"5865",NA,2022-07-22,5,"2021/22","IVA",0,NA,NA
"5866",NA,2022-07-23,5,"2021/22","IVA",0,NA,NA
"5867",NA,2022-07-24,5,"2021/22","IVA",0,NA,NA
"5868",1281,2022-07-25,5,"2021/22","IVA",0,2022-07-25,TRUE
"5869",1287,2022-08-01,5,"2022/23","IVA",0,2022-08-01,TRUE
"5870",NA,2022-08-02,5,"2022/23","IVA",0,NA,NA
"5871",NA,2022-08-03,5,"2022/23","IVA",0,NA,NA
"5872",NA,2022-08-04,5,"2022/23","IVA",0,NA,NA
"5873",NA,2022-08-05,5,"2022/23","IVA",0,NA,NA
"5874",NA,2022-08-06,5,"2022/23","IVA",0,NA,NA
"5875",NA,2022-08-07,5,"2022/23","IVA",0,NA,NA
"5876",1293,2022-08-08,5,"2022/23","IVA",0,2022-08-08,TRUE
"5877",NA,2022-08-09,5,"2022/23","IVA",0.578599934868808,NA,NA
"5878",NA,2022-08-10,5,"2022/23","IVA",1.28193817805739,NA,NA
"5879",NA,2022-08-11,5,"2022/23","IVA",2.02557420657972,NA,NA
"5880",NA,2022-08-12,5,"2022/23","IVA",2.72506749744976,NA,NA
"5881",NA,2022-08-13,5,"2022/23","IVA",3.29597752768146,NA,NA
"5882",NA,2022-08-14,5,"2022/23","IVA",3.65386377428879,NA,NA
"5883",1299,2022-08-15,5,"2022/23","IVA",3.71428571428571,2022-08-15,TRUE
"5884",NA,2022-08-16,5,"2022/23","IVA",3.42570301483678,NA,NA
"5885",NA,2022-08-17,5,"2022/23","IVA",2.86817610370895,NA,NA
"5886",NA,2022-08-18,5,"2022/23","IVA",2.15466559881975,NA,NA
"5887",NA,2022-08-19,5,"2022/23","IVA",1.39813211808671,NA,NA
"5888",NA,2022-08-20,5,"2022/23","IVA",0.711536279427384,NA,NA
"5889",NA,2022-08-21,5,"2022/23","IVA",0.2078387007593,NA,NA
"5890",1305,2022-08-22,5,"2022/23","IVA",0,2022-08-22,TRUE
"5891",NA,2022-08-23,5,"2022/23","IVA",0.163610912906076,NA,NA
"5892",NA,2022-08-24,5,"2022/23","IVA",0.624782646590342,NA,NA
"5893",NA,2022-08-25,5,"2022/23","IVA",1.27225652600467,NA,NA
"5894",NA,2022-08-26,5,"2022/23","IVA",1.99477387610093,NA,NA
"5895",NA,2022-08-27,5,"2022/23","IVA",2.68107602183099,NA,NA
"5896",NA,2022-08-28,5,"2022/23","IVA",3.21990428814672,NA,NA
"5897",1311,2022-08-29,5,"2022/23","IVA",3.5,2022-08-29,TRUE
"5898",NA,2022-08-30,5,"2022/23","IVA",3.44255220900747,NA,NA
"5899",NA,2022-08-31,5,"2022/23","IVA",3.09854087344488,NA,NA
"5900",NA,2022-09-01,5,"2022/23","IVA",2.55139367825278,NA,NA
"5901",NA,2022-09-02,5,"2022/23","IVA",1.88453830837171,NA,NA
"5902",NA,2022-09-03,5,"2022/23","IVA",1.1814024487422,NA,NA
"5903",NA,2022-09-04,5,"2022/23","IVA",0.525413784304781,NA,NA
"5904",1317,2022-09-05,5,"2022/23","IVA",0,2022-09-05,TRUE
"5905",NA,2022-09-06,5,"2022/23","IVA",0,NA,NA
"5906",NA,2022-09-07,5,"2022/23","IVA",0,NA,NA
"5907",NA,2022-09-08,5,"2022/23","IVA",0,NA,NA
"5908",NA,2022-09-09,5,"2022/23","IVA",0,NA,NA
"5909",NA,2022-09-10,5,"2022/23","IVA",0,NA,NA
"5910",NA,2022-09-11,5,"2022/23","IVA",0,NA,NA
"5911",1323,2022-09-12,5,"2022/23","IVA",0,2022-09-12,TRUE
"5912",NA,2022-09-13,5,"2022/23","IVA",0.0886451540832303,NA,NA
"5913",NA,2022-09-14,5,"2022/23","IVA",0.130304912524387,NA,NA
"5914",NA,2022-09-15,5,"2022/23","IVA",0.135441481892068,NA,NA
"5915",NA,2022-09-16,5,"2022/23","IVA",0.114517068754872,NA,NA
"5916",NA,2022-09-17,5,"2022/23","IVA",0.0779938796813962,NA,NA
"5917",NA,2022-09-18,5,"2022/23","IVA",0.0363341212402396,NA,NA
"5918",1329,2022-09-19,5,"2022/23","IVA",0,2022-09-19,TRUE
"5919",NA,2022-09-20,5,"2022/23","IVA",0,NA,NA
"5920",NA,2022-09-21,5,"2022/23","IVA",0,NA,NA
"5921",NA,2022-09-22,5,"2022/23","IVA",0,NA,NA
"5922",NA,2022-09-23,5,"2022/23","IVA",0,NA,NA
"5923",NA,2022-09-24,5,"2022/23","IVA",0,NA,NA
"5924",NA,2022-09-25,5,"2022/23","IVA",0,NA,NA
"5925",1335,2022-09-26,5,"2022/23","IVA",0,2022-09-26,TRUE
"5926",NA,2022-09-27,5,"2022/23","IVA",0.00256158081081883,NA,NA
"5927",NA,2022-09-28,5,"2022/23","IVA",0.00123810597816724,NA,NA
"5928",NA,2022-09-29,5,"2022/23","IVA",0,NA,NA
"5929",NA,2022-09-30,5,"2022/23","IVA",0,NA,NA
"5930",NA,2022-10-01,5,"2022/23","IVA",0,NA,NA
"5931",NA,2022-10-02,5,"2022/23","IVA",0,NA,NA
"5932",1341,2022-10-03,5,"2022/23","IVA",0,2022-10-03,TRUE
"5933",NA,2022-10-04,5,"2022/23","IVA",0.0125553604802369,NA,NA
"5934",NA,2022-10-05,5,"2022/23","IVA",0.0279333307129696,NA,NA
"5935",NA,2022-10-06,5,"2022/23","IVA",0.0419292727506531,NA,NA
"5936",NA,2022-10-07,5,"2022/23","IVA",0.0503385486457428,NA,NA
"5937",NA,2022-10-08,5,"2022/23","IVA",0.0489565204506937,NA,NA
"5938",NA,2022-10-09,5,"2022/23","IVA",0.033578550217961,NA,NA
"5939",1347,2022-10-10,5,"2022/23","IVA",0,2022-10-10,TRUE
"5940",NA,2022-10-11,5,"2022/23","IVA",0,NA,NA
"5941",NA,2022-10-12,5,"2022/23","IVA",0,NA,NA
"5942",NA,2022-10-13,5,"2022/23","IVA",0,NA,NA
"5943",NA,2022-10-14,5,"2022/23","IVA",0,NA,NA
"5944",NA,2022-10-15,5,"2022/23","IVA",0,NA,NA
"5945",NA,2022-10-16,5,"2022/23","IVA",0,NA,NA
"5946",1353,2022-10-17,5,"2022/23","IVA",0,2022-10-17,TRUE
"5947",NA,2022-10-18,5,"2022/23","IVA",0.203678771263156,NA,NA
"5948",NA,2022-10-19,5,"2022/23","IVA",0.464768711137825,NA,NA
"5949",NA,2022-10-20,5,"2022/23","IVA",0.758087364204468,NA,NA
"5950",NA,2022-10-21,5,"2022/23","IVA",1.05845227504355,NA,NA
"5951",NA,2022-10-22,5,"2022/23","IVA",1.34068098823552,NA,NA
"5952",NA,2022-10-23,5,"2022/23","IVA",1.57959104836085,NA,NA
"5953",1359,2022-10-24,5,"2022/23","IVA",1.75,2022-10-24,TRUE
"5954",NA,2022-10-25,5,"2022/23","IVA",1.83282012426806,NA,NA
"5955",NA,2022-10-26,5,"2022/23","IVA",1.83334264841869,NA,NA
"5956",NA,2022-10-27,5,"2022/23","IVA",1.76295353624015,NA,NA
"5957",NA,2022-10-28,5,"2022/23","IVA",1.63303875152073,NA,NA
"5958",NA,2022-10-29,5,"2022/23","IVA",1.45498425804871,NA,NA
"5959",NA,2022-10-30,5,"2022/23","IVA",1.24017601961238,NA,NA
"5960",1365,2022-10-31,5,"2022/23","IVA",1,2022-10-31,TRUE
"5961",NA,2022-11-01,5,"2022/23","IVA",0.747110702510069,NA,NA
"5962",NA,2022-11-02,5,"2022/23","IVA",0.499236788481888,NA,NA
"5963",NA,2022-11-03,5,"2022/23","IVA",0.275375458764964,NA,NA
"5964",NA,2022-11-04,5,"2022/23","IVA",0.0945239142088048,NA,NA
"5965",NA,2022-11-05,5,"2022/23","IVA",0,NA,NA
"5966",NA,2022-11-06,5,"2022/23","IVA",0,NA,NA
"5967",1371,2022-11-07,5,"2022/23","IVA",0,2022-11-07,TRUE
"5968",NA,2022-11-08,5,"2022/23","IVA",0.17217729892781,NA,NA
"5969",NA,2022-11-09,5,"2022/23","IVA",0.428456553338893,NA,NA
"5970",NA,2022-11-10,5,"2022/23","IVA",0.733941130157722,NA,NA
"5971",NA,2022-11-11,5,"2022/23","IVA",1.05373439630877,NA,NA
"5972",NA,2022-11-12,5,"2022/23","IVA",1.35293971871652,NA,NA
"5973",NA,2022-11-13,5,"2022/23","IVA",1.59666046430544,NA,NA
"5974",1377,2022-11-14,5,"2022/23","IVA",1.75,2022-11-14,TRUE
"5975",NA,2022-11-15,5,"2022/23","IVA",1.78575444580201,NA,NA
"5976",NA,2022-11-16,5,"2022/23","IVA",1.7074909340226,NA,NA
"5977",NA,2022-11-17,5,"2022/23","IVA",1.52646935005021,NA,NA
"5978",NA,2022-11-18,5,"2022/23","IVA",1.25394957927331,NA,NA
"5979",NA,2022-11-19,5,"2022/23","IVA",0.901191507080334,NA,NA
"5980",NA,2022-11-20,5,"2022/23","IVA",0.479455018859747,NA,NA
"5981",1383,2022-11-21,5,"2022/23","IVA",0,2022-11-21,TRUE
"5982",NA,2022-11-22,5,"2022/23","IVA",0,NA,NA
"5983",NA,2022-11-23,5,"2022/23","IVA",0,NA,NA
"5984",NA,2022-11-24,5,"2022/23","IVA",0,NA,NA
"5985",NA,2022-11-25,5,"2022/23","IVA",0,NA,NA
"5986",NA,2022-11-26,5,"2022/23","IVA",0,NA,NA
"5987",NA,2022-11-27,5,"2022/23","IVA",0,NA,NA
"5988",1389,2022-11-28,5,"2022/23","IVA",0,2022-11-28,TRUE
"5989",NA,2022-11-29,5,"2022/23","IVA",1.42837865242074,NA,NA
"5990",NA,2022-11-30,5,"2022/23","IVA",3.34586952398611,NA,NA
"5991",NA,2022-12-01,5,"2022/23","IVA",5.71618669558234,NA,NA
"5992",NA,2022-12-02,5,"2022/23","IVA",8.50304424809562,NA,NA
"5993",NA,2022-12-03,5,"2022/23","IVA",11.6701562624122,NA,NA
"5994",NA,2022-12-04,5,"2022/23","IVA",15.1812368194182,NA,NA
"5995",1395,2022-12-05,5,"2022/23","IVA",19,2022-12-05,TRUE
"5996",NA,2022-12-06,5,"2022/23","IVA",23.0720886357182,NA,NA
"5997",NA,2022-12-07,5,"2022/23","IVA",27.2708605608318,NA,NA
"5998",NA,2022-12-08,5,"2022/23","IVA",31.4516023602741,NA,NA
"5999",NA,2022-12-09,5,"2022/23","IVA",35.4696006189787,NA,NA
"6000",NA,2022-12-10,5,"2022/23","IVA",39.1801419218789,NA,NA
"6001",NA,2022-12-11,5,"2022/23","IVA",42.4385128539082,NA,NA
"6002",1401,2022-12-12,5,"2022/23","IVA",45.1,2022-12-12,TRUE
"6003",NA,2022-12-13,5,"2022/23","IVA",47.0509910372566,NA,NA
"6004",NA,2022-12-14,5,"2022/23","IVA",48.3022780114554,NA,NA
"6005",NA,2022-12-15,5,"2022/23","IVA",48.8957540605429,NA,NA
"6006",NA,2022-12-16,5,"2022/23","IVA",48.8733123224654,NA,NA
"6007",NA,2022-12-17,5,"2022/23","IVA",48.2768459351691,NA,NA
"6008",NA,2022-12-18,5,"2022/23","IVA",47.1482480366005,NA,NA
"6009",1407,2022-12-19,5,"2022/23","IVA",45.5294117647059,2022-12-19,TRUE
"6010",NA,2022-12-20,5,"2022/23","IVA",43.4753792166275,NA,NA
"6011",NA,2022-12-21,5,"2022/23","IVA",41.0937883262911,NA,NA
"6012",NA,2022-12-22,5,"2022/23","IVA",38.5054259868185,NA,NA
"6013",NA,2022-12-23,5,"2022/23","IVA",35.8310790913313,NA,NA
"6014",NA,2022-12-24,5,"2022/23","IVA",33.1915345329514,NA,NA
"6015",NA,2022-12-25,5,"2022/23","IVA",30.7075792048004,NA,NA
"6016",1413,2022-12-26,5,"2022/23","IVA",28.5,2022-12-26,TRUE
"6017",NA,2022-12-27,5,"2022/23","IVA",26.662572414075,NA,NA
"6018",NA,2022-12-28,5,"2022/23","IVA",25.181026352162,NA,NA
"6019",NA,2022-12-29,5,"2022/23","IVA",24.0140803218008,NA,NA
"6020",NA,2022-12-30,5,"2022/23","IVA",23.120452830531,NA,NA
"6021",NA,2022-12-31,5,"2022/23","IVA",22.4588623858922,NA,NA
"6022",NA,2023-01-01,5,"2022/23","IVA",21.9880274954242,NA,NA
"6023",1419,2023-01-02,5,"2022/23","IVA",21.6666666666667,2023-01-02,TRUE
"6024",NA,2023-01-03,5,"2022/23","IVA",21.4636011207844,NA,NA
"6025",NA,2023-01-04,5,"2022/23","IVA",21.3880629334425,NA,NA
"6026",NA,2023-01-05,5,"2022/23","IVA",21.4593868939313,NA,NA
"6027",NA,2023-01-06,5,"2022/23","IVA",21.6969077915412,NA,NA
"6028",NA,2023-01-07,5,"2022/23","IVA",22.1199604155624,NA,NA
"6029",NA,2023-01-08,5,"2022/23","IVA",22.7478795552852,NA,NA
"6030",1425,2023-01-09,5,"2022/23","IVA",23.6,2023-01-09,TRUE
"6031",NA,2023-01-10,5,"2022/23","IVA",24.6684215478799,NA,NA
"6032",NA,2023-01-11,5,"2022/23","IVA",25.8363040326298,NA,NA
"6033",NA,2023-01-12,5,"2022/23","IVA",26.9595722968374,NA,NA
"6034",NA,2023-01-13,5,"2022/23","IVA",27.8941511830905,NA,NA
"6035",NA,2023-01-14,5,"2022/23","IVA",28.4959655339768,NA,NA
"6036",NA,2023-01-15,5,"2022/23","IVA",28.6209401920841,NA,NA
"6037",1431,2023-01-16,5,"2022/23","IVA",28.125,2023-01-16,TRUE
"6038",NA,2023-01-17,5,"2022/23","IVA",26.9157739121858,NA,NA
"6039",NA,2023-01-18,5,"2022/23","IVA",25.1077073305961,NA,NA
"6040",NA,2023-01-19,5,"2022/23","IVA",22.866949769059,NA,NA
"6041",NA,2023-01-20,5,"2022/23","IVA",20.3596507414028,NA,NA
"6042",NA,2023-01-21,5,"2022/23","IVA",17.7519597614555,NA,NA
"6043",NA,2023-01-22,5,"2022/23","IVA",15.2100263430452,NA,NA
"6044",1437,2023-01-23,5,"2022/23","IVA",12.9,2023-01-23,TRUE
"6045",NA,2023-01-24,5,"2022/23","IVA",10.9506654166821,NA,NA
"6046",NA,2023-01-25,5,"2022/23","IVA",9.34134795958966,NA,NA
"6047",NA,2023-01-26,5,"2022/23","IVA",8.01400816575488,NA,NA
"6048",NA,2023-01-27,5,"2022/23","IVA",6.91060657220996,NA,NA
"6049",NA,2023-01-28,5,"2022/23","IVA",5.9731037159871,NA,NA
"6050",NA,2023-01-29,5,"2022/23","IVA",5.1434601341185,NA,NA
"6051",1443,2023-01-30,5,"2022/23","IVA",4.36363636363636,2023-01-30,TRUE
"6052",NA,2023-01-31,5,"2022/23","IVA",3.58893256314785,NA,NA
"6053",NA,2023-02-01,5,"2022/23","IVA",2.82800737755998,NA,NA
"6054",NA,2023-02-02,5,"2022/23","IVA",2.10285907335475,NA,NA
"6055",NA,2023-02-03,5,"2022/23","IVA",1.43548591701416,NA,NA
"6056",NA,2023-02-04,5,"2022/23","IVA",0.84788617502017,NA,NA
"6057",NA,2023-02-05,5,"2022/23","IVA",0.362058113854789,NA,NA
"6058",1449,2023-02-06,5,"2022/23","IVA",0,2023-02-06,TRUE
"6059",NA,2023-02-07,5,"2022/23","IVA",0,NA,NA
"6060",NA,2023-02-08,5,"2022/23","IVA",0,NA,NA
"6061",NA,2023-02-09,5,"2022/23","IVA",0,NA,NA
"6062",NA,2023-02-10,5,"2022/23","IVA",0,NA,NA
"6063",NA,2023-02-11,5,"2022/23","IVA",0,NA,NA
"6064",NA,2023-02-12,5,"2022/23","IVA",0,NA,NA
"6065",1455,2023-02-13,5,"2022/23","IVA",0,2023-02-13,TRUE
"6066",NA,2023-02-14,5,"2022/23","IVA",0.056581203264996,NA,NA
"6067",NA,2023-02-15,5,"2022/23","IVA",0.0807582664019442,NA,NA
"6068",NA,2023-02-16,5,"2022/23","IVA",0.080657432834674,NA,NA
"6069",NA,2023-02-17,5,"2022/23","IVA",0.064404945987015,NA,NA
"6070",NA,2023-02-18,5,"2022/23","IVA",0.0401270492827967,NA,NA
"6071",NA,2023-02-19,5,"2022/23","IVA",0.0159499861458485,NA,NA
"6072",1461,2023-02-20,5,"2022/23","IVA",0,2023-02-20,TRUE
"6073",NA,2023-02-21,5,"2022/23","IVA",0.00644906983662718,NA,NA
"6074",NA,2023-02-22,5,"2022/23","IVA",0.0736521169172924,NA,NA
"6075",NA,2023-02-23,5,"2022/23","IVA",0.246009798071105,NA,NA
"6076",NA,2023-02-24,5,"2022/23","IVA",0.567922770127173,NA,NA
"6077",NA,2023-02-25,5,"2022/23","IVA",1.08379168991461,NA,NA
"6078",NA,2023-02-26,5,"2022/23","IVA",1.83801721426251,NA,NA
"6079",1467,2023-02-27,5,"2022/23","IVA",2.875,2023-02-27,TRUE
"6080",NA,2023-02-28,5,"2022/23","IVA",4.20703718435418,NA,NA
"6081",NA,2023-03-01,5,"2022/23","IVA",5.71801182614418,NA,NA
"6082",NA,2023-03-02,5,"2022/23","IVA",7.25970346458712,NA,NA
"6083",NA,2023-03-03,5,"2022/23","IVA",8.68389163890013,NA,NA
"6084",NA,2023-03-04,5,"2022/23","IVA",9.84235588830033,NA,NA
"6085",NA,2023-03-05,5,"2022/23","IVA",10.5868757520048,NA,NA
"6086",1473,2023-03-06,5,"2022/23","IVA",10.7692307692308,2023-03-06,TRUE
"6087",NA,2023-03-07,5,"2022/23","IVA",10.2950232430176,NA,NA
"6088",NA,2023-03-08,5,"2022/23","IVA",9.28514653169357,NA,NA
"6089",NA,2023-03-09,5,"2022/23","IVA",7.91431675740941,NA,NA
"6090",NA,2023-03-10,5,"2022/23","IVA",6.35725004231575,NA,NA
"6091",NA,2023-03-11,5,"2022/23","IVA",4.78866250856324,NA,NA
"6092",NA,2023-03-12,5,"2022/23","IVA",3.38327027830251,NA,NA
"6093",1479,2023-03-13,5,"2022/23","IVA",2.31578947368421,2023-03-13,TRUE
"6094",NA,2023-03-14,5,"2022/23","IVA",1.71348660850022,NA,NA
"6095",NA,2023-03-15,5,"2022/23","IVA",1.51382976310734,NA,NA
"6096",NA,2023-03-16,5,"2022/23","IVA",1.60683740950362,NA,NA
"6097",NA,2023-03-17,5,"2022/23","IVA",1.88252801968711,NA,NA
"6098",NA,2023-03-18,5,"2022/23","IVA",2.23092006565583,NA,NA
"6099",NA,2023-03-19,5,"2022/23","IVA",2.54203201940784,NA,NA
"6100",1485,2023-03-20,5,"2022/23","IVA",2.70588235294118,2023-03-20,TRUE
"6101",NA,2023-03-21,5,"2022/23","IVA",2.64021239257054,NA,NA
"6102",NA,2023-03-22,5,"2022/23","IVA",2.37365488187725,NA,NA
"6103",NA,2023-03-23,5,"2022/23","IVA",1.96256541875927,NA,NA
"6104",NA,2023-03-24,5,"2022/23","IVA",1.46329960111458,NA,NA
"6105",NA,2023-03-25,5,"2022/23","IVA",0.932213026841159,NA,NA
"6106",NA,2023-03-26,5,"2022/23","IVA",0.425661293836974,NA,NA
"6107",1491,2023-03-27,5,"2022/23","IVA",0,2023-03-27,TRUE
"6108",NA,2023-03-28,5,"2022/23","IVA",0,NA,NA
"6109",NA,2023-03-29,5,"2022/23","IVA",0,NA,NA
"6110",NA,2023-03-30,5,"2022/23","IVA",0,NA,NA
"6111",NA,2023-03-31,5,"2022/23","IVA",0,NA,NA
"6112",NA,2023-04-01,5,"2022/23","IVA",0,NA,NA
"6113",NA,2023-04-02,5,"2022/23","IVA",0,NA,NA
"6114",1497,2023-04-03,5,"2022/23","IVA",0,2023-04-03,TRUE
"6115",NA,2023-04-04,5,"2022/23","IVA",0.268850493536614,NA,NA
"6116",NA,2023-04-05,5,"2022/23","IVA",0.556617161267112,NA,NA
"6117",NA,2023-04-06,5,"2022/23","IVA",0.842624644412286,NA,NA
"6118",NA,2023-04-07,5,"2022/23","IVA",1.10619758419293,NA,NA
"6119",NA,2023-04-08,5,"2022/23","IVA",1.32666062182982,NA,NA
"6120",NA,2023-04-09,5,"2022/23","IVA",1.48333839854377,NA,NA
"6121",1503,2023-04-10,5,"2022/23","IVA",1.55555555555556,2023-04-10,TRUE
"6122",NA,2023-04-11,5,"2022/23","IVA",1.52858586479874,NA,NA
"6123",NA,2023-04-12,5,"2022/23","IVA",1.41149962105788,NA,NA
"6124",NA,2023-04-13,5,"2022/23","IVA",1.21931624983034,NA,NA
"6125",NA,2023-04-14,5,"2022/23","IVA",0.967055176613437,NA,NA
"6126",NA,2023-04-15,5,"2022/23","IVA",0.669735826904522,NA,NA
"6127",NA,2023-04-16,5,"2022/23","IVA",0.34237762620093,NA,NA
"6128",1509,2023-04-17,5,"2022/23","IVA",0,2023-04-17,TRUE
"6129",266,2021-09-13,3,"2021/22","RSV",0,2021-09-13,TRUE
"6130",NA,2021-09-14,3,"2021/22","RSV",0.00252175979187013,NA,NA
"6131",NA,2021-09-15,3,"2021/22","RSV",0.00500913195021476,NA,NA
"6132",NA,2021-09-16,3,"2021/22","RSV",0.0074277288415084,NA,NA
"6133",NA,2021-09-17,3,"2021/22","RSV",0.00974316283222555,NA,NA
"6134",NA,2021-09-18,3,"2021/22","RSV",0.0119210462888407,NA,NA
"6135",NA,2021-09-19,3,"2021/22","RSV",0.0139269915778283,NA,NA
"6136",NA,2021-09-20,3,"2021/22","RSV",0.015726611065663,NA,NA
"6137",NA,2021-09-21,3,"2021/22","RSV",0.0172855171188191,NA,NA
"6138",NA,2021-09-22,3,"2021/22","RSV",0.0185693221037712,NA,NA
"6139",NA,2021-09-23,3,"2021/22","RSV",0.0195436383869937,NA,NA
"6140",NA,2021-09-24,3,"2021/22","RSV",0.0201740783349613,NA,NA
"6141",NA,2021-09-25,3,"2021/22","RSV",0.0204262543141483,NA,NA
"6142",NA,2021-09-26,3,"2021/22","RSV",0.0202657786910293,NA,NA
"6143",NA,2021-09-27,3,"2021/22","RSV",0.0196582638320788,NA,NA
"6144",NA,2021-09-28,3,"2021/22","RSV",0.0185693221037713,NA,NA
"6145",NA,2021-09-29,3,"2021/22","RSV",0.0169645658725812,NA,NA
"6146",NA,2021-09-30,3,"2021/22","RSV",0.014809607504983,NA,NA
"6147",NA,2021-10-01,3,"2021/22","RSV",0.0120700593674513,NA,NA
"6148",NA,2021-10-02,3,"2021/22","RSV",0.00871153382646062,NA,NA
"6149",NA,2021-10-03,3,"2021/22","RSV",0.00469964324848534,NA,NA
"6150",282,2021-10-04,3,"2021/22","RSV",0,2021-10-04,TRUE
"6151",NA,2021-10-05,3,"2021/22","RSV",0,NA,NA
"6152",NA,2021-10-06,3,"2021/22","RSV",0,NA,NA
"6153",NA,2021-10-07,3,"2021/22","RSV",0,NA,NA
"6154",NA,2021-10-08,3,"2021/22","RSV",0,NA,NA
"6155",NA,2021-10-09,3,"2021/22","RSV",0,NA,NA
"6156",NA,2021-10-10,3,"2021/22","RSV",0,NA,NA
"6157",287,2021-10-11,3,"2021/22","RSV",0,2021-10-11,TRUE
"6158",NA,2021-10-12,3,"2021/22","RSV",0.0148554576830171,NA,NA
"6159",NA,2021-10-13,3,"2021/22","RSV",0.0314646846758348,NA,NA
"6160",NA,2021-10-14,3,"2021/22","RSV",0.0458043278559694,NA,NA
"6161",NA,2021-10-15,3,"2021/22","RSV",0.053851034100937,NA,NA
"6162",NA,2021-10-16,3,"2021/22","RSV",0.0515814502882538,NA,NA
"6163",NA,2021-10-17,3,"2021/22","RSV",0.0349722232954361,NA,NA
"6164",292,2021-10-18,3,"2021/22","RSV",0,2021-10-18,TRUE
"6165",NA,2021-10-19,3,"2021/22","RSV",0,NA,NA
"6166",NA,2021-10-20,3,"2021/22","RSV",0,NA,NA
"6167",NA,2021-10-21,3,"2021/22","RSV",0,NA,NA
"6168",NA,2021-10-22,3,"2021/22","RSV",0,NA,NA
"6169",NA,2021-10-23,3,"2021/22","RSV",0,NA,NA
"6170",NA,2021-10-24,3,"2021/22","RSV",0,NA,NA
"6171",298,2021-10-25,3,"2021/22","RSV",0,2021-10-25,TRUE
"6172",NA,2021-10-26,3,"2021/22","RSV",0.205951564806283,NA,NA
"6173",NA,2021-10-27,3,"2021/22","RSV",0.46402456013599,NA,NA
"6174",NA,2021-10-28,3,"2021/22","RSV",0.742572141244424,NA,NA
"6175",NA,2021-10-29,3,"2021/22","RSV",1.00994746338688,NA,NA
"6176",NA,2021-10-30,3,"2021/22","RSV",1.23450368181867,NA,NA
"6177",NA,2021-10-31,3,"2021/22","RSV",1.38459395179509,NA,NA
"6178",303,2021-11-01,3,"2021/22","RSV",1.42857142857143,2021-11-01,TRUE
"6179",NA,2021-11-02,3,"2021/22","RSV",1.34613935312356,NA,NA
"6180",NA,2021-11-03,3,"2021/22","RSV",1.16240130930956,NA,NA
"6181",NA,2021-11-04,3,"2021/22","RSV",0.913810966708069,NA,NA
"6182",NA,2021-11-05,3,"2021/22","RSV",0.636821994897728,NA,NA
"6183",NA,2021-11-06,3,"2021/22","RSV",0.367888063457176,NA,NA
"6184",NA,2021-11-07,3,"2021/22","RSV",0.143462841965053,NA,NA
