"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type"
2022-01-02,0.706938621513429,0.706938621513429,0.706938621513429,0.738589626647842,0.645287067270977,0.831892186024706,0.870500678978496,0.834807336136281,0.90619402182071,1.11227384067881,0.186848926365334,2.84631277833318,2.84631277833318,0.186848926365334,1.08963799241503,1.13490968894259,"ZUERICH(WERDHOELZLI)","A"
2022-01-03,0.743270559545143,0.743270559545143,0.743270559545143,0.769012332886593,0.684919629921539,0.853105035851647,0.917618145862593,0.902483264969741,0.932753026755445,1.12508216894834,0.201445039262767,2.82717934821946,2.82717934821946,0.201445039262767,1.09676707883622,1.15339725906047,"ZUERICH(WERDHOELZLI)","A"
2022-01-04,0.779602497576857,0.779602497576857,0.779602497576857,0.805916507389756,0.738005276993291,0.873827737786222,0.966388004384267,0.962294379469966,0.970481629298568,1.1329062175442,0.215712632426166,2.79571159003022,2.79571159003022,0.215712632426166,1.1009943244944,1.164818110594,"ZUERICH(WERDHOELZLI)","A"
2022-01-05,0.815934435608571,0.815934435608571,0.815934435608571,0.847552550154458,0.801826913195186,0.893278187113729,1.01677706511498,1.01123649341134,1.02231763681862,1.136014050926,0.229192179166116,2.75447916198758,2.75447916198758,0.229192179166116,1.10681676324253,1.16521133860948,"ZUERICH(WERDHOELZLI)","A"
2022-01-06,0.852266373640286,0.852266373640286,0.852266373640286,0.891402263701755,0.864935319910815,0.917869207492694,1.06186964407379,1.05714643439009,1.06659285375749,1.13373144535042,0.240951036835066,2.70450582047709,2.70450582047709,0.240951036835066,1.09970968831936,1.16775320238147,"ZUERICH(WERDHOELZLI)","A"
2022-01-07,0.914784744994088,0.914784744994088,0.914784744994088,0.93755018419392,0.925192929528607,0.949907438859232,1.09835567633619,1.09447710140226,1.10223425127011,1.12489999336007,0.249779860100833,2.64591728507941,2.64591728507941,0.249779860100833,1.10486343336029,1.14493655335984,"ZUERICH(WERDHOELZLI)","A"
2022-01-08,0.97730311634789,0.97730311634789,0.97730311634789,0.986080847793224,0.980600895168256,0.991560800418192,1.13209961502435,1.12892021201832,1.13527901803038,1.11136441627011,0.25573015773244,2.5836383022395,2.5836383022395,0.25573015773244,1.10150537742168,1.12122345511854,"ZUERICH(WERDHOELZLI)","A"
2022-01-09,1.03982148770169,1.03982148770169,1.03982148770169,1.03059455819544,1.02759325795278,1.0335958584381,1.16256330881284,1.1558356052166,1.16929101240908,1.09677151636399,0.259880999247424,2.52482176640982,2.52482176640982,0.259880999247424,1.09217063028818,1.10137240243981,"ZUERICH(WERDHOELZLI)","A"
2022-01-10,1.10233985905549,1.10233985905549,1.10233985905549,1.06812635825894,1.06634464798075,1.06990806853713,1.18487720773409,1.16687024730623,1.20288416816196,1.0827013810964,0.26276800185534,2.47222793344053,2.47222793344053,0.26276800185534,1.07518439660091,1.0902183655919,"ZUERICH(WERDHOELZLI)","A"
2022-01-11,1.1648582304093,1.1648582304093,1.1648582304093,1.10391289288991,1.10201374401394,1.10581204176588,1.19886020069595,1.16503137544522,1.23268902594667,1.06782014561955,0.263800735507496,2.42340527308348,2.42340527308348,0.263800735507496,1.05191367076392,1.08372662047518,"ZUERICH(WERDHOELZLI)","A"
2022-01-12,1.2273766017631,1.2273766017631,1.2273766017631,1.13683336440205,1.13142330068848,1.14224342811563,1.20508809057694,1.15365712452265,1.25651905663123,1.05135663496612,0.262606950389414,2.37695933860771,2.37695933860771,0.262606950389414,1.0259518110604,1.07676145887183,"ZUERICH(WERDHOELZLI)","A"
2022-01-13,1.2898949731169,1.2898949731169,1.2898949731169,1.16225700378473,1.14730483937077,1.17720916819868,1.21218546868152,1.14874191946471,1.27562901789832,1.03678189721838,0.260770517991434,2.33834528962268,2.33834528962268,0.260770517991434,1.00570938345487,1.06785441098188,"ZUERICH(WERDHOELZLI)","A"
2022-01-14,1.26775038262538,1.26775038262538,1.26775038262538,1.1801554989576,1.15165778897124,1.20865320894396,1.22333903750234,1.15383873468298,1.2928393403217,1.02743693212297,0.260012425069902,2.31229562669497,2.31229562669497,0.260012425069902,0.996940808549033,1.05793305569692,"ZUERICH(WERDHOELZLI)","A"
2022-01-15,1.24560579213387,1.24560579213387,1.24560579213387,1.19050053784034,1.14630528128823,1.23469579439245,1.2306556458853,1.15269578932551,1.3086155024451,1.02272303722166,0.260464866456407,2.29657265229623,2.29657265229623,0.260464866456407,0.995818290355472,1.04962778408785,"ZUERICH(WERDHOELZLI)","A"
2022-01-16,1.22346120164235,1.22346120164235,1.22346120164235,1.20090958908034,1.14542244574215,1.25639673241853,1.23645351895961,1.14572611742459,1.32718092049462,1.02000072380477,0.261319660155095,2.28567050249478,2.28567050249478,0.261319660155095,0.993509976294443,1.04649147131511,"ZUERICH(WERDHOELZLI)","A"
2022-01-17,1.20131661115083,1.20131661115083,1.20131661115083,1.2140824068365,1.15208176493737,1.27608304873563,1.24896360752483,1.13860185946651,1.35932535558316,1.01886046417904,0.26265041138269,2.27811840137031,2.27811840137031,0.26265041138269,0.984358098337906,1.05336283002018,"ZUERICH(WERDHOELZLI)","A"
2022-01-18,1.17917202065932,1.17917202065932,1.17917202065932,1.22261410729576,1.15159204224615,1.29363617234537,1.26859613038819,1.12552943531841,1.41166282545797,1.02163834801239,0.265757353603285,2.27701118117359,2.27701118117359,0.265757353603285,0.968548368594573,1.07472832743022,"ZUERICH(WERDHOELZLI)","A"
2022-01-19,1.1570274301678,1.1570274301678,1.1570274301678,1.22922373559471,1.14587577888166,1.31257169230777,1.29475918085312,1.10769643002757,1.48182193167868,1.0292414667542,0.271393651480497,2.28285528098306,2.28285528098306,0.271393651480497,0.952302792096716,1.10618014141168,"ZUERICH(WERDHOELZLI)","A"
2022-01-20,1.13488283967629,0.597759579012583,1.67200610033999,1.24155059961282,1.14118845103943,1.3419127481862,1.32147242831797,1.09517832903101,1.54776652760494,1.03807079727823,0.278238676465372,2.28888970751839,2.28888970751839,0.278238676465372,0.944955791127743,1.13118580342872,"ZUERICH(WERDHOELZLI)","A"
2022-01-21,1.18482200335101,0.796849751667747,1.57279425503426,1.2595702096513,1.13161217200758,1.38752824729503,1.34688023592545,1.08946650809893,1.60429396375198,1.04471447158626,0.284839419605187,2.28926549968264,2.28926549968264,0.284839419605187,0.949283725152064,1.14014521802046,"ZUERICH(WERDHOELZLI)","A"
2022-01-22,1.23476116702573,1.23476116702573,1.23476116702573,1.28325807601139,1.11709974381349,1.44941640820929,1.37675557914712,1.08053893403718,1.67297222425706,1.04899024057325,0.290978872969497,2.28410025398726,2.28410025398726,0.290978872969497,0.956765889793006,1.14121459135349,"ZUERICH(WERDHOELZLI)","A"
2022-01-23,1.28470033070045,1.28470033070045,1.28470033070045,1.30755835955119,1.10568564701152,1.50943107209086,1.40823637125921,1.07319384639826,1.74327889612015,1.05208551380673,0.297012108595068,2.27591968933996,2.27591968933996,0.297012108595068,0.95988116378099,1.14428986383247,"ZUERICH(WERDHOELZLI)","A"
2022-01-24,1.33463949437517,1.33463949437517,1.33463949437517,1.3311177985007,1.09917520460951,1.56306039239189,1.43401624490261,1.07288214638052,1.7951503434247,1.05348296310404,0.302506010727928,2.26443414503291,2.26443414503291,0.302506010727928,0.959616014684185,1.14734991152389,"ZUERICH(WERDHOELZLI)","A"
2022-01-25,1.38457865804989,0.91438734061954,1.85476997548024,1.35946576921902,1.08957780040436,1.62935373803368,1.45367749809496,1.0700013613975,1.83735363479241,1.05117987067212,0.306252275955219,2.24709482107871,2.24709482107871,0.306252275955219,0.954200684586591,1.14815905675765,"ZUERICH(WERDHOELZLI)","A"
2022-01-26,1.43451782172461,0.747531173299874,2.12150447014934,1.38965834403955,1.08167325180257,1.69764343627654,1.46754229688508,1.05520538965428,1.87987920411588,1.04474936212221,0.307704019178718,2.22409285296189,2.22409285296189,0.307704019178718,0.93859371304579,1.15090501119862,"ZUERICH(WERDHOELZLI)","A"
2022-01-27,1.48445698539933,0.577169959540589,2.39174401125807,1.4151204070558,1.08048841583318,1.74975239827842,1.47373337148962,1.03688916952774,1.91057757345149,1.0355633873717,0.30718116463454,2.19850427277958,2.19850427277958,0.30718116463454,0.923606958360667,1.14751981638274,"ZUERICH(WERDHOELZLI)","A"
2022-01-28,1.48943396332264,0.643868044330016,2.33499988231527,1.43593455226698,1.07787555603282,1.79399354850114,1.47069060027073,1.03076157803412,1.91061962250734,1.0243672936718,0.304778975037674,2.17220477147636,2.17220477147636,0.304778975037674,0.922498256940321,1.12623633040327,"ZUERICH(WERDHOELZLI)","A"
2022-01-29,1.49441094124596,0.674260175096574,2.31456170739534,1.45218337367233,1.06589428050343,1.83847246684122,1.45953263550179,1.0305884033255,1.88847686767808,1.01161170189828,0.300557011252458,2.14633054762407,2.14633054762407,0.300557011252458,0.929348299938937,1.09387510385763,"ZUERICH(WERDHOELZLI)","A"
2022-01-30,1.49938791916927,0.905429137305124,2.09334670103342,1.46172897617271,1.04962861264911,1.87382933969631,1.44241165404657,1.02436069426464,1.8604626138285,0.998383941838365,0.294972425023917,2.12283034306918,2.12283034306918,0.294972425023917,0.926365991651178,1.07040189202555,"ZUERICH(WERDHOELZLI)","A"
2022-01-31,1.50436489709259,0.635929359613446,2.37280043457173,1.46290904415739,1.0422629822486,1.88355510606618,1.42076215486406,1.0151761629588,1.82634814676933,0.986021707791901,0.288691175815232,2.10383936711611,2.10383936711611,0.288691175815232,0.908596394314776,1.06344702126903,"ZUERICH(WERDHOELZLI)","A"
2022-02-01,1.5093418750159,0.571463592497233,2.44722015753457,1.45651954085819,1.04029095097278,1.8727481307436,1.39474541329781,1.01188675578068,1.77760407081493,0.975088134456013,0.282072269821256,2.09007180142065,2.09007180142065,0.282072269821256,0.890613347546341,1.05956292136568,"ZUERICH(WERDHOELZLI)","A"
2022-02-02,1.51431885293921,0.607031827080475,2.42160587879795,1.44419577716873,1.03396403100306,1.85442752333441,1.3647069253187,1.02159916283941,1.707814687798,0.965384104492045,0.275139770106498,2.0809324797604,2.0809324797604,0.275139770106498,0.882215000193042,1.04855320879105,"ZUERICH(WERDHOELZLI)","A"
2022-02-03,1.51929583086253,0.630339725422033,2.40825193630302,1.4269635739587,1.02530938956787,1.82861775834954,1.34276539108524,1.03934415796451,1.64618662420597,0.959162471125591,0.26917756059606,2.07950172950462,2.07950172950462,0.26917756059606,0.87856358943641,1.03976135281477,"ZUERICH(WERDHOELZLI)","A"
2022-02-04,1.46246165878289,0.642310892633505,2.28261242493227,1.40470465942398,1.02102069762126,1.78838862122669,1.33426556301533,1.05922989614333,1.60930122988732,0.959588527959075,0.265994494249372,2.08997252082675,2.08997252082675,0.265994494249372,0.876349389894136,1.04282766602401,"ZUERICH(WERDHOELZLI)","A"
2022-02-05,1.40562748670325,0.811668704839101,1.9995862685674,1.37730076176044,1.02754178951032,1.72705973401056,1.32869545231317,1.07952747979731,1.57786342482904,0.966404419094463,0.26588079267872,2.11065224104254,2.11065224104254,0.26588079267872,0.876199172880628,1.0566096653083,"ZUERICH(WERDHOELZLI)","A"
2022-02-06,1.34879331462361,1.07161254975367,1.62597407949354,1.35620279618794,1.0413715317137,1.67103406066219,1.32698260480747,1.09711947815856,1.55684573145637,0.976292862331884,0.267709040674179,2.13485897046332,2.13485897046332,0.267709040674179,0.876627001576505,1.07595872308726,"ZUERICH(WERDHOELZLI)","A"
2022-02-07,1.29195914254397,1.29195914254397,1.29195914254397,1.34637143587601,1.05771444244797,1.63502842930405,1.33790489666571,1.11121018229787,1.56459961103354,0.98752819669586,0.270998299890949,2.15881700268955,2.15881700268955,0.270998299890949,0.876993529283168,1.09806286410855,"ZUERICH(WERDHOELZLI)","A"
2022-02-08,1.23512497046433,1.23512497046433,1.23512497046433,1.33795304594507,1.07663923482675,1.5992668570634,1.36190704102127,1.11847114916852,1.60534293287403,1.00195873973394,0.276879742786475,2.18475414627981,2.18475414627981,0.276879742786475,0.882638099887936,1.12127937957995,"ZUERICH(WERDHOELZLI)","A"
2022-02-09,1.17829079838469,0.708099480954339,1.64848211581504,1.33280755890163,1.09582084097275,1.56979427683051,1.39807182666112,1.11971802765231,1.67642562566992,1.02067545782972,0.286190371195737,2.21358401902592,2.21358401902592,0.286190371195737,0.897394509423752,1.14395640623569,"ZUERICH(WERDHOELZLI)","A"
2022-02-10,1.12145662630505,0.478077432353697,1.7648358202564,1.33941536730107,1.11300271285663,1.56582802174551,1.42787059309959,1.12151568942174,1.73422549677744,1.03720086574368,0.29604696489213,2.23448958949332,2.23448958949332,0.29604696489213,0.918279648339619,1.15612208314774,"ZUERICH(WERDHOELZLI)","A"
2022-02-11,1.21139322760497,0.823420975921712,1.59936547928823,1.35785352633716,1.12355467027593,1.59215238239838,1.44390692381608,1.13056850903693,1.75724533859522,1.04454239394209,0.302842173350642,2.23704027667673,2.23704027667673,0.302842173350642,0.941967820926766,1.14711696695741,"ZUERICH(WERDHOELZLI)","A"
2022-02-12,1.30132982890489,0.831138511474547,1.77152114633524,1.38819909120362,1.12685077393305,1.6495474084742,1.4629571278871,1.1428210426524,1.78309321312179,1.0432536783535,0.306120723319077,2.22408092200764,2.22408092200764,0.306120723319077,0.961837152479677,1.12467020422733,"ZUERICH(WERDHOELZLI)","A"
2022-02-13,1.39126643020482,1.11408566533488,1.66844719507475,1.41384295833183,1.12781657749533,1.69986933916833,1.48025657016461,1.14795859044119,1.81255454988803,1.03825198420002,0.30754869110893,2.20539813768201,2.20539813768201,0.30754869110893,0.969780997034951,1.10672297136509,"ZUERICH(WERDHOELZLI)","A"
2022-02-14,1.48120303150474,0.837823837553392,2.12458222545609,1.4286278495062,1.13386362688346,1.72339207212895,1.47837848421152,1.14646090656833,1.81029606185471,1.03056015143758,0.307143030209573,2.18390365669922,2.18390365669922,0.307143030209573,0.965876151429883,1.09524415144528,"ZUERICH(WERDHOELZLI)","A"
2022-02-15,1.57113963280467,0.682183527364171,2.46009573824516,1.44830855795008,1.14383936384837,1.7527777520518,1.45654042927703,1.14377849140454,1.76930236714952,1.01615302893542,0.302506551041053,2.15431444056757,2.15431444056757,0.302506551041053,0.956050863230096,1.07625519464074,"ZUERICH(WERDHOELZLI)","A"
2022-02-16,1.66107623410459,0.723197951585923,2.59895451662326,1.46724661215933,1.14855533858466,1.78593788573399,1.41623839650655,1.14362051251623,1.68885628049686,0.993442798852961,0.292376895944526,2.11546909568702,2.11546909568702,0.292376895944526,0.94156355980117,1.04532203790475,"ZUERICH(WERDHOELZLI)","A"
2022-02-17,1.75101283540451,0.827454146185646,2.67457152462338,1.46933710135381,1.14764697714595,1.79102722556167,1.36969225338555,1.13522970116098,1.60415480561012,0.968326327622423,0.27929947197609,2.07787615351664,2.07787615351664,0.27929947197609,0.916475289233104,1.02017736601174,"ZUERICH(WERDHOELZLI)","A"
2022-02-18,1.65422245893151,0.765266353491013,2.543178564372,1.45463515984292,1.14566809585477,1.76360222383107,1.32039387950139,1.11440552854228,1.5263822304605,0.945991587865355,0.265700723506164,2.05031567472897,2.05031567472897,0.265700723506164,0.88501053224425,1.00697264348646,"ZUERICH(WERDHOELZLI)","A"
2022-02-19,1.5574320824585,0.963473300594356,2.15139086432265,1.42319592193603,1.14617203582994,1.70021980804212,1.25692229001085,1.09592611386285,1.41791846615885,0.926331118290667,0.251689780272366,2.03242462508154,2.03242462508154,0.251689780272366,0.855951201254475,0.996711035326858,"ZUERICH(WERDHOELZLI)","A"
2022-02-20,1.4606417059855,1.4606417059855,1.4606417059855,1.38530806661792,1.13958744038536,1.63102869285047,1.18860311023359,1.08727954261856,1.28992667784862,0.907856733937008,0.23682217473392,2.0213973079804,2.0213973079804,0.23682217473392,0.827852592261495,0.98786087561252,"ZUERICH(WERDHOELZLI)","A"
2022-02-21,1.36385132951249,1.36385132951249,1.36385132951249,1.34353524101923,1.12180311484693,1.56526736719152,1.1331706432076,1.07517252554499,1.19116876087021,0.892981011804021,0.222468997963294,2.02072008675091,2.02072008675091,0.222468997963294,0.799071297612401,0.986890725995641,"ZUERICH(WERDHOELZLI)","A"
2022-02-22,1.26706095303949,1.26706095303949,1.26706095303949,1.28634503166814,1.10571099225967,1.46697907107661,1.09129345184163,1.03373726149845,1.14884964218481,0.887393488975715,0.211460019893878,2.038926719917,2.038926719917,0.211460019893878,0.78145109998281,0.993335877968621,"ZUERICH(WERDHOELZLI)","A"
2022-02-23,1.17027057656648,1.17027057656648,1.17027057656648,1.22278656675246,1.09798111100662,1.3475920224983,1.06252643635556,0.978190017259541,1.14686285545158,0.893764122532859,0.205330789612752,2.07887537557691,2.07887537557691,0.205330789612752,0.787808778578733,0.999719466486985,"ZUERICH(WERDHOELZLI)","A"
2022-02-24,1.07348020009348,1.07348020009348,1.07348020009348,1.16934816463691,1.08978434500945,1.24891198426437,1.06968646448631,0.962897793812587,1.17647513516004,0.915683987749103,0.206325851948433,2.14352677158326,2.14352677158326,0.206325851948433,0.822342849365794,1.00902512613241,"ZUERICH(WERDHOELZLI)","A"
2022-02-25,1.03408118518018,1.03408118518018,1.03408118518018,1.12565619711505,1.06498073043659,1.18633166379352,1.12542123633848,1.00254731152912,1.24829516114783,0.959937899118678,0.218583018739208,2.2393637900328,2.2393637900328,0.218583018739208,0.886845739223338,1.03303005901402,"ZUERICH(WERDHOELZLI)","A"
2022-02-26,0.994682170266876,0.994682170266876,0.994682170266876,1.09133703598044,1.01673732691114,1.16593674504973,1.21202285975107,1.06858746304604,1.35545825645609,1.02590867290175,0.244060164669504,2.35851675758758,2.35851675758758,0.244060164669504,0.973137532258175,1.07867981354533,"ZUERICH(WERDHOELZLI)","A"
2022-02-27,0.955283155353576,0.955283155353576,0.955283155353576,1.08931717151282,0.995767492569713,1.18286685045593,1.32945879790944,1.16417166622179,1.49474592959709,1.10207413818143,0.280723790074074,2.47460438803662,2.47460438803662,0.280723790074074,1.06344783623002,1.14070044013284,"ZUERICH(WERDHOELZLI)","A"
2022-02-28,0.915884140440276,0.915884140440276,0.915884140440276,1.1313846117599,1.02242174890435,1.24034747461545,1.49177112295707,1.31093366443943,1.67260858147472,1.17649443889953,0.325547335059898,2.56405560379112,2.56405560379112,0.325547335059898,1.14447005958606,1.208518818213,"ZUERICH(WERDHOELZLI)","A"
2022-03-01,0.876485125526976,0.876485125526976,0.876485125526976,1.20045800516717,1.07082520551537,1.33009080481897,1.70027079481907,1.50490163383589,1.89563995580226,1.24542471307507,0.377641748411867,2.6216032493995,2.6216032493995,0.377641748411867,1.21164473469521,1.27920469145492,"ZUERICH(WERDHOELZLI)","A"
2022-03-02,0.837086110613676,0.837086110613676,0.837086110613676,1.29850881289278,1.14727625359913,1.44974137218644,1.95385548800369,1.74005122387155,2.16765975213583,1.30599351296365,0.435174418019751,2.64678628232663,2.64678628232663,0.435174418019751,1.26363006968109,1.34835695624622,"ZUERICH(WERDHOELZLI)","A"
2022-03-03,0.797687095700376,0.110700447275641,1.48467374412511,1.43900143430202,1.27235443366136,1.60564843494267,2.21719758129301,1.98546953548017,2.44892562710585,1.34442822993557,0.488775925777075,2.62534413329124,2.62534413329124,0.488775925777075,1.29780936625036,1.39104709362078,"ZUERICH(WERDHOELZLI)","A"
2022-03-04,1.17725780452014,0.207327175311989,2.14718843372828,1.62209392515097,1.4411585904978,1.80302925980415,2.47596678635448,2.2347718058764,2.71716176683255,1.35328506498667,0.530118993113364,2.55546471840463,2.55546471840463,0.530118993113364,1.31126374137398,1.39530638859935,"ZUERICH(WERDHOELZLI)","A"
2022-03-05,1.5568285133399,1.16885626165664,1.94480076502316,1.84794434119577,1.64979492665842,2.04609375573312,2.76286166985914,2.51749329675683,3.00823004296146,1.34232424773722,0.560229875354213,2.46022320854822,2.46022320854822,0.560229875354213,1.30573518664061,1.37891330883383,"ZUERICH(WERDHOELZLI)","A"
2022-03-06,1.93639922215966,1.93639922215966,1.93639922215966,2.08641465598708,1.87100626126354,2.30182305071061,3.06462628772742,2.81760428066993,3.31164829478491,1.32449789217248,0.583991408819433,2.36301540852152,2.36301540852152,0.583991408819433,1.28747743642612,1.36151834791884,"ZUERICH(WERDHOELZLI)","A"
2022-03-07,2.31596993097942,2.31596993097942,2.31596993097942,2.32671868488996,2.10048733886435,2.55295003091557,3.34269826614315,3.09584007396119,3.58955645832511,1.30291703417822,0.602197422980055,2.26943983575601,2.26943983575601,0.602197422980055,1.26267508993367,1.34315897842277,"ZUERICH(WERDHOELZLI)","A"
2022-03-08,2.69554063979918,2.10158185793503,3.28949942166333,2.5980422463821,2.36553877015611,2.8305457226081,3.59498927274541,3.34362596030187,3.84635258518895,1.27431038254158,0.612203999803194,2.17500986893462,2.17500986893462,0.612203999803194,1.23110805162746,1.3175127134557,"ZUERICH(WERDHOELZLI)","A"
2022-03-09,3.07511134861894,2.31447297418086,3.83574972305702,2.88567843749598,2.64969420728792,3.12166266770404,3.82395734570584,3.55860206790802,4.08931262350367,1.24001120090994,0.614401525085733,2.08158804407416,2.08158804407416,0.614401525085733,1.19456732282531,1.28545507899457,"ZUERICH(WERDHOELZLI)","A"
2022-03-10,3.4546820574387,2.89469234757011,4.01467176730729,3.15570175680879,2.91890206712243,3.39250144649515,4.02822440467628,3.74682616385098,4.30962264550158,1.20589577204961,0.612562737203207,1.99680459909934,1.99680459909934,0.612562737203207,1.16108129640202,1.25071024769719,"ZUERICH(WERDHOELZLI)","A"
2022-03-11,3.63541655056274,3.04145776869859,4.22937533242688,3.40847012511533,3.16832928305289,3.64861096717778,4.20338436310406,3.91491638168326,4.49185234452486,1.17458709393444,0.608777715538052,1.92322424000841,1.92322424000841,0.608777715538052,1.13501000589018,1.2141641819787,"ZUERICH(WERDHOELZLI)","A"
2022-03-12,3.81615104368677,2.8925923544679,4.73970973290564,3.64434146321041,3.39380021851534,3.89488270790548,4.34844995976752,4.05302465326937,4.64387526626567,1.14615760594247,0.603642159367294,1.85970623825733,1.85970623825733,0.603642159367294,1.11323550535683,1.17907970652811,"ZUERICH(WERDHOELZLI)","A"
2022-03-13,3.99688553681081,3.71970477194087,4.27406630168075,3.85948347106212,3.59530526316011,4.12366167896412,4.46885215764643,4.16412016532392,4.77358414996895,1.12066504796243,0.597721009833544,1.80522940260638,1.80522940260638,0.597721009833544,1.09157319321855,1.14975690270631,"ZUERICH(WERDHOELZLI)","A"
2022-03-14,4.17762002993485,4.17762002993485,4.17762002993485,4.04864191317448,3.77650913166226,4.3207746946867,4.57113632652168,4.26570916967812,4.87656348336524,1.0987425848513,0.591928013672289,1.75970094418711,1.75970094418711,0.591928013672289,1.07086615600332,1.12661901369928,"ZUERICH(WERDHOELZLI)","A"
2022-03-15,4.35835452305888,4.08117375818895,4.63553528792882,4.21004180714619,3.92978056778774,4.49030304650463,4.65586385244783,4.35693163950528,4.95479606539038,1.08059754814782,0.586846976798122,1.72257230461411,1.72257230461411,0.586846976798122,1.05362031413643,1.10757478215922,"ZUERICH(WERDHOELZLI)","A"
