"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","pathogen","measuring_period"
2027-04-02,0.0493507196739856,0.0493507196739856,0.0493507196739856,0.0300938874941764,0,0.0910772109289558,0.0167809875701748,0,0.0968008706224915,0.854709549897526,5.12958961829955e-15,8.18099494779479,8.18099494779479,5.12958961829955e-15,0.558115719193269,1.15130338060178,1,"IVA","2021/22"
2027-04-09,0.0231200158387128,0.0231200158387128,0.0231200158387128,0.0289487918927513,0,0.0934913158589744,0.0120558325424022,0,0.0914150583870277,0.767304390737253,1.6706187817152e-17,7.70335377007435,7.70335377007435,1.6706187817152e-17,0.250710371702475,1.28389840977203,1,"IVA","2021/22"
2027-04-16,0,0,0,0.0250397087181759,0,0.0950658621312187,0.0082412163101858,0,0.0869259906757378,0.700900839196855,0,7.37220585714514,7.37220585714514,8.90602351820637e-21,0,1.55996329915825,1,"IVA","2021/22"
2027-04-23,0,0,0.277180764869935,0.0195837112358118,0,0.0948748157262433,0.00502075080174545,0,0.0889458480435862,0.667355886680416,0,7.28064335233872,7.28064335233872,1.79517259126956e-24,0,1.53982518476497,1,"IVA","2021/22"
2027-04-30,0,0,0.277180764869935,0.0151622150053193,0,0.0914103687437232,0.00277766299808153,0,0.0966177403849088,0.657647263260256,0,7.36139965489272,7.36139965489272,1.7796045637954e-28,0,1.34148261013539,1,"IVA","2021/22"
2027-05-07,0,0,0.277180764869935,0.0111906425929454,0,0.0874922445174886,0.00191584317912162,0,0.107167514418441,0.676253019172705,4.73069353907738e-32,7.67509707920313,7.67509707920313,4.73069353907738e-32,0.164449666797064,1.18805637154834,1,"IVA","2021/22"
2027-05-14,0,0,0,0.00733227042223317,0,0.0880921523767517,0.00185746696040635,0,0.112843023926061,0.731503761421575,3.52120258465866e-34,8.3437939466825,8.3437939466825,3.52120258465866e-34,0.34918299437727,1.11382452846588,1,"IVA","2021/22"
2027-05-21,0,0,0,0.004261915022369,0,0.0935016254666942,0.00179808357886863,0,0.109785998120787,0.811159396810061,7.25623143562478e-35,9.26347171561909,9.26347171561909,7.25623143562478e-35,0.394369976755478,1.22794881686464,1,"IVA","2021/22"
2027-05-28,0,0,0,0.00291230911806485,0,0.100872607834638,0.0019108644516942,0,0.110199114387864,0.888621503463338,7.8800023909911e-35,10.1481489400335,10.1481489400335,7.8800023909911e-35,0.26538995604059,1.51185305088609,1,"IVA","2021/22"
2027-06-04,0,0,0,0.00261571216955118,0,0.104884630530042,0.00215499649469633,0,0.116841976991539,0.945968137395542,1.40943183905731e-34,10.7993362012458,10.7993362012458,1.40943183905731e-34,0.291426965377254,1.60050930941383,1,"IVA","2021/22"
2027-06-11,0.00398989696007003,0.00398989696007003,0.00398989696007003,0.00228309564042423,0,0.103287877405347,0.0022357065842181,0,0.122406190103572,0.982840759871393,3.10331916098098e-34,11.214250555021,11.214250555021,3.10331916098098e-34,0.422289130091209,1.54339238965158,1,"IVA","2021/22"
2027-06-18,0.00587317676797936,0,0.393845428451238,0.00221526026044473,0,0.105091571339593,0.00208141577107296,0,0.125249279575376,0.997568485912551,4.20465673339548e-34,11.3797982333783,11.3797982333783,4.20465673339548e-34,0.530505647886166,1.46463132393894,1,"IVA","2021/22"
2027-06-25,0.00611583032301042,0,0.394088082006269,0.0023344073927887,0,0.11193387623394,0.00185790943455867,0,0.125765462197268,0.993627463821956,2.52868353541906e-34,11.3391322702181,11.3391322702181,2.52868353541906e-34,0.617624773759483,1.36963015388443,1,"IVA","2021/22"
2027-07-02,0.00518384852444559,0,0.393156100207705,0.00233185452555871,0,0.117408933937258,0.00164724055470222,0,0.120906461745095,0.982579057415948,9.02678833364861e-35,11.2208985767683,11.2208985767683,9.02678833364861e-35,0.66775357597781,1.29740453885408,1,"IVA","2021/22"
2027-07-09,0.00354322227156731,0.00354322227156731,0.00354322227156731,0.00216207657590528,0,0.119738536155838,0.00129464127015691,0,0.114036305198302,0.970682377407172,2.18951750348027e-35,11.0942025864242,11.0942025864242,2.18951750348027e-35,0.577869313869676,1.36349544094467,1,"IVA","2021/22"
2027-07-16,0.00165994246365797,0.00165994246365797,0.00165994246365797,0.00196967413921949,0,0.12077970427534,0.000890247487362542,0,0.109294290006537,0.959087277829614,3.58768790066616e-36,10.9707992065072,10.9707992065072,3.58768790066616e-36,0.329433466232973,1.58874108942625,1,"IVA","2021/22"
2027-07-23,0,0,0,0.00180871931973632,0,0.119114938341642,0.000590760935225967,0,0.108994850914149,0.949545751905965,4.54978783173389e-37,10.8687657901719,10.8687657901719,4.54978783173389e-37,0.102768777614016,1.79632272619791,1,"IVA","2021/22"
2027-07-30,0,0,0.277180764869935,0.00149789429787217,0,0.114289027566252,0.000357653312827377,0,0.115920046532898,0.946066332535802,6.71325138377472e-38,10.8325928349128,10.8325928349128,6.71325138377472e-38,0.104295453348431,1.78783721172317,1,"IVA","2021/22"
2027-08-06,0,0,0.277180764869935,0.00110986949959806,0,0.109010741838046,0.000198037920452313,0,0.125203072872882,0.949936432553541,1.55430107005053e-38,10.8778791954075,10.8778791954075,1.55430107005053e-38,0.256686936993093,1.64318592811399,1,"IVA","2021/22"
2027-08-13,0,0,0.277180764869935,0.000803452008195251,0,0.106742345168567,0.000136922405275433,0,0.133772458834648,0.95866547281483,5.83346051171797e-39,10.9776166536743,10.9776166536743,5.83346051171797e-39,0.402649018012882,1.51468192761678,1,"IVA","2021/22"
2027-08-20,0,0,0.277180764869935,0.000526433358353703,0,0.110956143510922,0.000132989063010362,0,0.136999031360664,0.970077523284436,3.58777430132212e-39,11.107917209936,11.107917209936,3.58777430132212e-39,0.520358106344188,1.41979694022468,1,"IVA","2021/22"
2027-08-27,0,0,0,0.00030599177098593,0,0.118902735409872,0.000128884138539164,0,0.130945507567712,0.981274553175571,3.11000951119693e-39,11.2359746055978,11.2359746055978,3.11000951119693e-39,0.631090029987912,1.33145907636323,1,"IVA","2021/22"
2027-09-03,0,0,0,0.000209094441807578,0,0.12608347235559,0.000137066646181186,0,0.12598561694639,0.989859401167915,3.13823007707018e-39,11.3342747920715,11.3342747920715,3.13823007707018e-39,0.725313226993744,1.25440557534209,1,"IVA","2021/22"
2027-09-10,0,0,0,0.000187799750343044,0,0.128864251179698,0.000154647953880288,0,0.126475542480343,0.995332647056284,3.31209947932471e-39,11.3969966374803,11.3969966374803,3.31209947932471e-39,0.781198121834536,1.20946717227803,1,"IVA","2021/22"
2027-09-17,0.000286461773874661,0,0.27746722664381,0.000163918963871564,0,0.125275235009076,0.000160471431687047,0,0.123221259526218,0.998555858895852,3.56556269454312e-39,11.4339753836029,11.4339753836029,3.56556269454312e-39,0.794226022738984,1.20288569505272,1,"IVA","2021/22"
2027-09-24,0.000421675249332505,0,0.388393926932591,0.000159048609741029,0,0.122513771950038,0.000149382328725603,0,0.108949812443392,0.999796489531891,3.66938322492563e-39,11.4482081617115,11.4482081617115,3.66938322492563e-39,0.784994206643117,1.21459877242066,1,"IVA","2021/22"
2027-10-01,0.000439097050648689,0,0.388411348733908,0.000167602995164221,0,0.123927947488598,0.000133280570331621,0,0.0919118680771215,0.999473014654813,3.49749433368686e-39,11.4444571442601,11.4444571442601,3.49749433368686e-39,0.775054107232027,1.2238919220776,1,"IVA","2021/22"
2027-10-08,0.000372183802098373,0,0.388344435485357,0.000167419707636782,0,0.12247629957308,0.000118041436048633,0,0.0772967309255546,0.99856036893157,3.17833151767327e-39,11.4339084924404,11.4339084924404,3.17833151767327e-39,0.775502366323053,1.22161837154009,1,"IVA","2021/22"
2027-10-15,0.000254392127956714,0.000254392127956714,0.000254392127956714,0.000155230194930901,0,0.111790426757784,9.25930710944685e-05,0,0.0563613722923968,0.997586512769205,2.79607191611843e-39,11.4226153195301,11.4226153195301,2.79607191611843e-39,0.78483641610818,1.21033660943023,1,"IVA","2021/22"
2027-10-22,0.00011917865249887,0.00011917865249887,0.00011917865249887,0.000141416323966556,0,0.0989393161509498,6.19838595014745e-05,0,0.032060038552021,0.996625011686318,2.37997504878936e-39,11.4114104362124,11.4114104362124,2.37997504878936e-39,0.785867274584876,1.20738274878776,1,"IVA","2021/22"
2027-10-29,0,0,0,0.00012986030000062,0,0.0887244059158376,3.92476854564628e-05,0,0.0149693700597187,0.995845296321036,1.99100657431986e-39,11.4022444352059,11.4022444352059,1.99100657431986e-39,0.741890311268531,1.24980028137354,1,"IVA","2021/22"
2027-11-05,0,0,0,0.000107544078310622,0,0.0711452210955713,2.53144912817879e-05,0,0.00955603304184365,0.995674129723286,1.70951746474984e-39,11.4000625158771,11.4000625158771,1.70951746474984e-39,0.632099670817021,1.35924858862955,1,"IVA","2021/22"
2027-11-12,0,0,0,7.77499576697062e-05,0,0.0469991298600878,1.63669386734095e-05,0,0.0123007585622914,0.996191269263124,1.54218933249015e-39,11.4058230100165,11.4058230100165,1.54218933249015e-39,0.543292198955203,1.44909033957105,1,"IVA","2021/22"
2027-11-19,0,0,0,5.36646210718943e-05,0,0.0267603482714012,1.00290988305147e-05,0,0.0171185473396067,0.997005100023897,1.44424067881834e-39,11.4150337772487,11.4150337772487,1.44424067881834e-39,0.540114104115143,1.45389609593265,1,"IVA","2021/22"
2027-11-26,0,0,0,3.71266001260331e-05,0,0.0154849130119758,8.28645172220661e-06,0,0.0227794726011985,0.997839164442757,1.39049159006888e-39,11.4245192394133,11.4245192394133,1.39049159006888e-39,0.58436477974427,1.41131354914124,1,"IVA","2021/22"
2027-12-03,0,0,0,2.49089384143732e-05,0,0.0124972041687647,9.52848088962625e-06,0,0.0259185335851607,0.99860557276627,1.37005207017246e-39,11.4332680036505,11.4332680036505,1.37005207017246e-39,0.65558058712754,1.341630558405,1,"IVA","2021/22"
2027-12-10,0,0,0,1.51593620338513e-05,0,0.0147201461127507,1.02435413235476e-05,0,0.0255712541123537,0.999244163132424,1.37159809711047e-39,11.440580193582,11.440580193582,1.37159809711047e-39,0.747929306897992,1.25055901936686,1,"IVA","2021/22"
2027-12-17,0,0,0,1.17784263653434e-05,0,0.0196552620457532,1.07117194863954e-05,0,0.0253376497235036,0.999675113218835,1.37979159629315e-39,11.4455235069138,11.4455235069138,1.37979159629315e-39,0.838695012517252,1.16065521392042,1,"IVA","2021/22"
2027-12-24,2.05678741752237e-05,2.05678741752237e-05,2.05678741752237e-05,1.22000966417555e-05,0,0.0228104276859362,1.12077267690078e-05,0,0.0255479978771351,0.999893525632158,1.3853818969497e-39,11.4480305667841,11.4480305667841,1.3853818969497e-39,0.907298524204404,1.09248852705991,1,"IVA","2021/22"
2027-12-31,3.02767226756993e-05,3.02767226756993e-05,3.02767226756993e-05,1.18449242651806e-05,0,0.0232708711670287,1.07160112078586e-05,0,0.0241723924027607,0.999970731225556,1.38698061144601e-39,11.448916312603,11.448916312603,1.38698061144601e-39,0.951011669480356,1.04892979297076,1,"IVA","2021/22"
2028-01-07,3.1528386071231e-05,3.1528386071231e-05,3.1528386071231e-05,1.15933438702749e-05,0,0.023894513542105,9.59999071832386e-06,0,0.0229338943227817,0.999962064163998,1.38346102201479e-39,11.4488128451507,11.4488128451507,1.38346102201479e-39,0.975066985594019,1.02485714273398,1,"IVA","2021/22"
2028-01-14,2.67247049316229e-05,0,0.277207489574867,1.17392917955718e-05,0,0.024723553729673,8.50402454734415e-06,0,0.0216579567459574,0.999906755119608,1.37489079816536e-39,11.4481692766648,11.4481692766648,1.37489079816536e-39,0.97961127341348,1.02020223682574,1,"IVA","2021/22"
2028-01-21,1.82675198266789e-05,1.82675198266789e-05,1.82675198266789e-05,1.11461531273294e-05,0,0.023894066351362,6.6642678131353e-06,0,0.0175134997575244,0.999833658886432,1.36215802832592e-39,11.447316860671,11.447316860671,1.36215802832592e-39,0.965426777581568,1.0342405401913,1,"IVA","2021/22"
2028-01-28,8.55867132620327e-06,8.55867132620327e-06,8.55867132620327e-06,1.01543963122889e-05,0,0.0232691806390758,4.45988925353567e-06,0,0.0117096543629808,0.999759638875699,1.34619613542788e-39,11.4464496099407,11.4464496099407,1.34619613542788e-39,0.936776406894394,1.062742870857,1,"IVA","2021/22"
2028-02-04,0,0,0,9.32488027235937e-06,0,0.0228075524695668,2.82574415272485e-06,0,0.00709972070400214,0.999700739647914,1.32880607396659e-39,11.4457532923653,11.4457532923653,1.32880607396659e-39,0.899497161104671,1.09990431819116,1,"IVA","2021/22"
2028-02-11,0,0,0,7.72279847653685e-06,0,0.0196512064178644,1.82580278487295e-06,0,0.00372521633155198,0.99968768291098,1.31421035291339e-39,11.4455849852759,11.4455849852759,1.31421035291339e-39,0.865794754517325,1.13358061130463,1,"IVA","2021/22"
2028-02-18,0,0,0,5.58436319798375e-06,0,0.0146270600629043,1.1841826977683e-06,0,0.00141841413811112,0.999725199346281,1.30447847120507e-39,11.4460017245612,11.4460017245612,1.30447847120507e-39,0.843194799993155,1.15625559869941,1,"IVA","2021/22"
2028-02-25,0,0,0,3.85667525759425e-06,0,0.0103837922504771,7.29813937528099e-07,0,0.00123909544549555,0.999784223020811,1.29833409621973e-39,11.4466692878118,11.4466692878118,1.29833409621973e-39,0.827921633103093,1.17164681293853,1,"IVA","2021/22"
2028-03-03,0,0,0,2.67126094596214e-06,0,0.00679606945589523,6.06689032009365e-07,0,0.00286970214782124,0.999844570882411,1.29480688465088e-39,11.4473554367725,11.4473554367725,1.29480688465088e-39,0.80899284120232,1.1906963005625,1,"IVA","2021/22"
2028-03-10,0,0,0,1.79609203922381e-06,0,0.00357921450670056,6.98074979541594e-07,0,0.00624952517419985,0.99989990961417,1.29344351754932e-39,11.4479871088354,11.4479871088354,1.29344351754932e-39,0.759218153206848,1.24058166602149,1,"IVA","2021/22"
2028-03-17,0,0,0,1.09835249481092e-06,0,0.00170082334092106,7.49252308867558e-07,0,0.0121179370141369,0.999945905309775,1.29356037283291e-39,11.4485137960141,11.4485137960141,1.29356037283291e-39,0.674784812539365,1.32510699808018,1,"IVA","2021/22"
2028-03-24,0,0,0,8.58386875260145e-07,0,0.00278452737609706,7.80158095915166e-07,0,0.0190486628955391,0.999976787376106,1.29411230119022e-39,11.4488680501185,11.4488680501185,1.29411230119022e-39,0.622629522959145,1.37732405179307,1,"IVA","2021/22"
2028-03-31,1.48846457847013e-06,1.48846457847013e-06,1.48846457847013e-06,8.90649397923738e-07,0,0.00567250271745424,7.76530193412673e-07,0,0.0224803322377068,0.999991363707866,1.29436278701426e-39,11.4490352445521,11.4490352445521,1.29436278701426e-39,0.676167618714046,1.32381510870169,1,"IVA","2021/22"
2028-04-07,2.19886812728542e-06,2.19886812728542e-06,2.19886812728542e-06,8.65731505399985e-07,0,0.0104772090250511,7.07500231737595e-07,0,0.0220184439745956,0.999995232110704,1.29424452471318e-39,11.4490793704745,11.4490793704745,1.29424452471318e-39,0.789664564514759,1.21032589970665,1,"IVA","2021/22"
2028-04-14,2.30035434854475e-06,2.30035434854475e-06,2.30035434854475e-06,8.48183598094567e-07,0,0.0160474207477563,6.06486959352565e-07,0,0.0220810205032955,0.99999306486982,1.29372909478233e-39,11.4490538754479,11.4490538754479,1.29372909478233e-39,0.88807705199121,1.11190907774843,1,"IVA","2021/22"
2028-04-21,1.96206694434699e-06,1.96206694434699e-06,1.96206694434699e-06,8.24017450033709e-07,0,0.0191782851150412,4.97151730922622e-07,0,0.0226306073548648,0.999988384844241,1.2928988193047e-39,11.4489991958684,11.4489991958684,1.2928988193047e-39,0.946778087967556,1.05319868172093,1,"IVA","2021/22"
2028-04-28,1.35314961679103e-06,1.35314961679103e-06,1.35314961679103e-06,7.53868548049973e-07,0,0.0195924776003324,3.82284642497968e-07,0,0.0220823744925043,0.99998409281253,1.29193447182982e-39,11.44894877807,11.44894877807,1.29193447182982e-39,0.974520572524228,1.02544761310083,1,"IVA","2021/22"
2028-05-05,6.42746067975739e-07,6.42746067975739e-07,6.42746067975739e-07,6.64222861758537e-07,0,0.0205300650184313,2.64981853526899e-07,0,0.0220327576497564,0.999981141889184,1.29092458794846e-39,11.4489136503613,11.4489136503613,1.29092458794846e-39,0.987717438648387,1.01224484512998,1,"IVA","2021/22"
2028-05-12,0,0,0,5.70858132745341e-07,0,0.021618238797741,1.5032590406143e-07,0,0.0225204083344224,0.999979372232839,1.28990134320764e-39,11.4488920257605,11.4488920257605,1.28990134320764e-39,0.994366953184961,1.00559179128072,1,"IVA","2021/22"
2028-05-19,0,0,0.277180764869935,4.72003778323373e-07,0,0.0214293303738751,5.61375276854156e-08,0,0.0226907062236152,0.999978944623068,1.28894142475885e-39,11.4488858472981,11.4488858472981,1.28894142475885e-39,0.995116756220816,1.00484113302532,1,"IVA","2021/22"
2028-05-26,0,0,0,3.67823281698388e-07,0,0.0216211165724506,3.06838346909198e-09,0,0.0229108306736161,0.999980464631341,1.28817346547356e-39,11.4489022196847,11.4489022196847,1.28817346547356e-39,0.993856381301126,1.00610454796156,1,"IVA","2021/22"
2028-06-02,0,0,0,2.53858026997642e-07,0,0.0222014843282343,0,0,0.0226761405937547,0.999984452907893,1.28773690787182e-39,11.448947290452,11.448947290452,1.28773690787182e-39,0.995511820373202,1.00445708544258,1,"IVA","2021/22"
2028-06-09,0,0,0,1.32188967603802e-07,0,0.0223803348901941,0,0,0.0216261831805595,0.999989588395407,1.28757861210302e-39,11.4490058663743,11.4490058663743,1.28757861210302e-39,0.998692584189749,1.00128659260107,1,"IVA","2021/22"
2028-06-16,0,0,0,1.27889406057402e-08,0,0.022618466555248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2021/22"
2028-06-23,0,0,0,0,0,0.0224347383237258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2021/22"
2028-06-30,0,0,0,0,0,0.0214841562337985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2021/22"
2022-07-29,NA,NA,NA,NA,NA,NA,0.00851821646511897,0,0.870398340990734,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-08-05,NA,NA,NA,NA,NA,NA,0.0176073300790333,0,0.651810592773864,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-08-12,NA,NA,NA,NA,NA,NA,0.0321975602994018,0,0.519017376160327,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-08-19,0,0,0.593958781864147,0.00967630492113181,0,0.91571597078075,0.066557940821017,0,0.486803952210903,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-08-26,0,0,0.593958781864147,0.0191951022862044,0,0.706255593505788,0.133512314247314,0,0.516273932955111,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-09-02,0,0,0.686986648424734,0.0330747667014596,0,0.57470896199756,0.229223902031737,0,0.5949421392762,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-09-09,0,0,0.725829620686992,0.0645526546901304,0,0.52387007428241,0.343686612394096,0,0.72595625934861,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-09-16,0,0,0.686986648424734,0.123034051622232,0,0.524682516644047,0.461831372335535,0.0536846512753432,0.869978093395727,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-09-23,0,0,0.470191317430348,0.203303018662761,0,0.572192991837077,0.586287848455881,0.169012105452512,1.00356359145925,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-09-30,0,0,1.01418449925078,0.300143616976716,0,0.667954272655196,0.733375708510502,0.295880961462747,1.17087045555826,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-10-07,0,0,1.06618864299443,0.403792911734273,0.0231820051323881,0.784403818336159,0.84969091982427,0.387487655082847,1.31189418456569,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-10-14,0.237174608053442,0,1.48934966601999,0.516717624192342,0.129703154650346,0.903732093734338,0.945483377856416,0.468659096248566,1.42230765946427,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-10-21,0.526812279038395,0,1.66691062108299,0.652046299646011,0.246321678060069,1.05777092123195,1.03661943698326,0.531674464776006,1.54156440919052,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-10-28,0.83571453929955,0,1.90996106062696,0.762962715774326,0.333046601580977,1.19287882996768,1.06908373753864,0.544341911005288,1.59382556407199,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-11-04,1.1306829151816,0.110333103829188,2.15103272653401,0.860629349737587,0.415569603450849,1.30568909602433,1.04767240702336,0.518734650375592,1.57661016367112,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-11-11,1.37851893302923,0.375996582712964,2.38104128334549,0.958479937051998,0.486610784104775,1.43034908999922,0.982524284177476,0.458493855305403,1.50655471304955,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-11-18,1.54602411918713,0.360749311933138,2.73129892644113,1.00646888394121,0.513211992257396,1.49972577562502,0.900524109751848,0.375480241334339,1.42556797816936,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-11-25,1.6,0.289097698579449,2.91090230142055,1.00947379098336,0.507392425691728,1.51155515627498,0.812291759594797,0.287117366699395,1.3374661524902,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-12-02,1.51887976703415,0.410156707554405,2.62760282651389,0.97237225875659,0.471564938081169,1.47317957943201,0.704942421166473,0.186629689797867,1.22325515253508,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-12-09,1.32762327274238,0.325100922426115,2.33014562305864,0.915956875732759,0.413446693007262,1.41846705845826,0.568566719574283,0.0592722233935856,1.07786121575498,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-12-16,1.06282203479913,0.0602996844828678,2.0653443851154,0.849474844101068,0.345328905992507,1.35362078220963,0.433915734391628,0,0.940243015932329,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-12-23,0.761067570878838,0,1.63220711761292,0.760485685015699,0.260478684323204,1.26049268570819,0.334094065393292,0,0.833158452590366,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2022-12-30,0.45895139865593,0,1.58172727572935,0.636548919630831,0.144044258578324,1.12905358068334,0.264720472811582,0,0.74290286266203,NA,NA,NA,NA,NA,NA,NA,1,"IVA","2022/23"
2023-01-06,0.193065035804839,0,1.45831962112954,0.505370195597194,0.0147025232431283,0.996037867951259,0.219593645720349,0,0.662530305927317,0.538253464396049,0.00807363189245332,2.12163514794686,2.12163514794686,0.00807363189245332,0.218216934131861,0.858289994660238,1,"IVA","2022/23"
2023-01-13,0,0,1.06545308675441,0.401520929028663,0,0.888818183186379,0.184532956261838,0,0.595364533030762,0.547615091936093,0.00372826140045739,2.34953382341278,2.34953382341278,0.00372826140045739,0.207085566078842,0.888144617793344,1,"IVA","2022/23"
2023-01-20,0,0,0.90728702585874,0.322859293774144,0,0.795671663048128,0.158881129751164,0,0.541612697311605,0.574531632824694,0.00174538451185586,2.65098957175635,2.65098957175635,0.00174538451185586,0.193055482344577,0.956007783304812,1,"IVA","2022/23"
2023-01-27,0,0,0.820150766149383,0.267243463682538,0,0.710401734481692,0.159732830920326,0,0.507450279307983,0.631357021503514,0.00105049281901512,3.05461612339362,3.05461612339362,0.00105049281901512,0.197718528953306,1.06499551405372,1,"IVA","2022/23"
2023-02-03,0,0,0.643379193951351,0.221105335206176,0,0.63754769421943,0.167618804546129,0,0.480400411658023,0.729075241479125,0.000997190431125869,3.57850366139992,3.57850366139992,0.000997190431125869,0.261346323527718,1.19680415943053,1,"IVA","2022/23"
2023-02-10,0.0481760530037295,0,0.642134834867877,0.185225769721042,0,0.581125000810989,0.173477374318802,0,0.460994244050756,0.857041834850506,0.00138925993197316,4.15458642664962,4.15458642664962,0.00138925993197316,0.298176879312452,1.41590679038856,1,"IVA","2022/23"
2023-02-17,0.158464587993312,0,0.695587848657015,0.178986388461529,0,0.54358378728579,0.186988473506524,0,0.467292339501624,0.974252826369414,0.00211679669400457,4.61850358326234,4.61850358326234,0.00211679669400457,0.281892076657323,1.6666135760815,1,"IVA","2022/23"
2023-02-24,0.261307574328204,0,0.904686768279555,0.17947970018055,0,0.509134159901964,0.189983403980528,0,0.468436945862574,1.03911343755164,0.00281161065357461,4.84052934821653,4.84052934821653,0.00281161065357461,0.259452738438044,1.81877413666523,1,"IVA","2022/23"
2023-03-03,0.333333333333333,0,1.02031998175807,0.179030887212302,0,0.481518584876428,0.179850049964032,0,0.458860434145111,1.04217763927307,0.00299244213958839,4.83127199330093,4.83127199330093,0.00299244213958839,0.210922030735407,1.87343324781074,1,"IVA","2022/23"
2023-03-10,0.356967824023333,0,0.894091084687035,0.188762837115202,0,0.4747160003863,0.156266893064477,0,0.444797463548622,0.972165659197845,0.00206973653393435,4.61593051768807,4.61593051768807,0.00206973653393435,0.0352051922043742,1.90912612619132,1,"IVA","2022/23"
2023-03-17,0.337827556171677,0,0.931786338035824,0.190555400645768,0,0.468594380971196,0.128513618702946,0,0.431671828516023,0.866987489612978,0,4.33739483864885,4.33739483864885,0.000905064195374421,0,1.84411528655548,1,"IVA","2022/23"
2023-03-24,0.28732667724155,0,0.881285459105697,0.182774654207467,0,0.458679160690198,0.104061105599296,0,0.409992286098028,0.76523121680129,0,4.12315883037958,4.12315883037958,0.000247317160238952,0,1.70857277956154,1,"IVA","2022/23"
2023-03-31,0.216879334696135,0,0.687070652126484,0.163786674203768,0,0.443893213251761,0.0809426708800332,0,0.378060576576232,0.684409415128312,0,4.02625986290218,4.02625986290218,4.10283114392187e-05,0,1.53351815051679,1,"IVA","2022/23"
2023-04-07,0.137899675998616,0,0.675022936662319,0.140482172316544,0,0.428871360967811,0.0573187554906807,0,0.342510642448609,0.617209080108062,0,4.01683691092667,4.01683691092667,3.18848488637078e-06,0,1.54633755679694,1,"IVA","2022/23"
2023-04-14,0.0618018486121768,0,0.748788497036911,0.119379571490566,0,0.410827137055147,0.0356655267014252,0,0.317068849375265,0.546690986644095,0,4.01484344915992,4.01484344915992,5.46281061602652e-08,0,1.48648611937985,1,"IVA","2022/23"
2023-04-21,0,0,0.79194504248553,0.0982865150236567,0,0.385823712482481,0.019817496244503,0,0.300346256992961,0.472697227684424,0,3.98161249818266,3.98161249818266,6.39884504605998e-11,0,1.3264059854282,1,"IVA","2022/23"
2023-04-28,0,0,0.760638374438082,0.0750106462136366,0,0.354136007025526,0.0100325008237515,0,0.283462647672285,0.411141181060442,0,3.9526916716513,3.9526916716513,1.55849050372601e-15,0,1.27736484165202,1,"IVA","2022/23"
2023-05-05,0,0,0.725829620686992,0.0515236151809652,0,0.327160773654166,0.00558340138973497,0,0.265218506459891,0.385267142214569,0,4.0735666904819,4.0735666904819,1.75972953699082e-21,0,1.3211549228909,1,"IVA","2022/23"
2023-05-12,0,0,0.593958781864147,0.0321168387060436,0,0.308112333487908,0.00372530769412251,0,0.250298586037059,0.408275433385704,0,4.5308881530765,4.5308881530765,4.07469494005317e-27,0,1.38715307563667,1,"IVA","2022/23"
2023-05-19,0,0,0.387972251683259,0.0180776100766049,0,0.290228961140246,0.00238796418950251,0,0.239295066175882,0.479485818688251,0,5.4208900270863,5.4208900270863,5.55946534499888e-31,0,1.35353057582406,1,"IVA","2022/23"
2023-05-26,0,0,0.277180764869935,0.0106932225803821,0,0.270679726283568,0.00210092993680452,0,0.241282277113123,0.584438150996269,0,6.65012152036593,6.65012152036593,4.18546008256429e-33,0,1.39337535534522,1,"IVA","2022/23"
